time;ap0;ap1;ap2;ap3
100.0;634;606;573;587
200.0;634;607;572;587
300.0;634;607;572;587
400.0;634;607;572;587
500.0;634;607;572;587
600.0;634;607;573;586
700.0;634;607;573;586
800.0;635;606;573;586
900.0;635;606;573;586
1000.0;635;606;573;586
1100.0;635;606;573;586
1200.0;635;606;573;586
1300.0;635;606;572;587
1400.0;635;606;572;587
1500.0;635;607;572;586
1600.0;635;607;572;586
1700.0;635;607;572;586
1800.0;635;607;572;586
1900.0;635;607;572;586
2000.0;634;607;571;588
2100.0;633;608;571;588
2200.0;633;608;571;588
2300.0;633;608;571;588
2400.0;633;607;571;589
2500.0;633;607;571;589
2600.0;633;607;571;589
2700.0;633;606;571;590
2800.0;634;606;571;589
2900.0;634;606;571;589
3000.0;634;606;571;589
3100.0;634;606;571;589
3200.0;634;606;571;589
3300.0;634;606;571;589
3400.0;634;607;570;589
3500.0;634;607;571;588
3600.0;634;607;570;589
3700.0;635;607;569;589
3800.0;635;607;569;589
3900.0;635;608;568;589
4000.0;635;608;568;589
4100.0;635;608;568;589
4200.0;635;607;569;589
4300.0;635;607;569;589
4400.0;635;607;569;589
4500.0;635;607;569;589
4600.0;635;607;569;589
4700.0;635;607;569;589
4800.0;635;607;569;589
4900.0;635;607;569;589
5000.0;635;607;570;588
5100.0;635;607;571;587
5200.0;634;607;572;587
5300.0;634;607;572;587
5400.0;632;609;572;587
5500.0;630;610;572;588
5600.0;630;610;572;588
5700.0;630;610;572;588
5800.0;630;609;572;589
5900.0;630;610;571;589
6000.0;631;609;571;589
6100.0;631;609;571;589
6200.0;631;609;571;589
6300.0;630;610;571;589
6400.0;630;610;571;589
6500.0;630;610;571;589
6600.0;630;610;571;589
6700.0;630;612;569;589
6800.0;631;612;568;589
6900.0;631;611;568;590
7000.0;631;611;568;590
7100.0;632;611;567;590
7200.0;632;611;567;590
7300.0;632;611;567;590
7400.0;632;611;567;590
7500.0;632;611;567;590
7600.0;632;611;567;590
7700.0;632;611;567;590
7800.0;632;611;567;590
7900.0;630;611;569;590
8000.0;630;611;569;590
8100.0;630;611;569;590
8200.0;630;610;570;590
8300.0;631;610;570;589
8400.0;631;610;570;589
8500.0;631;609;571;589
8600.0;631;609;571;589
8700.0;631;609;571;589
8800.0;632;609;570;589
8900.0;632;609;570;589
9000.0;631;609;570;590
9100.0;631;609;570;590
9200.0;630;610;570;590
9300.0;631;610;569;590
9400.0;631;610;569;590
9500.0;631;609;570;590
9600.0;631;608;571;590
9700.0;631;608;571;590
9800.0;630;608;571;591
9900.0;630;609;571;590
10000.0;630;609;570;591
10100.0;630;610;570;590
10200.0;630;610;570;590
10300.0;630;610;571;589
10400.0;631;610;571;588
10500.0;631;610;571;588
10600.0;631;610;571;588
10700.0;631;610;572;587
10800.0;631;610;572;587
10900.0;631;610;572;587
