time;ap0;ap1;ap2;ap3
100.0;415;398;396;391
200.0;415;397;397;391
300.0;415;397;398;390
400.0;415;397;398;390
500.0;415;398;397;390
600.0;415;398;397;390
700.0;415;398;397;390
800.0;415;399;396;390
900.0;415;399;396;390
1000.0;416;399;396;389
1100.0;416;399;396;389
1200.0;416;399;396;389
1300.0;416;399;396;389
1400.0;416;399;396;389
1500.0;416;399;396;389
1600.0;416;399;396;389
1700.0;416;399;396;389
1800.0;416;399;396;389
1900.0;416;399;395;390
2000.0;416;399;395;390
2100.0;416;399;395;390
2200.0;416;399;395;390
2300.0;417;399;394;390
2400.0;417;399;394;390
2500.0;417;399;394;390
2600.0;418;399;393;390
2700.0;417;399;393;391
2800.0;417;400;393;390
2900.0;417;400;393;390
3000.0;417;400;394;389
3100.0;417;400;394;389
3200.0;417;400;394;389
3300.0;418;400;393;389
3400.0;417;400;393;390
3500.0;417;400;393;390
3600.0;417;400;393;390
3700.0;417;400;393;390
3800.0;417;400;393;390
3900.0;417;400;393;390
4000.0;417;400;393;390
4100.0;418;400;392;390
4200.0;418;401;391;390
4300.0;419;401;391;389
4400.0;419;401;391;389
4500.0;419;401;391;389
4600.0;419;401;391;389
4700.0;419;401;391;389
4800.0;419;401;391;389
4900.0;419;401;391;389
5000.0;419;401;391;389
5100.0;418;401;392;389
5200.0;417;402;391;390
5300.0;417;401;391;391
5400.0;417;401;390;392
5500.0;417;401;390;392
5600.0;418;400;390;392
5700.0;418;400;390;392
5800.0;418;400;390;392
5900.0;418;400;390;392
6000.0;418;400;390;392
6100.0;418;400;390;392
6200.0;418;400;390;392
6300.0;418;400;390;392
6400.0;419;399;390;392
6500.0;419;399;390;392
6600.0;421;397;390;392
6700.0;421;397;390;392
6800.0;421;397;390;392
6900.0;421;397;390;392
7000.0;421;397;390;392
7100.0;421;397;390;392
7200.0;421;397;390;392
7300.0;421;397;390;392
7400.0;421;397;390;392
7500.0;421;398;389;392
7600.0;421;398;389;392
7700.0;421;398;389;392
7800.0;421;398;389;392
7900.0;420;398;387;395
8000.0;420;398;388;394
8100.0;419;398;390;393
8200.0;419;398;390;393
8300.0;419;398;390;393
8400.0;419;398;390;393
8500.0;419;398;390;393
8600.0;419;398;390;393
8700.0;419;398;390;393
8800.0;418;398;390;394
8900.0;418;398;390;394
9000.0;418;398;390;394
9100.0;418;398;390;394
9200.0;418;398;390;394
9300.0;418;399;389;394
9400.0;419;398;389;394
9500.0;419;398;389;394
9600.0;419;398;389;394
9700.0;419;398;389;394
9800.0;419;398;389;394
9900.0;420;397;389;394
10000.0;420;397;389;394
10100.0;420;397;389;394
10200.0;419;397;389;395
10300.0;419;397;389;395
10400.0;419;397;389;395
10500.0;419;396;391;394
10600.0;419;396;391;394
10700.0;419;396;391;394
10800.0;419;396;391;394
10900.0;419;396;391;394
