time;wlan;wan;man
100.0;0.0;0.109;0.0
200.0;0.123;0.398;0.082
300.0;0.164;0.918;0.164
400.0;0.246;5.695;0.205
500.0;0.574;2.947;0.451
600.0;0.738;3.266;0.41
700.0;0.943;1.799;0.533
800.0;0.738;1.088;0.533
900.0;0.825;2.825;0.574
1000.0;0.615;3.58;0.451
1100.0;0.656;8.659;0.328
1200.0;1.029;1.522;0.373
1300.0;0.83;1.889;0.707
1400.0;0.656;1.804;0.492
1500.0;2.079;1.784;0.492
1600.0;0.703;1.726;0.492
1700.0;0.899;1.599;0.571
1800.0;1.436;1.64;1.026
1900.0;3.878;1.87;3.427
2000.0;0.781;1.947;0.33
2100.0;2.577;2.217;0.205
2200.0;1.066;1.887;0.451
2300.0;1.341;1.927;0.656
2400.0;1.191;5.017;0.41
2500.0;1.331;4.579;0.511
2600.0;2.223;5.048;1.563
2700.0;1.78;2.665;0.369
2800.0;0.905;2.776;0.536
2900.0;1.025;3.034;0.41
3000.0;2.885;7.341;2.593
3100.0;3.03;3.91;2.661
3200.0;2.512;6.189;1.569
3300.0;1.476;5.479;0.82
3400.0;1.107;7.723;0.41
3500.0;3.563;10.017;2.702
3600.0;1.252;6.51;0.391
3700.0;1.025;5.953;0.328
3800.0;1.356;8.152;0.7
3900.0;1.353;7.942;0.533
4000.0;1.52;4.713;0.618
4100.0;3.061;4.854;1.995
4200.0;1.517;6.115;0.656
4300.0;1.763;6.46;0.779
4400.0;1.788;11.023;0.722
4500.0;2.776;6.575;2.079
4600.0;1.804;6.574;0.738
4700.0;1.751;10.405;0.733
4800.0;1.804;10.573;0.738
4900.0;1.804;7.881;0.943
5000.0;1.886;6.859;1.025
5100.0;2.008;9.047;1.106
5200.0;2.904;12.067;1.469
5300.0;2.277;5.583;0.873
5400.0;1.792;7.372;0.849
5500.0;3.762;7.562;2.573
5600.0;2.132;10.904;1.189
5700.0;3.477;10.901;1.919
5800.0;1.722;10.827;0.738
5900.0;1.706;7.582;0.845
6000.0;2.058;8.233;0.623
6100.0;2.015;7.937;0.922
6200.0;2.935;10.851;1.582
6300.0;2.385;10.483;1.36
6400.0;1.869;10.187;0.68
6500.0;4.633;14.274;3.116
6600.0;2.46;12.477;1.025
6700.0;2.296;13.173;0.656
6800.0;2.624;12.209;1.23
6900.0;2.349;12.976;0.984
7000.0;1.944;8.571;0.837
7100.0;2.665;10.878;1.189
7200.0;2.501;13.537;1.066
7300.0;2.848;8.932;1.331
7400.0;2.825;12.352;1.346
7500.0;2.734;9.688;1.217
7600.0;2.925;16.005;1.476
7700.0;2.378;9.868;1.066
7800.0;1.799;11.953;0.733
7900.0;2.337;14.002;0.82
8000.0;3.075;16.285;1.23
8100.0;2.66;9.499;1.225
8200.0;2.255;12.854;1.066
8300.0;2.231;13.764;0.697
8400.0;2.738;19.845;1.025
8500.0;2.624;12.997;1.148
8600.0;2.775;14.342;1.627
8700.0;3.556;16.945;1.189
8800.0;2.419;14.332;0.902
8900.0;2.911;16.94;1.681
9000.0;2.829;15.197;1.148
9100.0;2.911;9.495;1.189
9200.0;3.17;10.708;1.079
9300.0;3.28;12.941;1.353
9400.0;3.116;11.197;1.394
9500.0;3.28;15.988;1.107
9600.0;3.416;13.143;1.448
9700.0;2.296;11.269;1.025
9800.0;3.821;14.646;2.263
9900.0;2.419;12.773;1.23
10000.0;4.251;11.803;2.447
10100.0;2.87;12.519;1.271
10200.0;3.608;12.756;1.722
10300.0;4.205;11.686;2.155
10400.0;3.28;14.024;1.394
10500.0;3.747;15.004;1.943
10600.0;2.952;13.99;1.23
10700.0;3.321;12.881;1.189
10800.0;2.757;15.541;1.109
10900.0;3.515;18.456;1.148
