time;wlan;wan;man
100.0;0.075;0.329;0.0
200.0;2.936;1.625;0.164
300.0;0.373;2.453;0.168
400.0;0.549;6.118;0.221
500.0;0.64;3.735;0.189
600.0;3.065;8.641;2.778
700.0;0.533;3.072;0.246
800.0;1.125;2.471;0.673
900.0;1.026;5.045;0.862
1000.0;0.615;5.482;0.41
1100.0;2.018;9.754;1.608
1200.0;1.353;6.687;0.849
1300.0;0.994;4.49;0.584
1400.0;1.066;3.404;0.615
1500.0;1.025;3.797;0.533
1600.0;1.23;4.418;0.697
1700.0;2.244;3.628;1.685
1800.0;2.51;3.973;1.073
1900.0;3.795;6.126;3.344
2000.0;1.087;5.031;0.492
2100.0;3.315;9.104;0.615
2200.0;2.161;5.207;1.382
2300.0;1.818;6.548;0.846
2400.0;2.013;4.716;0.947
2500.0;1.895;5.306;0.829
2600.0;1.804;12.193;0.902
2700.0;1.681;8.736;0.738
2800.0;2.376;10.263;1.433
2900.0;2.46;7.407;1.271
3000.0;1.79;8.563;0.847
3100.0;3.663;12.781;2.761
3200.0;3.065;11.943;1.155
3300.0;2.104;7.862;0.997
3400.0;1.722;10.942;0.779
3500.0;5.826;15.586;5.211
3600.0;3.954;11.272;3.071
3700.0;1.838;14.178;0.782
3800.0;2.178;17.024;0.989
3900.0;2.091;13.78;0.902
4000.0;2.05;14.47;0.861
4100.0;2.597;14.288;0.985
4200.0;6.228;13.789;4.962
4300.0;3.05;12.493;2.025
4400.0;2.129;16.044;1.104
4500.0;3.041;18.587;1.647
4600.0;2.583;17.752;1.148
4700.0;2.677;12.529;1.529
4800.0;2.81;20.778;1.539
4900.0;2.857;12.891;1.176
5000.0;6.513;15.08;4.586
5100.0;3.504;11.889;1.495
5200.0;3.075;17.565;0.943
5300.0;2.296;13.278;0.984
5400.0;2.419;17.736;1.16
5500.0;2.626;16.178;0.986
5600.0;4.541;16.034;1.066
5700.0;3.723;15.172;0.861
5800.0;3.836;15.445;1.066
5900.0;6.398;15.062;3.726
6000.0;2.788;19.208;1.148
6100.0;2.982;15.788;1.178
6200.0;6.27;16.783;4.835
6300.0;2.577;17.008;0.814
6400.0;2.812;17.329;1.418
6500.0;4.635;16.238;2.872
6600.0;3.407;16.567;1.193
6700.0;6.325;22.488;4.113
6800.0;4.187;16.404;1.435
6900.0;3.034;16.249;1.23
7000.0;3.178;17.206;1.411
7100.0;3.608;20.134;1.394
7200.0;3.444;23.235;1.189
7300.0;3.761;16.772;1.482
7400.0;3.313;19.237;1.55
7500.0;3.732;18.878;1.764
7600.0;5.688;19.217;3.761
7700.0;2.829;17.915;0.943
7800.0;2.911;18.983;1.148
7900.0;3.426;21.663;1.335
8000.0;5.706;17.388;3.656
8100.0;7.091;18.708;5.082
8200.0;3.075;17.978;1.271
8300.0;3.137;21.222;1.558
8400.0;3.28;27.337;1.312
8500.0;2.706;22.269;0.902
8600.0;2.964;22.148;1.283
8700.0;4.214;20.685;2.287
8800.0;3.151;24.147;1.23
8900.0;3.81;22.155;1.189
9000.0;5.327;23.886;3.236
9100.0;3.644;22.749;1.717
9200.0;3.283;23.173;1.356
9300.0;3.116;23.495;1.435
9400.0;5.009;23.636;2.877
9500.0;2.419;24.451;0.779
9600.0;3.615;20.015;0.95
9700.0;3.772;19.842;1.517
9800.0;3.488;26.316;1.519
9900.0;4.001;24.004;1.869
10000.0;4.292;20.298;2.078
10100.0;3.567;22.831;1.353
10200.0;3.005;23.727;1.025
10300.0;4.533;21.492;1.745
10400.0;3.526;21.281;1.64
10500.0;3.403;29.068;0.902
10600.0;3.075;21.529;0.984
10700.0;3.608;22.256;1.353
10800.0;3.444;23.842;1.025
10900.0;2.706;21.255;0.615
