time;wlan;wan;man
100.0;0.0;0.042;0.0
200.0;0.0;0.338;0.0
300.0;0.0;0.791;0.0
400.0;0.0;2.054;0.0
500.0;0.041;2.521;0.041
600.0;0.082;3.348;0.041
700.0;0.123;1.675;0.041
800.0;0.123;0.616;0.041
900.0;0.369;2.439;0.123
1000.0;0.246;0.596;0.123
1100.0;0.41;5.715;0.246
1200.0;0.496;0.62;0.209
1300.0;0.502;0.864;0.256
1400.0;0.41;0.656;0.123
1500.0;0.492;0.656;0.205
1600.0;0.539;0.619;0.334
1700.0;0.392;0.697;0.146
1800.0;0.451;0.697;0.164
1900.0;1.574;0.574;1.369
2000.0;0.617;0.533;0.166
2100.0;2.454;0.656;2.126
2200.0;0.328;0.821;0.246
2300.0;0.562;0.832;0.521
2400.0;0.453;0.902;0.33
2500.0;0.627;2.636;0.34
2600.0;0.492;3.224;0.328
2700.0;0.533;1.025;0.246
2800.0;1.188;0.84;0.651
2900.0;0.574;1.23;0.287
3000.0;0.292;1.673;0.087
3100.0;2.068;1.808;0.326
3200.0;1.487;3.277;1.323
3300.0;0.656;5.661;0.451
3400.0;0.712;5.254;0.302
3500.0;1.173;1.599;0.722
3600.0;0.924;1.763;0.555
3700.0;0.574;1.968;0.328
3800.0;0.82;3.364;0.369
3900.0;1.189;1.778;0.656
4000.0;1.066;2.919;0.411
4100.0;2.364;1.939;0.451
4200.0;0.984;4.526;0.41
4300.0;0.82;2.214;0.451
4400.0;0.94;2.281;0.574
4500.0;1.025;2.366;0.369
4600.0;0.821;4.494;0.411
4700.0;0.943;4.827;0.492
4800.0;1.864;2.908;1.372
4900.0;1.312;2.337;0.492
5000.0;1.295;2.366;0.721
5100.0;1.189;2.814;0.533
5200.0;1.312;5.687;0.656
5300.0;0.738;4.913;0.533
5400.0;1.148;3.917;0.615
5500.0;1.341;7.241;0.603
5600.0;3.223;3.729;2.116
5700.0;0.902;5.123;0.205
5800.0;1.107;4.098;0.41
5900.0;1.774;3.265;1.159
6000.0;1.533;6.881;0.672
6100.0;1.315;3.303;0.633
6200.0;2.894;4.195;2.361
6300.0;1.404;6.01;0.584
6400.0;1.271;4.28;0.697
6500.0;1.723;7.252;0.862
6600.0;1.148;11.553;0.451
6700.0;1.012;8.553;0.561
6800.0;1.558;3.937;0.656
6900.0;3.289;6.942;0.656
7000.0;2.296;4.136;1.189
7100.0;2.092;5.129;1.271
7200.0;2.436;5.139;0.738
7300.0;1.396;6.508;0.781
7400.0;1.763;5.932;1.066
7500.0;1.476;6.725;0.861
7600.0;1.531;6.755;0.711
7700.0;1.599;4.66;0.984
7800.0;1.394;4.518;0.779
7900.0;1.763;6.719;0.861
8000.0;1.722;5.511;0.861
8100.0;2.095;9.536;1.025
8200.0;2.203;3.884;1.148
8300.0;2.942;5.42;1.917
8400.0;1.968;6.191;1.107
8500.0;1.517;6.76;0.697
8600.0;1.927;9.071;0.697
8700.0;1.727;5.528;0.743
8800.0;1.394;6.731;0.533
8900.0;1.558;5.614;0.902
9000.0;3.509;5.346;2.607
9100.0;3.986;4.237;0.656
9200.0;1.11;5.264;0.741
9300.0;1.264;6.355;0.813
9400.0;2.823;4.995;2.044
9500.0;2.074;4.553;1.295
9600.0;1.394;6.285;0.574
9700.0;1.695;4.371;0.793
9800.0;2.077;4.62;1.011
9900.0;1.476;6.22;0.902
10000.0;1.558;7.108;0.984
10100.0;1.64;5.58;0.82
10200.0;1.394;6.827;0.861
10300.0;2.256;6.085;1.149
10400.0;1.927;8.064;0.984
10500.0;1.517;5.846;0.779
10600.0;2.337;5.559;1.312
10700.0;2.337;5.404;1.476
10800.0;2.214;7.133;0.984
10900.0;1.435;10.468;0.738
