time;wlan;wan;man
100.0;0.034;0.109;0.034
200.0;2.772;1.271;2.731
300.0;0.164;1.815;0.164
400.0;0.205;6.273;0.164
500.0;0.517;4.317;0.369
600.0;3.065;3.433;0.369
700.0;0.82;1.921;0.533
800.0;0.475;2.425;0.352
900.0;0.656;5.401;0.41
1000.0;0.924;3.217;0.637
1100.0;1.025;7.975;0.492
1200.0;1.078;2.018;0.586
1300.0;0.779;2.75;0.451
1400.0;1.148;2.358;0.615
1500.0;0.82;2.936;0.369
1600.0;1.873;3.598;1.504
1700.0;1.964;2.848;1.595
1800.0;1.853;4.741;1.361
1900.0;3.206;4.833;2.673
2000.0;1.139;3.156;0.647
2100.0;1.23;5.134;0.492
2200.0;1.271;5.192;0.287
2300.0;1.763;3.034;0.697
2400.0;1.15;6.42;0.494
2500.0;6.057;4.532;5.114
2600.0;1.856;6.793;0.954
2700.0;2.764;7.013;1.903
2800.0;1.766;4.655;0.864
2900.0;1.845;4.885;0.656
3000.0;3.624;6.113;2.599
3100.0;1.638;8.06;0.667
3200.0;1.832;12.828;0.725
3300.0;1.763;9.102;0.738
3400.0;1.614;7.366;0.753
3500.0;1.665;12.552;0.886
3600.0;2.353;7.126;1.066
3700.0;2.003;7.509;0.814
3800.0;1.853;7.714;0.705
3900.0;2.05;12.787;0.861
4000.0;2.135;7.576;0.741
4100.0;3.559;11.38;1.885
4200.0;7.221;10.829;6.237
4300.0;2.255;8.672;0.697
4400.0;2.211;7.619;0.735
4500.0;3.183;13.175;1.83
4600.0;2.596;13.154;1.448
4700.0;2.588;15.346;1.189
4800.0;2.37;9.232;0.984
4900.0;3.04;17.547;1.564
5000.0;3.841;13.655;2.3
5100.0;2.93;8.799;1.107
5200.0;3.353;12.186;1.099
5300.0;2.513;10.645;1.242
5400.0;2.542;13.627;1.271
5500.0;3.547;9.579;1.866
5600.0;6.863;14.913;4.878
5700.0;3.413;12.008;1.65
5800.0;3.075;14.728;1.435
5900.0;2.706;11.656;1.107
6000.0;3.955;15.401;1.73
6100.0;2.818;11.029;0.809
6200.0;3.287;16.229;1.442
6300.0;2.255;15.148;0.984
6400.0;2.501;13.035;0.902
6500.0;3.198;12.952;1.394
6600.0;2.952;19.6;1.394
6700.0;2.46;18.072;1.066
6800.0;2.46;18.149;1.025
6900.0;2.747;16.357;1.148
7000.0;2.706;13.736;1.107
7100.0;3.075;15.327;1.148
7200.0;2.829;23.711;1.107
7300.0;3.362;15.191;1.394
7400.0;2.952;20.181;1.23
7500.0;2.69;13.728;1.312
7600.0;3.114;24.164;1.23
7700.0;2.87;18.371;1.189
7800.0;2.671;13.796;1.143
7900.0;3.034;17.648;1.025
8000.0;2.879;15.97;1.189
8100.0;2.84;17.86;1.148
8200.0;3.023;15.068;1.629
8300.0;2.973;19.254;1.62
8400.0;3.244;26.765;1.19
8500.0;2.706;18.077;0.984
8600.0;2.788;20.554;0.902
8700.0;2.947;21.625;1.266
8800.0;3.951;21.397;1.763
8900.0;3.828;28.939;1.353
9000.0;4.029;17.243;1.066
9100.0;3.808;20.368;1.432
9200.0;2.966;16.984;1.23
9300.0;7.068;20.69;1.04
9400.0;3.198;16.544;1.066
9500.0;8.725;17.923;6.101
9600.0;3.188;19.276;1.22
9700.0;3.321;26.585;1.435
9800.0;4.543;16.817;1.558
9900.0;3.16;18.484;1.599
10000.0;3.029;20.045;1.558
10100.0;3.034;19.147;1.189
10200.0;3.116;18.342;1.599
10300.0;5.78;18.671;1.312
10400.0;3.813;24.043;1.517
10500.0;3.526;19.193;1.599
10600.0;3.403;20.343;1.435
10700.0;3.444;19.289;1.189
10800.0;2.911;20.655;1.23
10900.0;2.706;17.322;1.189
