time;wlan;wan;man
100.0;0.0;0.034;0.0
200.0;0.0;0.338;0.0
300.0;0.041;0.74;0.041
400.0;0.0;1.89;0.0
500.0;0.0;0.246;0.0
600.0;0.0;0.251;0.0
700.0;0.0;0.291;0.0
800.0;0.0;0.288;0.0
900.0;0.0;1.81;0.0
1000.0;0.0;0.246;0.0
1100.0;0.205;4.252;0.164
1200.0;0.287;0.21;0.205
1300.0;0.246;0.351;0.123
1400.0;0.328;0.287;0.205
1500.0;0.328;0.287;0.205
1600.0;0.287;0.379;0.205
1700.0;0.228;0.41;0.105
1800.0;0.205;0.328;0.205
1900.0;1.287;0.287;1.246
2000.0;0.287;0.246;0.164
2100.0;0.328;0.246;0.164
2200.0;0.287;0.246;0.123
2300.0;0.451;0.082;0.205
2400.0;0.41;0.164;0.082
2500.0;0.41;0.328;0.205
2600.0;0.205;0.451;0.164
2700.0;0.328;0.328;0.205
2800.0;0.328;0.328;0.123
2900.0;0.451;0.205;0.205
3000.0;0.164;0.506;0.082
3100.0;0.287;0.567;0.205
3200.0;0.328;0.492;0.246
3300.0;0.328;1.465;0.246
3400.0;0.451;0.41;0.205
3500.0;0.574;0.369;0.246
3600.0;0.451;0.574;0.369
3700.0;0.369;0.656;0.205
3800.0;0.615;0.574;0.41
3900.0;0.451;0.82;0.369
4000.0;0.327;1.964;0.246
4100.0;1.749;0.82;0.328
4200.0;0.779;0.718;0.328
4300.0;0.656;0.779;0.328
4400.0;0.779;0.813;0.451
4500.0;0.831;0.615;0.462
4600.0;0.739;0.738;0.492
4700.0;0.697;0.9;0.328
4800.0;1.577;0.962;0.41
4900.0;0.615;1.025;0.41
5000.0;0.615;1.195;0.451
5100.0;0.533;1.88;0.41
5200.0;0.656;2.52;0.369
5300.0;2.523;0.984;2.195
5400.0;0.668;1.136;0.492
5500.0;0.574;2.37;0.369
5600.0;0.533;1.107;0.246
5700.0;0.697;1.23;0.451
5800.0;0.451;1.476;0.369
5900.0;3.274;1.066;0.574
6000.0;0.91;1.189;0.664
6100.0;1.004;1.298;0.635
6200.0;0.779;2.157;0.492
6300.0;0.656;3.96;0.451
6400.0;0.779;1.231;0.533
6500.0;1.148;1.004;0.902
6600.0;1.189;2.574;0.738
6700.0;1.025;5.149;0.615
6800.0;1.107;1.071;0.779
6900.0;0.954;1.066;0.544
7000.0;0.779;1.312;0.451
7100.0;0.697;1.271;0.41
7200.0;0.82;3.059;0.369
7300.0;0.539;1.536;0.375
7400.0;0.697;1.476;0.369
7500.0;0.779;1.5;0.369
7600.0;0.656;1.531;0.246
7700.0;1.15;1.354;0.863
7800.0;0.574;1.853;0.41
7900.0;0.738;4.096;0.492
8000.0;0.779;1.553;0.451
8100.0;0.861;5.132;0.451
8200.0;0.615;1.783;0.369
8300.0;0.829;1.599;0.583
8400.0;0.656;2.625;0.369
8500.0;0.861;1.366;0.328
8600.0;0.656;4.552;0.41
8700.0;0.738;1.751;0.574
8800.0;0.41;1.997;0.246
8900.0;0.369;2.221;0.164
9000.0;1.774;1.772;1.364
9100.0;0.938;1.312;0.61
9200.0;0.533;2.028;0.328
9300.0;0.697;3.241;0.451
9400.0;0.902;1.394;0.451
9500.0;0.451;1.804;0.287
9600.0;0.779;2.858;0.492
9700.0;0.342;1.968;0.26
9800.0;1.743;1.599;1.333
9900.0;0.574;1.886;0.41
10000.0;0.492;1.972;0.41
10100.0;0.738;1.561;0.492
10200.0;0.738;1.668;0.41
10300.0;1.108;1.394;0.78
10400.0;0.82;1.686;0.574
10500.0;1.066;2.017;0.82
10600.0;0.943;1.346;0.574
10700.0;0.902;1.476;0.574
10800.0;0.902;1.501;0.369
10900.0;0.615;5.053;0.205
