100.0;1.0;0.0;0.0;0.0
200.0;3.0;0.0;0.0;0.0
300.0;2.0;0.0;0.0;0.0
400.0;4.0;0.0;0.0;1.0
500.0;6.0;0.6;0.0;1.0
600.0;6.0;0.6;0.0;4.0
700.0;10.0;0.0;0.0;5.6
800.0;8.6;0.6;0.0;5.6
900.0;7.0;0.0;0.0;3.0
1000.0;5.0;1.0;1.0;0.0
1100.0;3.0;1.0;0.0;0.0
1200.0;3.0;1.0;0.0;0.6
1300.0;3.6;1.0;0.0;0.6
1400.0;0.0;0.0;0.0;0.6
1500.0;0.0;0.0;0.0;0.6
1600.0;0.0;0.0;0.0;0.0
1700.0;0.0;0.0;1.0;1.0
1800.0;0.0;0.0;2.0;1.0
1900.0;0.6;0.6;0.0;1.6
2000.0;0.0;0.0;3.0;1.6
2100.0;1.6;0.0;1.0;0.6
2200.0;1.0;0.0;0.0;0.6
2300.0;0.0;0.0;2.4;1.0
2400.0;1.6;1.0;1.0;2.0
2500.0;1.0;1.0;0.0;2.0
2600.0;0.0;0.0;1.0;2.4
2700.0;0.0;0.0;1.0;0.6
2800.0;0.0;0.0;2.0;0.0
2900.0;0.0;0.0;2.0;1.0
3000.0;0.6;0.6;3.0;1.6
3100.0;0.6;1.0;4.0;2.0
3200.0;0.8;1.6;4.2;2.6
3300.0;0.0;3.6;6.999999999999998;2.2
3400.0;0.8;1.6;2.6;1.0
3500.0;1.0;0.0;4.2;0.6
3600.0;1.6;0.6;2.2;0.6
3700.0;4.6;0.0;2.8000000000000003;0.0
3800.0;6.199999999999999;0.0;4.0;0.6
3900.0;5.6;0.0;10.199999999999998;4.0
4000.0;1.6;1.0;10.999999999999998;4.0
4100.0;0.0;1.0;16.4;3.6
4200.0;0.6;1.6;16.199999999999996;10.6
4300.0;0.0;1.0;14.799999999999997;7.0
4400.0;1.0;1.0;15.399999999999997;3.0
4500.0;4.8;0.0;15.599999999999996;0.6
4600.0;4.0;0.2;11.999999999999998;0.6
4700.0;4.8;1.2;22.00000000000001;0.6
4800.0;5.0;1.0;23.00000000000001;1.0
4900.0;3.8000000000000003;1.6;18.800000000000004;1.7999999999999998
5000.0;0.0;1.0;15.599999999999998;0.0
5100.0;0.6;1.0;23.800000000000015;3.6
5200.0;0.0;2.0;18.0;3.6
5300.0;2.2;5.799999999999999;22.20000000000001;4.2
5400.0;1.0;3.6;9.999999999999998;0.6
5500.0;2.2;3.4000000000000004;18.400000000000002;1.2
5600.0;0.6;0.0;12.799999999999999;0.6
5700.0;0.2;0.0;18.0;0.8
5800.0;5.3999999999999995;4.0;17.4;0.8
5900.0;3.0;4.0;12.199999999999998;0.6
6000.0;4.0;4.0;11.399999999999997;0.6
6100.0;4.6;4.0;15.599999999999994;0.0
6200.0;4.0;1.0;18.799999999999997;0.6
6300.0;0.6;2.0;22.000000000000007;4.2
6400.0;3.0;2.0;17.799999999999994;3.6
6500.0;4.0;4.2;21.000000000000007;0.6
6600.0;7.599999999999998;3.2;20.400000000000006;0.8
6700.0;8.2;7.999999999999998;19.6;1.2
6800.0;7.599999999999998;4.4;16.599999999999994;2.2
6900.0;3.0;2.0;20.600000000000005;2.2
7000.0;4.2;3.2;27.600000000000026;2.2
7100.0;6.0;4.6;30.400000000000034;2.6
7200.0;5.3999999999999995;4.0;29.200000000000024;3.2
7300.0;7.599999999999998;5.0;20.40000000000001;2.2
7400.0;7.999999999999998;4.2;24.400000000000016;2.2
7500.0;7.599999999999999;3.0;22.600000000000012;4.0
7600.0;7.999999999999999;4.6;20.000000000000007;3.8000000000000003
7700.0;7.799999999999999;10.2;20.000000000000004;4.6
7800.0;8.999999999999998;14.399999999999997;26.800000000000022;4.2
7900.0;9.599999999999998;9.6;26.000000000000014;3.2
8000.0;6.6;9.999999999999998;18.200000000000003;4.8
8100.0;9.399999999999999;10.999999999999996;19.400000000000006;9.399999999999999
8200.0;10.399999999999999;11.799999999999997;14.799999999999999;8.6
8300.0;10.999999999999998;10.399999999999999;20.60000000000001;9.6
8400.0;10.399999999999999;13.199999999999998;24.000000000000018;10.2
8500.0;10.399999999999999;13.199999999999998;19.200000000000006;11.599999999999998
8600.0;10.399999999999999;11.399999999999999;24.400000000000016;8.2
8700.0;8.599999999999998;8.799999999999999;19.000000000000004;6.6
8800.0;8.599999999999998;6.999999999999998;26.400000000000023;7.6
8900.0;7.599999999999998;9.999999999999996;27.000000000000025;7.399999999999999
9000.0;5.799999999999999;8.799999999999997;20.000000000000007;12.599999999999996
9100.0;6.999999999999998;6.399999999999999;26.600000000000023;8.6
9200.0;5.999999999999999;5.199999999999999;18.0;6.6
9300.0;7.799999999999998;3.4000000000000004;24.000000000000018;6.8
9400.0;5.999999999999999;8.199999999999998;20.200000000000006;6.799999999999999
9500.0;5.999999999999999;5.999999999999999;24.400000000000016;5.4
9600.0;7.599999999999998;5.6;19.600000000000005;6.199999999999999
9700.0;5.3999999999999995;5.6;22.60000000000001;14.399999999999997
9800.0;6.599999999999999;4.4;16.399999999999995;7.6
9900.0;8.999999999999998;5.199999999999999;19.400000000000002;9.399999999999999
10000.0;8.399999999999999;5.0;18.6;6.799999999999999
10100.0;5.3999999999999995;7.799999999999998;18.0;6.799999999999999
10200.0;5.8;8.399999999999999;20.400000000000006;6.799999999999999
10300.0;8.799999999999999;6.799999999999999;17.599999999999998;7.999999999999999
10400.0;7.999999999999998;6.799999999999999;20.200000000000003;4.2
10500.0;6.799999999999999;7.399999999999999;21.000000000000007;14.199999999999996
10600.0;7.999999999999998;4.4;23.00000000000001;19.600000000000005
10700.0;7.999999999999998;8.599999999999998;25.60000000000002;18.200000000000003
10800.0;7.999999999999998;7.199999999999999;20.000000000000004;10.2
10900.0;8.599999999999998;8.999999999999998;25.400000000000016;10.2
