time;load_on_edge;load_on_cloud;load_on_mobile
100.0;0.0;0.25;0.0
200.0;1.0;0.75;0.0
300.0;2.25;1.5;0.0
400.0;3.5;2.0;0.0
500.0;4.75;2.9;0.0
600.0;4.0;3.0;0.0
700.0;4.0;4.15;0.0
800.0;4.0;3.7;0.0
900.0;8.75;3.0;0.0
1000.0;4.5;1.4499999999999997;0.0
1100.0;7.5;1.0;0.0
1200.0;4.0;1.65;0.0
1300.0;6.0;1.4999999999999998;0.0
1400.0;5.5;0.25;0.0
1500.0;7.75;1.4999999999999998;0.0
1600.0;5.5;1.4999999999999998;0.0
1700.0;4.75;1.7999999999999998;0.0
1800.0;10.75;0.9;0.0
1900.0;8.0;1.9499999999999997;0.0
2000.0;2.5;2.6999999999999993;0.0
2100.0;5.0;4.349999999999999;0.0
2200.0;10.25;2.1;0.0
2300.0;10.25;3.1999999999999993;0.0
2400.0;8.0;3.9499999999999993;0.0
2500.0;10.0;3.9499999999999993;0.0
2600.0;7.25;5.1;0.0
2700.0;9.5;5.199999999999999;0.0
2800.0;7.25;7.149999999999999;0.0
2900.0;12.5;5.899999999999999;0.0
3000.0;6.5;6.85;0.0
3100.0;5.5;9.400000000000002;0.0
3200.0;11.25;7.1;0.0
3300.0;12.75;6.650000000000002;0.0
3400.0;12.5;6.2;0.0
3500.0;8.75;9.000000000000005;0.0
3600.0;19.25;7.850000000000003;0.0
3700.0;9.0;8.700000000000006;0.0
3800.0;12.75;8.650000000000004;0.0
3900.0;17.0;10.3;0.0
4000.0;13.25;10.8;0.0
4100.0;14.75;13.850000000000007;0.0
4200.0;8.75;12.900000000000004;0.0
4300.0;12.75;12.050000000000006;0.0
4400.0;20.75;11.500000000000005;0.0
4500.0;17.0;13.050000000000004;0.0
4600.0;17.75;11.400000000000002;0.0
4700.0;20.75;14.550000000000004;0.0
4800.0;19.0;12.45;0.0
4900.0;23.0;12.400000000000006;0.0
5000.0;11.25;13.350000000000003;0.0
5100.0;19.0;12.600000000000005;0.0
5200.0;14.75;12.050000000000006;0.0
5300.0;17.0;12.0;0.0
5400.0;18.75;9.950000000000001;0.0
5500.0;22.75;9.700000000000003;0.0
5600.0;19.5;13.050000000000004;0.0
5700.0;17.5;10.700000000000003;0.0
5800.0;17.75;11.100000000000001;0.0
5900.0;24.0;13.550000000000004;0.0
6000.0;16.75;11.200000000000003;0.0
6100.0;18.25;11.45;0.0
6200.0;11.0;13.100000000000001;0.0
6300.0;13.0;15.5;0.0
6400.0;12.75;17.85000000000001;0.0
6500.0;16.25;17.150000000000002;0.0
6600.0;13.25;16.450000000000006;0.0
6700.0;23.0;17.650000000000006;0.0
6800.0;20.0;17.750000000000007;0.0
6900.0;24.25;15.200000000000003;0.0
7000.0;17.5;20.80000000000001;0.0
7100.0;20.25;20.60000000000001;0.0
7200.0;16.5;21.150000000000013;0.0
7300.0;16.5;20.55000000000001;0.0
7400.0;20.75;19.40000000000001;0.0
7500.0;13.75;19.600000000000012;0.0
7600.0;20.0;17.70000000000001;0.0
7700.0;18.75;19.90000000000001;0.0
7800.0;17.25;20.25000000000001;0.0
7900.0;16.75;21.900000000000013;0.0
8000.0;25.5;17.90000000000001;0.0
8100.0;20.25;17.100000000000005;0.0
8200.0;18.75;20.50000000000001;0.0
8300.0;18.0;17.750000000000007;0.0
8400.0;23.25;22.75000000000002;0.0
8500.0;18.0;20.850000000000016;0.0
8600.0;16.5;21.200000000000017;0.0
8700.0;22.5;21.850000000000016;0.0
8800.0;26.25;23.200000000000017;0.0
8900.0;28.25;24.900000000000016;0.0
9000.0;18.0;21.700000000000014;0.0
9100.0;17.75;23.400000000000016;0.0
9200.0;17.25;22.850000000000016;0.0
9300.0;25.5;23.850000000000012;0.0
9400.0;24.5;23.150000000000013;0.0
9500.0;16.75;22.250000000000014;0.0
9600.0;20.5;21.250000000000014;0.0
9700.0;20.5;19.15000000000001;0.0
9800.0;21.25;19.400000000000013;0.0
9900.0;25.0;20.100000000000016;0.0
10000.0;17.25;21.50000000000002;0.0
10100.0;29.5;23.40000000000002;0.0
10200.0;24.25;19.35000000000001;0.0
10300.0;22.25;23.200000000000024;0.0
10400.0;18.75;23.350000000000023;0.0
10500.0;21.5;20.950000000000017;0.0
10600.0;22.0;20.400000000000016;0.0
10700.0;21.25;20.450000000000017;0.0
10800.0;25.75;20.000000000000014;0.0
10900.0;23.5;20.05000000000001;0.0
