time;ap0;ap1;ap2;ap3
100.0;179;202;216;203
200.0;179;202;216;203
300.0;179;202;216;203
400.0;179;202;216;203
500.0;179;202;216;203
600.0;179;202;216;203
700.0;179;202;216;203
800.0;179;202;216;203
900.0;179;202;216;203
1000.0;179;202;216;203
1100.0;179;202;216;203
1200.0;179;202;216;203
1300.0;179;202;216;203
1400.0;179;202;216;203
1500.0;179;202;216;203
1600.0;179;202;216;203
1700.0;179;202;216;203
1800.0;179;202;216;203
1900.0;179;202;216;203
2000.0;179;202;216;203
2100.0;178;202;217;203
2200.0;178;202;217;203
2300.0;178;202;217;203
2400.0;178;202;217;203
2500.0;178;202;217;203
2600.0;178;201;218;203
2700.0;178;201;218;203
2800.0;178;201;218;203
2900.0;178;201;218;203
3000.0;178;201;218;203
3100.0;178;201;218;203
3200.0;178;201;218;203
3300.0;178;201;218;203
3400.0;178;201;218;203
3500.0;178;201;218;203
3600.0;178;201;218;203
3700.0;178;201;218;203
3800.0;178;201;218;203
3900.0;178;201;218;203
4000.0;178;201;217;204
4100.0;179;201;217;203
4200.0;179;201;217;203
4300.0;179;201;217;203
4400.0;179;201;217;203
4500.0;179;201;217;203
4600.0;179;201;217;203
4700.0;179;201;217;203
4800.0;179;201;217;203
4900.0;179;202;216;203
5000.0;179;202;216;203
5100.0;179;202;216;203
5200.0;179;202;216;203
5300.0;179;201;216;204
5400.0;179;201;216;204
5500.0;179;201;216;204
5600.0;179;201;216;204
5700.0;179;201;216;204
5800.0;179;201;216;204
5900.0;179;201;216;204
6000.0;179;201;216;204
6100.0;179;201;216;204
6200.0;179;201;216;204
6300.0;179;201;216;204
6400.0;180;201;216;203
6500.0;180;201;216;203
6600.0;180;201;216;203
6700.0;180;201;216;203
6800.0;180;201;216;203
6900.0;180;201;216;203
7000.0;180;201;216;203
7100.0;180;201;216;203
7200.0;180;201;216;203
7300.0;180;201;216;203
7400.0;180;201;216;203
7500.0;179;201;215;205
7600.0;179;201;215;205
7700.0;179;201;215;205
7800.0;179;201;215;205
7900.0;179;201;215;205
8000.0;180;201;215;204
8100.0;180;201;215;204
8200.0;180;201;215;204
8300.0;181;201;215;203
8400.0;181;201;215;203
8500.0;181;201;215;203
8600.0;181;201;215;203
8700.0;181;201;215;203
8800.0;182;201;214;203
8900.0;182;201;214;203
9000.0;182;201;214;203
9100.0;182;201;214;203
9200.0;182;201;214;203
9300.0;182;201;214;203
9400.0;182;201;214;203
9500.0;182;201;214;203
9600.0;182;201;214;203
9700.0;182;201;214;203
9800.0;182;201;214;203
9900.0;182;201;214;203
10000.0;182;201;214;203
10100.0;182;201;214;203
10200.0;182;201;214;203
10300.0;182;201;214;203
10400.0;183;200;214;203
10500.0;183;200;214;203
10600.0;184;200;213;203
10700.0;184;200;212;204
10800.0;184;200;212;204
10900.0;184;200;212;204
