time;ap0;ap1;ap2;ap3
100.0;157;172;153;118
200.0;157;172;153;118
300.0;157;172;153;118
400.0;157;172;153;118
500.0;158;171;153;118
600.0;158;171;153;118
700.0;158;171;153;118
800.0;158;171;153;118
900.0;158;171;153;118
1000.0;158;171;153;118
1100.0;157;171;154;118
1200.0;157;171;154;118
1300.0;157;171;154;118
1400.0;157;172;153;118
1500.0;157;172;153;118
1600.0;157;172;153;118
1700.0;157;172;153;118
1800.0;157;172;153;118
1900.0;157;172;153;118
2000.0;156;172;153;119
2100.0;156;172;153;119
2200.0;156;172;153;119
2300.0;156;172;153;119
2400.0;156;172;153;119
2500.0;156;172;153;119
2600.0;156;172;153;119
2700.0;156;172;153;119
2800.0;156;173;152;119
2900.0;156;173;152;119
3000.0;156;172;153;119
3100.0;155;173;153;119
3200.0;155;173;153;119
3300.0;155;173;153;119
3400.0;155;173;153;119
3500.0;155;173;153;119
3600.0;155;173;153;119
3700.0;155;173;153;119
3800.0;156;172;153;119
3900.0;156;172;153;119
4000.0;156;172;153;119
4100.0;156;172;153;119
4200.0;156;172;153;119
4300.0;156;172;153;119
4400.0;156;172;153;119
4500.0;157;171;153;119
4600.0;157;171;153;119
4700.0;157;171;153;119
4800.0;157;171;153;119
4900.0;157;171;153;119
5000.0;157;171;153;119
5100.0;157;171;153;119
5200.0;157;171;153;119
5300.0;157;171;153;119
5400.0;157;171;154;118
5500.0;157;171;154;118
5600.0;157;171;154;118
5700.0;157;171;154;118
5800.0;157;171;154;118
5900.0;157;171;154;118
6000.0;157;171;154;118
6100.0;157;171;154;118
6200.0;157;171;154;118
6300.0;157;171;154;118
6400.0;157;171;154;118
6500.0;157;170;155;118
6600.0;157;170;155;118
6700.0;157;170;155;118
6800.0;157;170;155;118
6900.0;157;170;155;118
7000.0;157;170;155;118
7100.0;157;170;155;118
7200.0;157;170;155;118
7300.0;157;170;155;118
7400.0;157;170;155;118
7500.0;157;170;155;118
7600.0;157;170;155;118
7700.0;157;170;155;118
7800.0;158;170;154;118
7900.0;158;170;154;118
8000.0;158;170;154;118
8100.0;158;170;154;118
8200.0;158;170;154;118
8300.0;158;170;154;118
8400.0;158;170;154;118
8500.0;158;170;154;118
8600.0;158;170;154;118
8700.0;158;170;154;118
8800.0;158;170;154;118
8900.0;158;170;154;118
9000.0;158;170;154;118
9100.0;158;170;154;118
9200.0;158;170;154;118
9300.0;158;170;154;118
9400.0;157;170;154;119
9500.0;157;170;154;119
9600.0;158;169;154;119
9700.0;158;169;154;119
9800.0;158;169;154;119
9900.0;158;169;154;119
10000.0;158;169;154;119
10100.0;158;169;154;119
10200.0;158;169;154;119
10300.0;158;169;154;119
10400.0;158;169;154;119
10500.0;158;169;154;119
10600.0;158;169;154;119
10700.0;158;169;154;119
10800.0;158;169;154;119
10900.0;158;169;154;119
