time;wlan;wan;man
100.0;0.143;0.0;0.049
200.0;0.339;0.0;0.298
300.0;1.086;0.0;1.0
400.0;5.41;0.0;5.246
500.0;1.894;0.0;1.164
600.0;4.13;0.0;3.761
700.0;1.927;0.0;1.633
800.0;3.126;0.0;2.714
900.0;2.841;0.0;2.103
1000.0;11.723;0.0;6.405
1100.0;7.086;0.984;6.471
1200.0;2.291;1.029;1.575
1300.0;2.423;0.943;1.685
1400.0;4.171;1.0;3.31
1500.0;4.605;0.554;3.703
1600.0;7.012;0.533;6.063
1700.0;2.945;0.943;2.233
1800.0;5.552;1.031;4.573
1900.0;4.312;1.149;3.533
2000.0;8.295;0.797;6.333
2100.0;6.18;1.722;5.439
2200.0;3.267;3.92;1.477
2300.0;2.364;2.134;1.708
2400.0;8.385;1.89;7.688
2500.0;3.218;3.547;1.98
2600.0;4.346;3.163;3.485
2700.0;3.553;2.583;2.829
2800.0;3.731;2.328;2.747
2900.0;5.536;2.545;4.634
3000.0;3.472;6.651;2.584
3100.0;6.039;2.992;4.986
3200.0;3.852;6.963;2.95
3300.0;4.479;3.952;3.823
3400.0;3.546;5.901;2.275
3500.0;3.886;15.35;3.148
3600.0;8.95;3.747;5.679
3700.0;13.983;4.872;13.201
3800.0;4.669;13.935;3.348
3900.0;5.351;9.287;4.531
4000.0;3.954;7.477;3.049
4100.0;5.321;9.41;3.408
4200.0;9.184;6.778;7.468
4300.0;4.574;7.53;3.029
4400.0;3.636;11.401;2.734
4500.0;3.453;9.839;2.45
4600.0;6.47;8.642;5.404
4700.0;6.437;15.747;5.658
4800.0;4.095;11.582;3.234
4900.0;4.458;13.16;3.433
5000.0;4.206;8.473;2.935
5100.0;6.04;7.993;4.635
5200.0;5.32;10.899;4.213
5300.0;4.091;10.158;3.107
5400.0;3.883;9.782;2.653
5500.0;6.071;9.13;5.251
5600.0;6.93;11.854;4.738
5700.0;6.491;12.339;5.507
5800.0;4.262;12.181;3.369
5900.0;2.895;10.99;2.239
6000.0;4.417;14.531;3.663
6100.0;3.676;14.257;2.774
6200.0;4.014;20.509;2.948
6300.0;4.215;14.928;3.434
6400.0;3.918;17.271;2.796
6500.0;6.07;16.502;5.25
6600.0;4.552;18.438;3.527
6700.0;9.492;18.285;8.385
6800.0;7.189;15.699;5.795
6900.0;8.401;20.949;3.968
7000.0;3.811;19.028;2.991
7100.0;4.664;20.655;3.199
7200.0;4.182;17.318;3.157
7300.0;3.377;17.759;2.659
7400.0;4.421;17.792;2.952
7500.0;3.767;18.156;2.66
7600.0;7.869;17.478;6.803
7700.0;9.532;20.323;8.463
7800.0;5.019;19.232;3.953
7900.0;5.084;20.854;3.69
8000.0;5.129;17.672;3.239
8100.0;3.776;16.013;2.71
8200.0;4.51;18.814;3.362
8300.0;4.059;16.115;3.28
8400.0;8.544;17.673;4.667
8500.0;4.884;20.277;3.736
8600.0;5.069;20.049;3.634
8700.0;5.63;17.218;3.69
8800.0;3.799;21.1;2.856
8900.0;4.692;16.318;2.788
9000.0;6.477;17.712;4.689
9100.0;10.388;18.085;9.363
9200.0;7.201;18.747;6.116
9300.0;3.737;20.586;2.589
9400.0;6.598;16.602;4.254
9500.0;4.628;16.956;3.041
9600.0;4.448;20.7;3.464
9700.0;6.407;18.404;3.813
9800.0;10.044;20.509;9.06
9900.0;5.306;17.614;3.871
10000.0;5.207;18.478;3.731
10100.0;4.922;17.22;3.774
10200.0;5.576;17.63;4.264
10300.0;6.953;16.359;5.641
10400.0;5.576;15.457;4.469
10500.0;5.502;16.482;4.313
10600.0;5.607;20.973;4.254
10700.0;5.817;16.422;4.669
10800.0;5.258;12.564;4.151
10900.0;4.253;8.568;3.269
