time;ap0;ap1;ap2;ap3
100.0;633;606;574;587
200.0;632;607;574;587
300.0;632;607;574;587
400.0;632;607;574;587
500.0;632;607;574;587
600.0;633;606;574;587
700.0;633;607;573;587
800.0;634;606;573;587
900.0;635;605;573;587
1000.0;635;605;573;587
1100.0;636;605;573;586
1200.0;636;605;573;586
1300.0;637;605;572;586
1400.0;637;605;572;586
1500.0;637;605;572;586
1600.0;637;605;572;586
1700.0;637;605;572;586
1800.0;637;605;572;586
1900.0;637;605;572;586
2000.0;637;605;572;586
2100.0;637;605;572;586
2200.0;637;605;572;586
2300.0;636;605;572;587
2400.0;636;605;572;587
2500.0;636;605;572;587
2600.0;636;605;572;587
2700.0;636;605;572;587
2800.0;636;604;572;588
2900.0;636;604;572;588
3000.0;635;605;571;589
3100.0;635;605;571;589
3200.0;635;605;571;589
3300.0;635;605;571;589
3400.0;635;605;571;589
3500.0;635;606;570;589
3600.0;635;606;570;589
3700.0;635;606;570;589
3800.0;635;606;569;590
3900.0;634;606;569;591
4000.0;634;606;569;591
4100.0;634;605;569;592
4200.0;634;605;569;592
4300.0;634;605;568;593
4400.0;634;605;568;593
4500.0;634;606;568;592
4600.0;634;606;568;592
4700.0;635;606;568;591
4800.0;635;606;568;591
4900.0;635;606;568;591
5000.0;635;606;568;591
5100.0;634;606;568;592
5200.0;634;606;568;592
5300.0;634;606;568;592
5400.0;634;606;568;592
5500.0;634;606;568;592
5600.0;634;606;568;592
5700.0;634;606;568;592
5800.0;633;609;568;590
5900.0;633;609;568;590
6000.0;633;609;568;590
6100.0;633;609;568;590
6200.0;633;609;568;590
6300.0;633;609;568;590
6400.0;633;609;567;591
6500.0;633;608;569;590
6600.0;633;608;569;590
6700.0;633;608;569;590
6800.0;633;608;569;590
6900.0;633;608;569;590
7000.0;633;608;569;590
7100.0;632;608;569;591
7200.0;632;607;569;592
7300.0;631;608;569;592
7400.0;631;608;569;592
7500.0;631;608;569;592
7600.0;630;608;570;592
7700.0;630;608;570;592
7800.0;630;607;570;593
7900.0;630;607;570;593
8000.0;630;608;570;592
8100.0;630;608;570;592
8200.0;630;608;570;592
8300.0;630;608;570;592
8400.0;630;608;570;592
8500.0;631;607;570;592
8600.0;631;607;570;592
8700.0;631;607;570;592
8800.0;631;607;570;592
8900.0;631;607;570;592
9000.0;631;607;570;592
9100.0;631;607;570;592
9200.0;631;607;570;592
9300.0;631;607;570;592
9400.0;631;607;570;592
9500.0;631;607;570;592
9600.0;631;607;570;592
9700.0;632;606;570;592
9800.0;632;606;570;592
9900.0;632;606;570;592
10000.0;633;605;569;593
10100.0;633;605;569;593
10200.0;633;605;568;594
10300.0;634;604;568;594
10400.0;634;604;568;594
10500.0;634;604;568;594
10600.0;634;604;568;594
10700.0;634;604;568;594
10800.0;634;604;568;594
10900.0;634;604;568;594
