100.0;0.0;0.0;0.0;0.0
200.0;0.0;0.0;0.0;0.0
300.0;0.0;0.0;0.0;0.0
400.0;0.0;0.0;0.0;0.0
500.0;0.0;0.0;0.0;0.0
600.0;0.0;0.0;0.0;0.0
700.0;0.0;0.0;0.0;0.0
800.0;0.0;0.0;0.0;0.0
900.0;1.0;0.0;0.0;0.0
1000.0;1.0;0.6;0.6;0.0
1100.0;0.6;0.6;3.0;0.0
1200.0;0.8;3.0;3.0;0.0
1300.0;0.0;3.0;3.0;1.0
1400.0;0.0;0.0;3.0;0.0
1500.0;1.0;0.0;3.0;1.0
1600.0;1.0;0.0;3.0;0.0
1700.0;1.2;1.0;1.7999999999999998;1.2
1800.0;0.0;1.0;0.0;0.0
1900.0;0.0;1.0;1.0;0.0
2000.0;1.7999999999999998;1.7999999999999998;1.6;3.0
2100.0;4.0;3.4000000000000004;4.0;4.0
2200.0;3.0;3.4000000000000004;3.0;4.0
2300.0;1.0;1.2;3.0;3.0
2400.0;2.6;3.0;3.0;3.0
2500.0;4.2;3.6;3.6;3.6
2600.0;4.2;4.4;4.6;4.2
2700.0;5.6;5.0;5.0;5.0
2800.0;5.199999999999999;3.6;5.0;5.0
2900.0;5.3999999999999995;5.999999999999999;5.6;5.6
3000.0;7.599999999999998;7.199999999999998;6.399999999999999;6.6
3100.0;9.399999999999999;8.999999999999998;9.799999999999997;9.399999999999999
3200.0;10.199999999999998;10.599999999999996;10.199999999999998;10.199999999999998
3300.0;12.199999999999998;12.199999999999996;12.599999999999996;11.799999999999997
3400.0;11.599999999999998;10.599999999999996;10.599999999999998;9.999999999999998
3500.0;13.999999999999996;14.799999999999995;13.599999999999996;13.999999999999996
3600.0;15.199999999999996;14.999999999999995;14.599999999999994;14.599999999999998
3700.0;12.399999999999997;11.599999999999996;12.599999999999996;12.599999999999998
3800.0;15.799999999999995;15.799999999999994;15.399999999999997;14.599999999999998
3900.0;19.400000000000002;20.200000000000006;20.600000000000005;19.800000000000004
4000.0;26.000000000000014;25.400000000000016;25.400000000000016;26.20000000000002
4100.0;40.40000000000004;38.80000000000004;38.000000000000036;38.40000000000005
4200.0;42.20000000000006;41.200000000000045;42.200000000000045;42.20000000000005
