time;ap0;ap1;ap2;ap3
100.0;178;202;216;204
200.0;177;203;216;204
300.0;177;203;216;204
400.0;177;203;216;204
500.0;177;203;216;204
600.0;178;203;215;204
700.0;178;203;215;204
800.0;178;203;215;204
900.0;178;203;215;204
1000.0;178;203;215;204
1100.0;178;203;215;204
1200.0;178;203;215;204
1300.0;178;203;215;204
1400.0;178;203;215;204
1500.0;178;203;215;204
1600.0;178;203;215;204
1700.0;178;203;215;204
1800.0;178;203;215;204
1900.0;178;203;215;204
2000.0;178;204;215;203
2100.0;178;204;215;203
2200.0;178;205;215;202
2300.0;178;205;215;202
2400.0;178;205;215;202
2500.0;178;205;215;202
2600.0;178;205;215;202
2700.0;178;205;215;202
2800.0;178;205;215;202
2900.0;178;205;215;202
3000.0;178;205;215;202
3100.0;178;205;215;202
3200.0;178;205;215;202
3300.0;178;205;215;202
3400.0;178;205;215;202
3500.0;178;205;215;202
3600.0;178;205;215;202
3700.0;179;205;214;202
3800.0;179;205;214;202
3900.0;179;205;214;202
4000.0;179;205;214;202
4100.0;179;205;214;202
4200.0;179;205;214;202
4300.0;179;205;214;202
4400.0;179;205;214;202
4500.0;179;205;214;202
4600.0;179;205;214;202
4700.0;179;205;214;202
4800.0;179;205;214;202
4900.0;179;205;214;202
5000.0;179;205;214;202
5100.0;179;205;214;202
5200.0;179;205;214;202
5300.0;179;205;214;202
5400.0;179;205;214;202
5500.0;179;205;214;202
5600.0;179;205;214;202
5700.0;179;205;214;202
5800.0;179;205;214;202
5900.0;179;205;214;202
6000.0;179;205;214;202
6100.0;179;205;214;202
6200.0;179;205;215;201
6300.0;179;205;215;201
6400.0;178;205;216;201
6500.0;178;205;216;201
6600.0;178;205;216;201
6700.0;178;205;216;201
6800.0;178;205;216;201
6900.0;178;205;216;201
7000.0;178;205;216;201
7100.0;178;205;216;201
7200.0;178;205;216;201
7300.0;178;205;216;201
7400.0;177;206;216;201
7500.0;178;206;216;200
7600.0;178;205;216;201
7700.0;178;205;216;201
7800.0;178;205;216;201
7900.0;178;205;216;201
8000.0;178;205;216;201
8100.0;178;205;216;201
8200.0;178;205;216;201
8300.0;178;205;216;201
8400.0;178;205;216;201
8500.0;178;206;215;201
8600.0;178;206;215;201
8700.0;178;206;215;201
8800.0;178;205;215;202
8900.0;178;205;216;201
9000.0;178;205;216;201
9100.0;177;205;216;202
9200.0;177;205;216;202
9300.0;177;205;216;202
9400.0;177;205;216;202
9500.0;177;205;216;202
9600.0;177;205;216;202
9700.0;177;205;216;202
9800.0;176;206;216;202
9900.0;176;206;216;202
10000.0;176;206;216;202
10100.0;176;206;217;201
10200.0;176;206;217;201
10300.0;176;206;217;201
10400.0;176;206;217;201
10500.0;176;206;217;201
10600.0;176;207;217;200
10700.0;176;208;216;200
10800.0;176;208;216;200
10900.0;176;207;216;201
