time;wlan;wan;man
100.0;0.109;0.0;0.075
200.0;0.298;0.0;0.216
300.0;0.918;0.0;0.127
400.0;5.189;0.0;3.934
500.0;1.566;0.0;1.37
600.0;3.799;0.0;3.635
700.0;1.279;0.0;0.991
800.0;1.664;0.0;0.863
900.0;3.338;0.0;3.033
1000.0;9.694;0.0;1.661
1100.0;5.97;0.0;5.273
1200.0;2.365;0.0;1.567
1300.0;2.388;0.0;1.568
1400.0;3.981;0.0;2.997
1500.0;2.481;0.0;1.743
1600.0;6.034;0.0;5.251
1700.0;3.575;0.0;2.896
1800.0;4.229;0.0;1.933
1900.0;5.666;0.0;4.01
2000.0;6.808;0.0;2.808
2100.0;4.586;0.0;3.561
2200.0;2.752;0.0;1.768
2300.0;3.145;0.0;1.999
2400.0;3.079;0.0;2.298
2500.0;3.415;0.0;2.349
2600.0;3.552;0.0;2.937
2700.0;3.731;0.0;2.952
2800.0;5.024;0.0;4.016
2900.0;4.059;0.0;3.034
3000.0;4.146;0.0;3.203
3100.0;8.026;0.0;5.587
3200.0;5.547;0.0;3.021
3300.0;6.135;0.0;4.86
3400.0;5.343;0.045;3.41
3500.0;5.333;3.085;3.586
3600.0;13.438;0.0;11.817
3700.0;8.804;0.0;4.198
3800.0;7.809;0.287;4.318
3900.0;9.687;0.656;8.319
4000.0;5.092;1.597;4.055
4100.0;6.553;2.245;5.815
4200.0;9.883;2.563;6.927
4300.0;7.44;0.041;5.296
4400.0;7.24;0.296;5.395
4500.0;12.364;1.132;9.997
4600.0;7.201;0.616;5.569
4700.0;8.172;1.471;7.147
4800.0;5.753;5.827;4.605
4900.0;6.38;1.763;4.986
5000.0;6.003;1.711;4.322
5100.0;4.448;4.094;3.412
5200.0;4.273;3.076;3.166
5300.0;7.042;3.615;5.853
5400.0;7.814;3.457;6.789
5500.0;5.619;5.572;4.269
5600.0;8.15;3.998;5.22
5700.0;6.33;4.199;4.853
5800.0;6.009;4.151;2.829
5900.0;5.981;4.95;5.407
6000.0;5.12;3.46;4.013
6100.0;4.395;3.82;3.339
6200.0;7.786;5.841;6.638
6300.0;8.426;4.469;7.278
6400.0;5.395;5.583;3.188
6500.0;11.817;6.203;6.486
6600.0;6.432;9.566;3.649
6700.0;4.848;7.881;3.906
6800.0;10.66;4.802;4.018
6900.0;9.531;9.837;4.461
7000.0;6.411;7.104;3.772
7100.0;7.869;5.741;6.392
7200.0;6.693;4.868;4.585
7300.0;6.551;4.108;4.581
7400.0;10.624;7.912;8.369
7500.0;8.017;4.888;6.516
7600.0;9.417;7.242;6.841
7700.0;7.823;6.159;6.429
7800.0;7.423;5.166;6.316
7900.0;10.043;4.386;8.704
8000.0;7.369;6.878;5.852
8100.0;8.124;8.887;6.443
8200.0;6.007;5.522;4.407
8300.0;7.801;5.933;6.448
8400.0;10.591;6.111;8.761
8500.0;5.638;8.19;4.08
8600.0;9.892;8.995;6.043
8700.0;7.22;10.457;6.072
8800.0;8.718;10.52;7.16
8900.0;7.89;9.619;6.127
9000.0;8.238;11.879;6.598
9100.0;8.801;5.21;5.564
9200.0;6.705;6.359;4.964
9300.0;7.577;10.038;4.783
9400.0;10.149;8.323;8.632
9500.0;13.717;9.867;12.036
9600.0;11.038;6.157;7.3
9700.0;9.817;8.079;6.941
9800.0;9.394;6.26;5.59
9900.0;8.615;7.184;6.811
10000.0;6.888;8.663;5.33
10100.0;6.766;7.134;4.716
10200.0;12.522;7.974;7.432
10300.0;7.238;8.171;5.393
10400.0;7.02;8.237;5.421
10500.0;8.89;7.822;5.576
10600.0;7.866;7.861;5.778
10700.0;7.422;10.475;5.864
10800.0;7.805;13.471;6.534
10900.0;6.621;8.377;5.822
