time;wlan;wan;man
100.0;0.042;0.0;0.042
200.0;0.134;0.0;0.093
300.0;0.791;0.0;0.658
400.0;1.296;0.0;1.173
500.0;0.328;0.0;0.205
600.0;0.374;0.0;0.328
700.0;0.533;0.0;0.533
800.0;0.493;0.0;0.451
900.0;0.552;0.0;0.551
1000.0;8.3;0.0;8.218
1100.0;4.412;0.0;4.207
1200.0;0.825;0.0;0.579
1300.0;0.738;0.0;0.533
1400.0;2.505;0.0;2.218
1500.0;3.413;0.0;3.126
1600.0;1.965;0.0;1.678
1700.0;0.761;0.0;0.492
1800.0;2.583;0.0;2.255
1900.0;3.899;0.0;0.492
2000.0;0.99;0.0;0.58
2100.0;0.902;0.0;0.574
2200.0;0.943;0.0;0.574
2300.0;0.953;0.0;0.707
2400.0;0.902;0.0;0.697
2500.0;1.078;0.0;0.668
2600.0;1.048;0.0;0.761
2700.0;1.189;0.0;0.902
2800.0;1.275;0.0;1.111
2900.0;1.435;0.0;0.984
3000.0;1.596;0.0;1.008
3100.0;3.261;0.0;2.623
3200.0;1.71;0.0;1.095
3300.0;1.722;0.0;1.148
3400.0;1.764;0.0;1.517
3500.0;9.374;0.0;8.882
3600.0;2.214;0.0;1.558
3700.0;2.214;0.0;1.64
3800.0;3.212;0.0;2.06
3900.0;2.434;0.0;1.983
4000.0;3.492;0.0;2.918
4100.0;5.402;0.0;3.118
4200.0;2.686;0.0;1.784
4300.0;4.304;0.0;3.361
4400.0;2.747;0.0;1.886
4500.0;3.141;0.0;2.228
4600.0;3.222;0.0;2.176
4700.0;5.596;0.0;2.255
4800.0;4.324;0.0;3.627
4900.0;3.403;0.0;2.87
5000.0;3.45;0.0;2.507
5100.0;4.406;0.0;3.239
5200.0;6.042;0.0;5.099
5300.0;5.538;0.0;2.482
5400.0;3.485;0.0;2.337
5500.0;9.376;0.0;7.903
5600.0;5.077;0.0;3.724
5700.0;4.953;0.0;3.518
5800.0;3.608;0.0;2.501
5900.0;7.116;0.0;5.202
6000.0;5.248;0.0;4.223
6100.0;7.552;0.0;6.359
6200.0;6.66;0.0;3.848
6300.0;6.83;0.0;6.051
6400.0;7.319;0.0;6.318
6500.0;4.388;0.0;3.158
6600.0;5.407;0.0;4.546
6700.0;4.58;0.0;3.432
6800.0;8.465;0.0;7.358
6900.0;14.426;0.0;12.326
7000.0;4.385;0.0;3.278
7100.0;6.198;0.0;5.008
7200.0;5.299;0.0;3.273
7300.0;4.537;0.0;3.799
7400.0;6.026;0.0;5.211
7500.0;6.045;0.0;3.906
7600.0;4.818;0.0;3.854
7700.0;5.133;0.0;3.805
7800.0;6.19;0.0;4.96
7900.0;8.751;0.0;7.604
8000.0;5.971;0.0;4.659
8100.0;7.606;0.0;5.934
8200.0;6.378;0.0;5.159
8300.0;14.383;0.0;12.0
8400.0;7.062;0.0;5.832
8500.0;7.232;0.0;4.072
8600.0;4.937;0.0;3.625
8700.0;5.282;0.0;3.806
8800.0;6.209;0.0;3.965
8900.0;5.494;0.0;4.264
9000.0;6.353;0.0;5.082
9100.0;10.272;0.0;7.009
9200.0;9.147;0.0;5.22
9300.0;7.822;0.082;6.346
9400.0;10.936;0.0;9.46
9500.0;6.133;0.0;4.493
9600.0;6.969;0.0;5.206
9700.0;7.318;0.328;5.67
9800.0;7.612;0.328;5.863
9900.0;5.89;0.0;4.332
10000.0;7.751;0.369;6.316
10100.0;6.316;0.123;4.799
10200.0;7.699;0.821;6.223
10300.0;6.069;0.123;4.182
10400.0;9.779;0.369;8.385
10500.0;5.912;0.492;4.6
10600.0;6.93;0.32;5.29
10700.0;6.175;0.615;4.945
10800.0;6.111;0.369;4.838
10900.0;4.611;0.574;3.586
