time;wlan;wan;man
100.0;0.322;0.0;0.288
200.0;5.501;0.0;4.587
300.0;1.414;0.0;1.322
400.0;5.738;0.0;1.927
500.0;4.329;0.0;2.149
600.0;6.867;0.0;4.089
700.0;2.259;0.0;1.808
800.0;3.541;0.0;3.024
900.0;4.397;0.328;3.81
1000.0;8.114;4.89;7.131
1100.0;2.86;6.859;2.573
1200.0;3.493;2.108;2.878
1300.0;1.701;3.023;1.367
1400.0;3.859;2.357;3.531
1500.0;5.045;2.082;4.573
1600.0;2.794;2.622;2.138
1700.0;6.264;2.035;3.331
1800.0;2.927;3.133;2.153
1900.0;2.968;5.503;2.804
2000.0;9.118;2.698;2.401
2100.0;3.053;8.806;2.599
2200.0;5.314;4.469;4.699
2300.0;3.888;4.258;2.544
2400.0;4.323;6.833;3.788
2500.0;2.962;3.828;2.429
2600.0;3.218;7.85;2.685
2700.0;2.304;12.007;1.845
2800.0;2.095;5.617;1.358
2900.0;1.645;5.561;1.153
3000.0;3.065;9.717;2.573
3100.0;2.942;9.189;1.118
3200.0;1.23;10.152;0.738
3300.0;3.289;14.282;2.543
3400.0;2.115;7.306;1.394
3500.0;3.426;22.714;2.833
3600.0;3.111;12.706;2.414
3700.0;2.792;8.625;2.012
3800.0;2.82;10.639;1.959
3900.0;5.103;12.867;4.11
4000.0;4.236;8.666;3.293
4100.0;3.54;16.733;2.925
4200.0;10.856;10.052;8.556
4300.0;3.218;11.977;2.903
4400.0;2.271;15.378;1.763
4500.0;3.205;16.629;2.59
4600.0;3.555;12.329;3.022
4700.0;3.793;11.514;3.014
4800.0;4.04;11.593;3.217
4900.0;4.877;14.265;4.098
5000.0;4.307;14.697;3.569
5100.0;7.196;14.525;6.654
5200.0;6.801;15.904;5.343
5300.0;3.504;15.898;2.624
5400.0;3.278;19.522;2.786
5500.0;3.43;17.779;2.856
5600.0;8.973;17.639;7.398
5700.0;3.957;17.63;3.219
5800.0;4.164;14.678;3.836
5900.0;3.451;19.666;2.46
6000.0;2.816;17.639;1.599
6100.0;2.3;17.024;1.644
6200.0;4.05;18.66;3.14
6300.0;3.125;16.656;2.672
6400.0;3.427;20.074;2.771
6500.0;2.504;15.294;1.766
6600.0;5.995;24.363;2.539
6700.0;2.583;17.946;2.009
6800.0;2.87;18.89;2.132
6900.0;3.03;18.927;2.196
7000.0;3.485;16.261;2.542
7100.0;2.665;19.178;2.132
7200.0;2.968;17.146;2.312
7300.0;2.994;19.382;2.49
7400.0;4.45;17.604;3.753
7500.0;6.027;20.371;2.535
7600.0;4.201;17.062;3.325
7700.0;3.957;22.36;2.914
7800.0;7.289;18.4;5.109
7900.0;8.21;18.521;6.816
8000.0;4.997;18.578;3.603
8100.0;7.271;23.773;3.946
8200.0;4.57;18.59;3.586
8300.0;4.709;18.201;3.684
8400.0;4.961;27.436;3.69
8500.0;4.915;16.488;3.985
8600.0;4.678;16.303;3.735
8700.0;4.416;17.952;3.268
8800.0;5.947;15.873;4.635
8900.0;5.028;16.441;3.921
9000.0;4.194;18.835;3.128
9100.0;11.175;17.374;7.078
9200.0;6.116;18.364;4.23
9300.0;11.841;17.507;6.956
9400.0;5.329;25.069;4.222
9500.0;8.386;16.846;7.033
9600.0;11.502;18.192;10.012
9700.0;7.484;16.844;4.192
9800.0;7.114;22.8;5.097
9900.0;6.898;18.298;5.832
10000.0;4.592;16.191;3.567
10100.0;4.469;20.826;3.239
10200.0;6.637;18.468;5.325
10300.0;5.15;17.569;3.797
10400.0;6.079;15.826;5.054
10500.0;5.248;17.45;4.059
10600.0;5.212;20.389;4.187
10700.0;4.776;13.981;3.628
10800.0;5.828;13.579;4.352
10900.0;3.948;12.168;3.374
