100.0;10.0;30.0;6.0;6.0;30.0;6.0;0.0;0.0
200.0;10.0;30.0;6.0;10.0;30.0;14.0;12.0;10.0
300.0;16.0;30.0;10.0;40.0;30.0;10.0;28.0;10.0
400.0;28.0;30.0;58.0;40.0;30.0;20.0;40.0;46.0
500.0;56.0;42.0;40.0;46.0;42.0;50.0;40.0;48.0
600.0;42.0;42.0;64.0;70.0;48.0;50.0;50.0;60.0
700.0;60.0;60.0;82.0;70.0;54.0;60.0;68.0;60.0
800.0;58.0;66.0;70.0;70.0;62.0;86.0;70.0;66.0
900.0;84.0;66.0;70.0;70.0;68.0;104.0;70.0;90.0
1000.0;72.0;72.0;80.0;76.0;68.0;92.0;70.0;90.0
1100.0;70.0;72.0;80.0;76.0;98.0;82.0;72.0;90.0
1200.0;62.0;80.0;80.0;82.0;64.0;82.0;66.0;90.0
1300.0;62.0;72.0;80.0;78.0;74.0;80.0;72.0;90.0
1400.0;60.0;68.0;70.0;96.0;82.0;80.0;78.0;90.0
1500.0;66.0;86.0;70.0;84.0;92.0;80.0;74.0;90.0
1600.0;78.0;74.0;72.0;72.0;72.0;80.0;88.0;78.0
1700.0;76.0;90.0;78.0;94.0;78.0;80.0;70.0;78.0
1800.0;100.0;72.0;72.0;70.0;72.0;80.0;78.0;66.0
1900.0;72.0;72.0;102.0;76.0;68.0;80.0;82.0;72.0
2000.0;84.0;90.0;96.0;70.0;68.0;80.0;82.0;70.0
2100.0;94.0;90.0;70.0;70.0;62.0;80.0;130.0;76.0
2200.0;80.0;80.0;80.0;76.0;72.0;80.0;90.0;76.0
2300.0;62.0;80.0;80.0;82.0;108.0;80.0;90.0;70.0
2400.0;82.0;80.0;80.0;80.0;62.0;80.0;90.0;94.0
2500.0;100.0;80.0;80.0;80.0;88.0;80.0;90.0;70.0
2600.0;76.0;80.0;80.0;80.0;112.0;80.0;70.0;88.0
2700.0;72.0;80.0;80.0;80.0;118.0;80.0;88.0;76.0
2800.0;78.0;80.0;80.0;80.0;82.0;80.0;82.0;88.0
2900.0;90.0;80.0;80.0;80.0;112.0;80.0;70.0;70.0
3000.0;90.0;80.0;80.0;112.0;62.0;80.0;100.0;70.0
3100.0;56.0;70.0;80.0;70.0;102.0;80.0;80.0;124.0
3200.0;102.0;76.0;80.0;82.0;68.0;80.0;80.0;94.0
3300.0;74.0;70.0;80.0;70.0;126.0;80.0;80.0;70.0
3400.0;74.0;82.0;80.0;130.0;84.0;80.0;80.0;62.0
3500.0;96.0;70.0;80.0;118.0;78.0;80.0;80.0;74.0
3600.0;66.0;82.0;62.0;64.0;72.0;80.0;80.0;132.0
3700.0;114.0;82.0;88.0;70.0;82.0;80.0;80.0;84.0
3800.0;66.0;70.0;118.0;74.0;70.0;80.0;80.0;114.0
3900.0;90.0;70.0;102.0;106.0;70.0;70.0;80.0;76.0
4000.0;90.0;82.0;74.0;70.0;76.0;76.0;80.0;88.0
4100.0;80.0;82.0;156.0;102.0;80.0;70.0;80.0;70.0
4200.0;80.0;70.0;72.0;70.0;80.0;78.0;80.0;106.0
4300.0;76.0;76.0;76.0;102.0;80.0;76.0;80.0;80.0
4400.0;70.0;70.0;70.0;94.0;80.0;112.0;70.0;98.0
4500.0;118.0;72.0;94.0;70.0;88.0;46.0;70.0;84.0
4600.0;88.0;76.0;76.0;106.0;70.0;70.0;70.0;78.0
4700.0;70.0;70.0;70.0;68.0;120.0;70.0;70.0;124.0
4800.0;78.0;70.0;70.0;104.0;72.0;118.0;70.0;70.0
4900.0;60.0;70.0;70.0;60.0;60.0;100.0;70.0;152.0
5000.0;80.0;70.0;72.0;102.0;78.0;100.0;70.0;74.0
5100.0;80.0;70.0;72.0;172.0;90.0;90.0;70.0;56.0
5200.0;80.0;70.0;72.0;84.0;90.0;90.0;70.0;98.0
5300.0;80.0;70.0;70.0;60.0;90.0;90.0;70.0;122.0
5400.0;80.0;70.0;184.0;60.0;90.0;90.0;70.0;42.0
5500.0;70.0;70.0;70.0;126.0;80.0;90.0;70.0;66.0
5600.0;70.0;70.0;70.0;60.0;70.0;90.0;70.0;150.0
5700.0;76.0;76.0;70.0;126.0;70.0;90.0;70.0;132.0
5800.0;118.0;70.0;70.0;108.0;70.0;90.0;76.0;72.0
5900.0;82.0;106.0;88.0;72.0;70.0;90.0;70.0;100.0
6000.0;70.0;106.0;124.0;108.0;82.0;90.0;70.0;64.0
6100.0;82.0;70.0;100.0;66.0;66.0;90.0;70.0;136.0
6200.0;70.0;76.0;100.0;94.0;78.0;90.0;70.0;104.0
6300.0;70.0;70.0;100.0;84.0;60.0;90.0;70.0;98.0
6400.0;70.0;70.0;90.0;66.0;78.0;90.0;70.0;128.0
6500.0;82.0;76.0;90.0;78.0;72.0;90.0;76.0;80.0
6600.0;96.0;70.0;90.0;104.0;72.0;90.0;70.0;80.0
6700.0;176.0;82.0;90.0;80.0;96.0;90.0;70.0;68.0
6800.0;80.0;88.0;90.0;80.0;88.0;90.0;70.0;56.0
6900.0;80.0;76.0;90.0;80.0;70.0;90.0;70.0;90.0
7000.0;80.0;72.0;90.0;80.0;82.0;90.0;70.0;126.0
7100.0;80.0;78.0;90.0;82.0;80.0;90.0;94.0;72.0
7200.0;80.0;72.0;90.0;70.0;80.0;90.0;70.0;120.0
7300.0;80.0;72.0;90.0;70.0;80.0;90.0;94.0;86.0
