time;ap0;ap1;ap2;ap3
100.0;262;250;261;227
200.0;262;250;261;227
300.0;262;250;261;227
400.0;262;250;261;227
500.0;262;250;261;227
600.0;262;250;261;227
700.0;262;250;261;227
800.0;262;250;261;227
900.0;262;250;261;227
1000.0;262;250;261;227
1100.0;262;250;261;227
1200.0;262;250;261;227
1300.0;262;250;261;227
1400.0;262;250;261;227
1500.0;263;250;260;227
1600.0;263;250;260;227
1700.0;263;250;260;227
1800.0;262;251;260;227
1900.0;262;251;260;227
2000.0;262;251;260;227
2100.0;262;251;260;227
2200.0;261;251;261;227
2300.0;261;251;261;227
2400.0;261;250;262;227
2500.0;261;250;262;227
2600.0;261;250;263;226
2700.0;261;250;263;226
2800.0;261;250;263;226
2900.0;261;250;263;226
3000.0;261;250;263;226
3100.0;261;250;263;226
3200.0;261;250;263;226
3300.0;261;250;263;226
3400.0;261;250;263;226
3500.0;260;250;264;226
3600.0;260;250;264;226
3700.0;260;251;263;226
3800.0;260;251;263;226
3900.0;260;251;263;226
4000.0;260;251;263;226
4100.0;260;251;263;226
4200.0;260;251;263;226
4300.0;260;250;264;226
4400.0;260;250;264;226
4500.0;260;250;264;226
4600.0;260;250;264;226
4700.0;260;250;264;226
4800.0;260;250;264;226
4900.0;260;250;264;226
5000.0;260;250;264;226
5100.0;260;250;264;226
5200.0;260;250;264;226
5300.0;260;250;264;226
5400.0;260;250;264;226
5500.0;260;250;264;226
5600.0;260;250;264;226
5700.0;260;250;264;226
5800.0;261;250;263;226
5900.0;261;250;263;226
6000.0;260;250;264;226
6100.0;260;250;264;226
6200.0;260;250;264;226
6300.0;260;250;264;226
6400.0;260;250;264;226
6500.0;260;250;264;226
6600.0;260;250;264;226
6700.0;260;250;264;226
6800.0;260;249;264;227
6900.0;260;249;264;227
7000.0;260;249;264;227
7100.0;260;249;264;227
7200.0;260;249;264;227
7300.0;260;249;264;227
7400.0;260;249;264;227
7500.0;260;249;264;227
7600.0;260;249;264;227
7700.0;260;249;264;227
7800.0;260;249;264;227
7900.0;260;249;264;227
8000.0;260;249;264;227
8100.0;260;249;264;227
8200.0;260;249;264;227
8300.0;260;249;264;227
8400.0;260;249;264;227
8500.0;260;249;264;227
8600.0;260;249;264;227
8700.0;259;249;265;227
8800.0;259;250;265;226
8900.0;259;250;265;226
9000.0;259;250;265;226
9100.0;259;250;265;226
9200.0;259;251;265;225
9300.0;259;251;265;225
9400.0;259;251;265;225
9500.0;259;251;265;225
9600.0;259;251;265;225
9700.0;259;251;265;225
9800.0;259;251;265;225
9900.0;259;251;265;225
10000.0;259;251;265;225
10100.0;259;251;265;225
10200.0;259;252;265;224
10300.0;259;252;265;224
10400.0;259;252;265;224
10500.0;259;252;265;224
10600.0;258;253;265;224
10700.0;258;253;265;224
10800.0;258;253;265;224
10900.0;258;253;265;224
