time;ap0;ap1;ap2;ap3
100.0;178;202;216;204
200.0;178;202;216;204
300.0;178;203;215;204
400.0;178;203;215;204
500.0;178;203;215;204
600.0;178;203;215;204
700.0;178;203;215;204
800.0;178;203;215;204
900.0;178;203;215;204
1000.0;178;203;215;204
1100.0;179;202;215;204
1200.0;179;202;215;204
1300.0;179;202;215;204
1400.0;179;202;215;204
1500.0;179;202;215;204
1600.0;179;202;215;204
1700.0;179;202;215;204
1800.0;179;202;215;204
1900.0;179;202;215;204
2000.0;179;202;215;204
2100.0;179;202;215;204
2200.0;179;201;215;205
2300.0;179;201;215;205
2400.0;179;201;215;205
2500.0;179;201;215;205
2600.0;180;201;214;205
2700.0;180;201;214;205
2800.0;180;201;214;205
2900.0;179;201;214;206
3000.0;179;201;214;206
3100.0;179;201;214;206
3200.0;179;201;214;206
3300.0;179;201;214;206
3400.0;179;201;214;206
3500.0;179;201;214;206
3600.0;179;201;214;206
3700.0;179;201;214;206
3800.0;179;201;214;206
3900.0;179;201;214;206
4000.0;178;202;214;206
4100.0;178;202;214;206
4200.0;178;202;214;206
4300.0;178;202;214;206
4400.0;179;202;213;206
4500.0;179;202;213;206
4600.0;179;201;214;206
4700.0;179;201;214;206
4800.0;179;201;214;206
4900.0;179;201;214;206
5000.0;179;201;214;206
5100.0;179;201;214;206
5200.0;179;201;214;206
5300.0;179;201;214;206
5400.0;180;200;214;206
5500.0;180;199;215;206
5600.0;180;199;216;205
5700.0;180;199;216;205
5800.0;180;199;216;205
5900.0;180;199;216;205
6000.0;180;199;216;205
6100.0;180;200;215;205
6200.0;180;200;215;205
6300.0;180;200;215;205
6400.0;180;200;215;205
6500.0;180;200;215;205
6600.0;180;200;215;205
6700.0;180;200;215;205
6800.0;180;200;215;205
6900.0;180;200;215;205
7000.0;180;200;215;205
7100.0;180;200;215;205
7200.0;180;200;215;205
7300.0;180;200;215;205
7400.0;181;200;214;205
7500.0;181;200;214;205
7600.0;181;201;213;205
7700.0;181;201;213;205
7800.0;181;201;213;205
7900.0;181;201;213;205
8000.0;181;201;213;205
8100.0;181;201;213;205
8200.0;181;201;213;205
8300.0;181;201;213;205
8400.0;181;200;213;206
8500.0;181;200;213;206
8600.0;181;200;213;206
8700.0;181;200;213;206
8800.0;181;200;213;206
8900.0;181;200;213;206
9000.0;181;200;213;206
9100.0;181;200;212;207
9200.0;181;200;212;207
9300.0;181;200;212;207
9400.0;181;200;212;207
9500.0;181;200;212;207
9600.0;181;200;212;207
9700.0;181;200;212;207
9800.0;181;200;212;207
9900.0;181;200;212;207
10000.0;181;200;212;207
10100.0;181;200;212;207
10200.0;181;200;212;207
10300.0;181;201;212;206
10400.0;181;201;212;206
10500.0;181;201;212;206
10600.0;181;201;212;206
10700.0;181;201;212;206
10800.0;181;201;212;206
10900.0;181;201;212;206
