time;ap0;ap1;ap2;ap3
100.0;633;606;574;587
200.0;633;606;573;588
300.0;633;607;572;588
400.0;634;605;572;589
500.0;634;605;572;589
600.0;634;605;572;589
700.0;634;605;572;589
800.0;634;605;572;589
900.0;634;605;572;589
1000.0;634;605;572;589
1100.0;634;605;572;589
1200.0;634;605;572;589
1300.0;634;605;572;589
1400.0;634;605;572;589
1500.0;634;605;571;590
1600.0;635;605;570;590
1700.0;635;605;570;590
1800.0;635;605;570;590
1900.0;635;604;570;591
2000.0;636;604;569;591
2100.0;636;604;569;591
2200.0;636;604;569;591
2300.0;636;604;569;591
2400.0;636;604;569;591
2500.0;636;604;569;591
2600.0;636;604;569;591
2700.0;635;605;568;592
2800.0;635;605;568;592
2900.0;635;605;568;592
3000.0;635;605;568;592
3100.0;635;605;568;592
3200.0;635;605;568;592
3300.0;635;605;568;592
3400.0;635;605;568;592
3500.0;635;605;568;592
3600.0;636;604;569;591
3700.0;635;604;569;592
3800.0;636;603;569;592
3900.0;636;603;570;591
4000.0;636;603;570;591
4100.0;636;602;570;592
4200.0;636;602;570;592
4300.0;636;602;570;592
4400.0;636;603;570;591
4500.0;636;603;570;591
4600.0;636;603;570;591
4700.0;635;603;571;591
4800.0;635;602;572;591
4900.0;635;602;572;591
5000.0;635;602;572;591
5100.0;635;602;572;591
5200.0;635;602;572;591
5300.0;635;602;572;591
5400.0;636;602;571;591
5500.0;636;602;571;591
5600.0;636;601;572;591
5700.0;636;601;572;591
5800.0;634;601;573;592
5900.0;633;601;574;592
6000.0;633;601;574;592
6100.0;634;601;574;591
6200.0;635;600;574;591
6300.0;635;600;574;591
6400.0;634;600;575;591
6500.0;634;600;575;591
6600.0;634;600;575;591
6700.0;634;601;575;590
6800.0;634;601;575;590
6900.0;634;601;575;590
7000.0;634;601;575;590
7100.0;634;601;575;590
7200.0;634;601;575;590
7300.0;634;601;575;590
7400.0;634;601;575;590
7500.0;634;601;574;591
7600.0;634;601;574;591
7700.0;634;601;573;592
7800.0;634;601;573;592
7900.0;634;602;572;592
8000.0;634;602;572;592
8100.0;633;603;572;592
8200.0;633;603;572;592
8300.0;633;603;572;592
8400.0;633;603;572;592
8500.0;633;604;572;591
8600.0;634;604;571;591
8700.0;633;604;572;591
8800.0;632;604;573;591
8900.0;632;604;573;591
9000.0;632;604;573;591
9100.0;632;604;573;591
9200.0;632;604;573;591
9300.0;632;604;573;591
9400.0;632;604;573;591
9500.0;632;604;573;591
9600.0;632;604;573;591
9700.0;632;604;573;591
9800.0;632;604;573;591
9900.0;631;604;574;591
10000.0;631;604;574;591
10100.0;632;604;574;590
10200.0;632;603;575;590
10300.0;632;603;575;590
10400.0;632;603;575;590
10500.0;632;603;575;590
10600.0;630;603;577;590
10700.0;630;602;578;590
10800.0;630;602;578;590
10900.0;630;602;578;590
