time;load_on_edge;load_on_cloud;load_on_mobile
100.0;0.0;0.75;0.0
200.0;0.0;1.0;0.0
300.0;0.0;1.0;0.0
400.0;3.75;1.25;0.0
500.0;7.5;1.15;0.0
600.0;11.25;1.15;0.0
700.0;12.0;2.15;0.0
800.0;11.5;1.75;0.0
900.0;13.25;1.15;0.0
1000.0;16.75;0.15;0.0
1100.0;19.75;0.25;0.0
1200.0;20.5;0.75;0.0
1300.0;21.0;0.75;0.0
1400.0;21.25;0.0;0.0
1500.0;22.0;0.15;0.0
1600.0;20.75;0.15;0.0
1700.0;21.0;0.15;0.0
1800.0;22.0;0.15;0.0
1900.0;21.75;0.15;0.0
2000.0;22.75;0.0;0.0
2100.0;23.25;0.75;0.0
2200.0;26.25;0.75;0.0
2300.0;27.0;1.0;0.0
2400.0;25.75;1.25;0.0
2500.0;28.0;1.25;0.0
2600.0;25.25;1.0;0.0
2700.0;26.0;0.75;0.0
2800.0;28.25;0.0;0.0
2900.0;28.5;0.0;0.0
3000.0;28.5;0.0;0.0
3100.0;27.75;0.5;0.0
3200.0;28.0;1.2000000000000002;0.0
3300.0;27.75;1.15;0.0
3400.0;30.0;0.9;0.0
3500.0;31.25;0.8500000000000001;0.0
3600.0;32.75;0.0;0.0
3700.0;31.25;0.2;0.0
3800.0;27.5;0.25;0.0
3900.0;33.0;1.0;0.0
4000.0;30.75;1.5;0.0
4100.0;34.5;3.05;0.0
4200.0;27.25;3.4499999999999993;0.0
4300.0;22.75;4.3999999999999995;0.0
4400.0;17.5;6.850000000000005;0.0
4500.0;21.25;10.050000000000013;0.0
4600.0;21.25;14.650000000000022;0.0
4700.0;19.75;15.450000000000026;0.0
4800.0;22.75;18.05000000000001;0.0
4900.0;25.0;21.499999999999982;0.0
5000.0;22.0;24.89999999999995;0.0
5100.0;29.75;25.699999999999942;0.0
5200.0;26.75;25.299999999999947;0.0
5300.0;31.5;25.849999999999948;0.0
5400.0;31.25;25.84999999999994;0.0
5500.0;40.25;26.449999999999942;0.0
5600.0;40.75;24.599999999999945;0.0
5700.0;41.5;24.699999999999946;0.0
5800.0;42.5;23.999999999999954;0.0
5900.0;44.75;24.399999999999945;0.0
6000.0;40.0;24.399999999999956;0.0
6100.0;44.5;23.99999999999996;0.0
6200.0;38.5;26.249999999999943;0.0
6300.0;36.75;25.999999999999947;0.0
6400.0;53.25;26.299999999999947;0.0
6500.0;40.75;27.84999999999994;0.0
6600.0;49.5;25.049999999999944;0.0
6700.0;41.25;26.14999999999994;0.0
6800.0;44.5;25.949999999999942;0.0
6900.0;40.25;26.299999999999944;0.0
7000.0;43.0;26.199999999999942;0.0
7100.0;48.75;25.599999999999945;0.0
7200.0;46.75;26.499999999999943;0.0
7300.0;50.0;25.99999999999994;0.0
7400.0;47.25;25.84999999999994;0.0
7500.0;46.0;26.749999999999943;0.0
7600.0;44.75;27.14999999999994;0.0
7700.0;50.5;27.399999999999945;0.0
7800.0;49.25;27.949999999999942;0.0
7900.0;47.5;27.69999999999994;0.0
8000.0;50.0;25.949999999999942;0.0
8100.0;45.75;27.69999999999994;0.0
8200.0;45.75;28.24999999999994;0.0
8300.0;44.0;27.79999999999994;0.0
8400.0;42.75;29.199999999999942;0.0
8500.0;42.5;29.949999999999942;0.0
8600.0;48.75;29.69999999999994;0.0
8700.0;48.0;31.349999999999945;0.0
8800.0;52.25;31.699999999999946;0.0
8900.0;53.25;30.749999999999943;0.0
9000.0;52.0;29.949999999999946;0.0
9100.0;42.0;31.099999999999945;0.0
9200.0;49.25;33.29999999999994;0.0
9300.0;54.5;31.199999999999946;0.0
9400.0;51.25;30.69999999999995;0.0
9500.0;57.25;31.54999999999995;0.0
9600.0;45.5;31.999999999999947;0.0
9700.0;42.0;31.099999999999945;0.0
9800.0;49.0;31.84999999999994;0.0
9900.0;43.5;32.64999999999994;0.0
10000.0;38.25;32.349999999999945;0.0
10100.0;37.5;32.149999999999935;0.0
10200.0;49.25;31.19999999999994;0.0
10300.0;36.5;32.69999999999994;0.0
10400.0;36.75;29.799999999999944;0.0
10500.0;41.75;30.449999999999942;0.0
10600.0;41.25;30.099999999999945;0.0
10700.0;45.25;27.599999999999937;0.0
10800.0;53.5;25.799999999999947;0.0
10900.0;42.0;26.050000000000036;0.0
