time;wlan;wan;man
100.0;0.0;0.042;0.0
200.0;0.0;0.338;0.0
300.0;0.699;0.092;0.699
400.0;0.0;2.054;0.0
500.0;0.041;2.521;0.041
600.0;0.123;3.307;0.123
700.0;0.205;1.589;0.205
800.0;0.206;0.54;0.206
900.0;0.369;2.439;0.369
1000.0;0.41;4.562;0.41
1100.0;0.656;5.219;0.574
1200.0;0.619;0.497;0.578
1300.0;0.707;0.659;0.707
1400.0;0.656;0.533;0.656
1500.0;0.697;0.533;0.697
1600.0;0.701;0.826;0.697
1700.0;0.72;0.533;0.72
1800.0;2.378;0.574;0.656
1900.0;1.697;0.533;1.697
2000.0;0.703;0.615;0.619
2100.0;0.615;0.574;0.451
2200.0;0.656;0.575;0.492
2300.0;0.902;0.504;0.574
2400.0;0.822;0.492;0.453
2500.0;0.791;2.513;0.492
2600.0;0.905;3.016;0.659
2700.0;0.861;0.861;0.574
2800.0;2.154;0.697;1.781
2900.0;1.107;0.861;0.779
3000.0;0.921;1.208;0.697
3100.0;2.473;1.444;0.813
3200.0;1.053;9.891;0.889
3300.0;1.435;1.757;1.312
3400.0;1.901;5.323;1.778
3500.0;2.321;0.656;2.034
3600.0;2.009;0.984;1.517
3700.0;1.845;1.189;1.394
3800.0;2.218;1.814;1.726
3900.0;1.968;2.221;1.312
4000.0;1.804;1.529;1.189
4100.0;1.89;1.611;1.152
4200.0;1.681;1.825;0.902
4300.0;1.681;1.681;0.943
4400.0;1.596;3.006;1.025
4500.0;1.342;3.975;0.861
4600.0;1.19;2.842;0.903
4700.0;3.794;9.328;3.548
4800.0;1.126;3.608;1.003
4900.0;1.64;3.923;1.353
5000.0;1.025;3.895;0.861
5100.0;2.149;4.691;1.944
5200.0;1.353;4.531;0.984
5300.0;2.065;4.756;0.779
5400.0;5.943;4.387;4.027
5500.0;1.312;6.414;0.82
5600.0;1.64;5.143;1.189
5700.0;2.604;7.517;2.153
5800.0;2.009;4.92;1.558
5900.0;2.132;5.342;1.804
6000.0;1.681;8.167;1.271
6100.0;1.986;4.861;1.535
6200.0;4.022;6.126;3.591
6300.0;1.968;8.042;1.476
6400.0;2.121;5.412;1.489
6500.0;3.343;5.725;2.933
6600.0;2.911;9.591;2.378
6700.0;4.054;5.258;3.357
6800.0;6.874;7.28;6.259
6900.0;2.957;8.802;2.301
7000.0;2.786;7.897;2.091
7100.0;3.752;5.117;2.096
7200.0;4.403;7.364;2.214
7300.0;3.122;4.879;2.425
7400.0;5.975;5.41;5.283
7500.0;3.118;9.28;2.602
7600.0;3.358;6.332;2.702
7700.0;3.608;4.839;2.706
7800.0;3.198;5.617;2.706
7900.0;6.169;5.561;5.554
8000.0;3.406;12.237;2.75
8100.0;6.936;15.341;4.208
8200.0;3.033;10.484;2.418
8300.0;11.799;5.864;8.851
8400.0;3.264;5.676;2.321
8500.0;2.85;8.086;1.973
8600.0;2.993;7.79;2.337
8700.0;3.913;5.713;1.997
8800.0;2.665;7.822;1.968
8900.0;2.87;8.181;2.46
9000.0;7.51;5.248;4.616
9100.0;2.797;6.359;1.886
9200.0;5.027;6.282;4.087
9300.0;3.963;7.613;2.484
9400.0;4.098;6.207;3.606
9500.0;7.099;4.683;6.238
9600.0;4.396;8.878;2.214
9700.0;3.526;6.219;2.624
9800.0;6.432;7.945;5.612
9900.0;3.157;5.946;2.501
10000.0;4.668;10.925;3.075
10100.0;3.897;9.69;3.034
10200.0;3.967;8.679;2.983
10300.0;4.346;6.73;3.075
10400.0;3.772;8.417;2.706
10500.0;4.395;8.559;3.575
10600.0;4.674;6.343;3.895
10700.0;4.346;6.754;3.485
10800.0;5.226;9.295;3.731
10900.0;5.13;17.643;3.469
