time;wlan;wan;man
100.0;0.09;0.191;0.056
200.0;4.412;1.271;1.763
300.0;0.369;2.076;0.369
400.0;0.473;6.339;0.432
500.0;1.312;4.816;1.082
600.0;6.206;0.538;3.51
700.0;1.52;1.717;1.366
800.0;1.419;1.106;1.173
900.0;2.925;5.266;2.827
1000.0;1.189;3.321;0.902
1100.0;2.245;9.311;1.999
1200.0;2.835;3.085;1.176
1300.0;1.531;2.794;1.193
1400.0;1.702;2.993;1.512
1500.0;4.98;3.396;4.775
1600.0;1.675;3.934;1.347
1700.0;2.423;5.251;1.849
1800.0;2.385;4.312;1.729
1900.0;3.05;8.178;2.64
2000.0;2.437;5.658;2.232
2100.0;1.599;7.254;1.353
2200.0;3.652;5.483;2.534
2300.0;2.747;7.959;1.763
2400.0;2.583;5.539;1.681
2500.0;2.95;9.015;1.558
2600.0;3.007;6.022;2.187
2700.0;3.959;6.609;2.893
2800.0;3.296;7.68;2.123
2900.0;4.663;6.519;3.465
3000.0;4.461;6.14;3.668
3100.0;5.867;8.226;5.047
3200.0;7.098;8.523;6.196
3300.0;4.52;7.312;3.495
3400.0;4.139;11.927;2.58
3500.0;3.936;15.825;2.706
3600.0;12.981;7.714;11.612
3700.0;5.538;7.991;4.465
3800.0;18.815;7.109;17.79
3900.0;12.225;6.545;6.484
4000.0;7.141;10.195;5.546
4100.0;12.196;8.217;9.687
4200.0;8.458;13.488;6.736
4300.0;7.212;9.567;3.915
4400.0;6.563;14.873;4.495
4500.0;7.914;8.467;5.64
4600.0;7.423;16.018;5.537
4700.0;7.517;12.322;5.925
4800.0;6.921;9.887;5.363
4900.0;7.303;9.335;5.699
5000.0;7.937;9.592;5.986
5100.0;11.593;11.375;9.625
5200.0;11.267;15.669;6.434
5300.0;8.814;17.187;6.896
5400.0;8.141;8.752;6.132
5500.0;7.339;11.39;5.248
5600.0;8.737;13.906;5.718
5700.0;9.534;12.389;6.705
5800.0;12.079;15.927;9.865
5900.0;11.225;12.516;7.637
6000.0;9.371;12.098;7.28
6100.0;9.976;12.12;7.434
6200.0;10.602;17.514;7.13
6300.0;8.95;12.769;6.89
6400.0;10.592;14.861;5.986
6500.0;14.469;19.484;10.481
6600.0;9.135;26.232;7.044
6700.0;12.608;24.196;10.435
6800.0;11.371;19.098;8.907
6900.0;13.901;17.082;11.63
7000.0;10.465;17.056;6.54
7100.0;9.844;16.804;7.816
7200.0;10.429;19.5;8.625
7300.0;9.348;16.302;7.175
7400.0;9.51;20.975;7.339
7500.0;14.068;19.196;8.418
7600.0;10.244;17.912;8.221
7700.0;9.976;20.217;6.871
7800.0;12.751;24.536;7.06
7900.0;9.131;18.326;7.177
8000.0;10.609;20.188;8.554
8100.0;8.996;18.615;6.232
8200.0;10.238;18.595;8.035
8300.0;10.51;16.734;8.296
8400.0;12.051;19.977;9.55
8500.0;9.452;16.687;7.055
8600.0;8.774;15.416;6.56
8700.0;10.211;17.429;7.863
8800.0;8.867;16.428;7.054
8900.0;10.242;17.655;6.97
9000.0;9.693;18.613;6.806
9100.0;11.65;16.045;9.409
9200.0;11.343;21.039;9.121
9300.0;8.384;18.821;5.869
9400.0;8.613;17.806;6.522
9500.0;9.641;19.701;7.988
9600.0;9.627;17.608;6.733
9700.0;10.958;18.868;8.594
9800.0;9.759;17.866;6.478
9900.0;14.21;18.596;8.93
10000.0;11.353;22.261;9.549
10100.0;14.13;19.392;10.087
10200.0;14.644;20.276;9.591
10300.0;16.278;17.958;11.804
10400.0;13.536;19.725;10.707
10500.0;12.613;17.978;10.03
10600.0;11.669;21.422;9.291
10700.0;11.061;18.022;6.527
10800.0;18.385;23.609;8.961
10900.0;15.704;28.28;12.301
