time;load_on_edge;load_on_cloud;load_on_mobile
100.0;0.0;1.5;0.0
200.0;0.0;2.25;0.0
300.0;0.75;1.75;0.0
400.0;3.75;2.0;0.0
500.0;8.25;1.95;0.0
600.0;11.25;1.95;0.0
700.0;12.75;2.9;0.0
800.0;13.5;2.5;0.0
900.0;15.25;1.9;0.0
1000.0;18.0;0.9;0.0
1100.0;18.75;1.75;0.0
1200.0;19.5;2.4;0.0
1300.0;20.25;2.4;0.0
1400.0;18.75;1.5;0.0
1500.0;19.5;0.75;0.0
1600.0;18.75;0.75;0.0
1700.0;19.5;0.0;0.0
1800.0;21.0;0.25;0.0
1900.0;21.75;0.6;0.0
2000.0;21.0;0.8500000000000001;0.0
2100.0;20.0;1.5;0.0
2200.0;20.75;1.5;0.0
2300.0;19.5;1.9;0.0
2400.0;21.25;2.25;0.0
2500.0;22.0;2.0999999999999996;0.0
2600.0;19.25;2.25;0.0
2700.0;20.25;1.4999999999999998;0.0
2800.0;21.0;1.05;0.0
2900.0;21.25;0.25;0.0
3000.0;19.75;0.0;0.0
3100.0;22.25;1.7999999999999996;0.0
3200.0;22.25;4.199999999999998;0.0
3300.0;23.0;5.850000000000002;0.0
3400.0;23.75;6.800000000000005;0.0
3500.0;25.25;7.250000000000005;0.0
3600.0;23.0;10.050000000000011;0.0
3700.0;23.0;12.650000000000016;0.0
3800.0;21.75;19.099999999999998;0.0
3900.0;23.5;26.299999999999944;0.0
4000.0;32.0;24.84999999999995;0.0
4100.0;34.5;26.449999999999946;0.0
4200.0;25.0;26.499999999999954;0.0
4300.0;25.0;26.149999999999945;0.0
4400.0;19.0;26.84999999999994;0.0
4500.0;20.5;26.299999999999944;0.0
4600.0;24.0;26.249999999999943;0.0
4700.0;23.75;25.399999999999938;0.0
4800.0;22.25;25.349999999999948;0.0
4900.0;25.5;25.649999999999945;0.0
5000.0;27.5;25.949999999999942;0.0
5100.0;32.25;26.64999999999994;0.0
5200.0;39.75;25.299999999999947;0.0
5300.0;37.0;26.449999999999946;0.0
5400.0;43.25;25.749999999999943;0.0
5500.0;42.75;27.349999999999945;0.0
5600.0;42.25;25.399999999999938;0.0
5700.0;40.5;25.349999999999948;0.0
5800.0;41.5;26.29999999999994;0.0
5900.0;45.75;24.89999999999995;0.0
6000.0;40.25;26.049999999999947;0.0
6100.0;39.0;28.299999999999947;0.0
6200.0;50.25;25.099999999999948;0.0
6300.0;50.5;25.949999999999942;0.0
6400.0;48.25;26.299999999999947;0.0
6500.0;48.0;27.899999999999938;0.0
6600.0;53.75;27.24999999999994;0.0
6700.0;49.0;28.69999999999994;0.0
6800.0;51.5;26.449999999999942;0.0
6900.0;45.0;28.64999999999994;0.0
7000.0;50.5;29.49999999999994;0.0
7100.0;44.75;29.949999999999946;0.0
7200.0;43.5;28.099999999999945;0.0
7300.0;49.75;26.89999999999994;0.0
7400.0;42.75;29.49999999999994;0.0
7500.0;45.75;25.69999999999995;0.0
7600.0;62.25;26.649999999999945;0.0
7700.0;59.75;29.049999999999944;0.0
7800.0;59.0;25.849999999999945;0.0
7900.0;60.5;25.899999999999938;0.0
8000.0;56.5;31.699999999999946;0.0
8100.0;50.5;29.949999999999946;0.0
8200.0;52.75;30.79999999999994;0.0
8300.0;63.0;29.149999999999945;0.0
8400.0;49.0;35.599999999999945;0.0
8500.0;58.25;33.99999999999994;0.0
8600.0;68.5;28.149999999999945;0.0
8700.0;72.25;32.749999999999936;0.0
8800.0;64.5;30.249999999999947;0.0
8900.0;61.0;35.04999999999995;0.0
9000.0;68.75;30.64999999999994;0.0
9100.0;59.0;30.499999999999936;0.0
9200.0;56.75;33.39999999999994;0.0
9300.0;67.0;37.549999999999955;0.0
9400.0;71.25;38.899999999999956;0.0
9500.0;72.0;30.049999999999947;0.0
9600.0;60.75;31.349999999999937;0.0
9700.0;65.5;32.74999999999994;0.0
9800.0;75.0;31.64999999999994;0.0
9900.0;56.5;36.449999999999946;0.0
10000.0;64.75;35.949999999999946;0.0
10100.0;50.75;43.39999999999996;0.0
10200.0;57.0;48.09999999999994;0.0
10300.0;68.75;50.34999999999993;0.0
10400.0;66.75;48.999999999999936;0.0
10500.0;51.25;53.049999999999905;0.0
10600.0;81.25;53.09999999999993;0.0
10700.0;97.0;42.00000000000003;0.0
10800.0;88.75;22.75000000000002;0.0
10900.0;78.5;35.00000000000003;0.0
