time;ap0;ap1;ap2;ap3
100.0;359;347;340;354
200.0;359;347;340;354
300.0;359;347;340;354
400.0;359;347;340;354
500.0;359;347;340;354
600.0;359;347;341;353
700.0;359;346;341;354
800.0;359;346;342;353
900.0;359;346;342;353
1000.0;360;346;341;353
1100.0;359;346;342;353
1200.0;359;346;342;353
1300.0;359;346;342;353
1400.0;359;346;342;353
1500.0;359;346;343;352
1600.0;359;346;343;352
1700.0;359;346;343;352
1800.0;359;346;343;352
1900.0;359;346;343;352
2000.0;359;346;343;352
2100.0;359;346;343;352
2200.0;359;346;343;352
2300.0;359;346;342;353
2400.0;359;346;342;353
2500.0;359;346;342;353
2600.0;359;346;342;353
2700.0;359;346;343;352
2800.0;359;346;343;352
2900.0;359;347;343;351
3000.0;359;348;342;351
3100.0;359;347;342;352
3200.0;359;347;342;352
3300.0;359;347;342;352
3400.0;359;347;342;352
3500.0;358;347;342;353
3600.0;358;347;342;353
3700.0;358;347;342;353
3800.0;358;347;342;353
3900.0;357;347;342;354
4000.0;356;347;342;355
4100.0;356;347;342;355
4200.0;356;347;342;355
4300.0;356;347;342;355
4400.0;356;347;342;355
4500.0;357;347;342;354
4600.0;357;347;342;354
4700.0;358;347;341;354
4800.0;357;347;342;354
4900.0;357;347;342;354
5000.0;358;347;341;354
5100.0;358;347;341;354
5200.0;358;347;341;354
5300.0;358;347;341;354
5400.0;358;346;342;354
5500.0;358;346;342;354
5600.0;358;346;342;354
5700.0;358;346;342;354
5800.0;359;345;342;354
5900.0;359;345;342;354
6000.0;359;345;342;354
6100.0;359;345;342;354
6200.0;359;345;342;354
6300.0;359;345;342;354
6400.0;359;345;342;354
6500.0;359;345;342;354
6600.0;359;345;342;354
6700.0;359;345;342;354
6800.0;358;346;342;354
6900.0;358;346;342;354
7000.0;358;346;342;354
7100.0;358;346;342;354
7200.0;358;346;342;354
7300.0;358;346;342;354
7400.0;358;345;342;355
7500.0;358;345;342;355
7600.0;358;345;342;355
7700.0;358;345;342;355
7800.0;358;345;342;355
7900.0;358;345;342;355
8000.0;359;344;342;355
8100.0;359;344;341;356
8200.0;359;344;341;356
8300.0;359;344;341;356
8400.0;359;344;341;356
8500.0;359;344;341;356
8600.0;359;345;340;356
8700.0;359;345;340;356
8800.0;359;345;340;356
8900.0;359;345;340;356
9000.0;359;345;340;356
9100.0;359;345;340;356
9200.0;359;345;340;356
9300.0;359;345;340;356
9400.0;359;345;340;356
9500.0;359;345;340;356
9600.0;359;345;340;356
9700.0;359;345;340;356
9800.0;359;345;340;356
9900.0;359;345;340;356
10000.0;359;345;340;356
10100.0;359;345;340;356
10200.0;359;345;340;356
10300.0;359;346;340;355
10400.0;359;346;340;355
10500.0;359;346;340;355
10600.0;359;346;340;355
10700.0;359;346;340;355
10800.0;359;347;339;355
10900.0;359;347;339;355
