time;wlan;wan;man
100.0;0.0;0.109;0.0
200.0;0.123;0.398;0.0
300.0;0.822;1.291;0.699
400.0;0.293;5.654;0.17
500.0;1.0;2.521;0.836
600.0;3.548;0.5;3.466
700.0;0.985;1.711;0.821
800.0;1.541;0.785;1.211
900.0;1.084;5.679;0.715
1000.0;4.672;6.354;4.149
1100.0;1.353;7.258;0.656
1200.0;1.029;1.645;0.414
1300.0;0.953;1.722;0.379
1400.0;0.861;1.745;0.369
1500.0;0.943;1.78;0.369
1600.0;0.826;3.829;0.416
1700.0;0.761;1.696;0.392
1800.0;1.23;2.435;0.615
1900.0;2.23;3.545;1.533
2000.0;2.211;1.91;1.596
2100.0;3.029;3.766;0.451
2200.0;2.647;1.394;0.861
2300.0;2.253;1.314;1.064
2400.0;1.968;1.644;1.025
2500.0;1.618;2.501;1.126
2600.0;2.878;4.014;2.342
2700.0;1.271;4.513;0.861
2800.0;2.34;4.551;1.066
2900.0;2.118;4.674;1.79
3000.0;0.839;5.517;0.757
3100.0;1.189;6.751;1.025
3200.0;2.133;6.137;1.723
3300.0;1.23;6.605;0.984
3400.0;2.173;7.994;1.763
3500.0;2.883;7.119;2.186
3600.0;7.742;5.861;7.127
3700.0;2.77;9.676;2.073
3800.0;10.721;6.933;9.733
3900.0;2.99;10.323;2.065
4000.0;2.985;7.485;2.174
4100.0;4.249;7.285;2.49
4200.0;5.747;8.733;5.05
4300.0;3.492;6.106;2.713
4400.0;6.678;13.085;2.718
4500.0;4.076;5.469;2.916
4600.0;7.412;8.009;6.456
4700.0;5.153;12.166;3.732
4800.0;5.103;9.237;4.16
4900.0;5.568;5.319;4.42
5000.0;6.844;7.676;5.04
5100.0;8.256;12.73;6.472
5200.0;6.106;9.271;4.166
5300.0;8.955;6.895;7.713
5400.0;8.089;6.505;5.986
5500.0;7.229;7.657;4.102
5600.0;9.271;9.66;5.878
5700.0;10.601;9.302;9.002
5800.0;4.133;13.237;2.729
5900.0;8.551;9.296;6.829
6000.0;10.698;12.382;6.809
6100.0;6.922;8.033;5.2
6200.0;8.319;9.621;6.761
6300.0;7.321;11.467;5.826
6400.0;8.371;11.543;7.034
6500.0;7.503;10.008;6.068
6600.0;19.43;9.95;14.513
6700.0;9.548;9.236;6.519
6800.0;13.101;12.652;7.047
6900.0;9.499;16.69;7.367
7000.0;8.815;11.383;6.642
7100.0;6.109;11.371;4.387
7200.0;8.824;11.697;7.143
7300.0;9.218;16.078;7.332
7400.0;9.372;10.369;7.404
7500.0;9.405;19.026;7.355
7600.0;8.711;8.488;6.832
7700.0;8.906;16.979;6.938
7800.0;7.419;13.221;6.107
7900.0;6.631;13.021;5.647
8000.0;10.228;12.37;7.891
8100.0;9.339;12.579;6.998
8200.0;8.488;18.2;6.684
8300.0;9.127;16.425;6.784
8400.0;8.212;16.89;6.367
8500.0;8.159;17.116;6.232
8600.0;7.93;13.743;5.772
8700.0;10.256;17.295;7.884
8800.0;9.922;16.133;7.637
8900.0;8.866;15.862;6.857
9000.0;8.292;16.27;6.611
9100.0;10.529;16.255;6.53
9200.0;9.803;15.086;6.074
9300.0;7.885;14.79;5.74
9400.0;11.538;15.498;7.101
9500.0;12.593;24.362;10.338
9600.0;12.636;15.744;9.889
9700.0;12.218;21.998;9.819
9800.0;10.362;20.098;5.948
9900.0;10.272;16.313;6.355
10000.0;13.152;18.647;10.815
10100.0;9.353;21.78;7.344
10200.0;11.344;18.522;9.048
10300.0;12.745;17.11;7.491
10400.0;12.222;17.071;8.479
10500.0;10.529;18.778;8.233
10600.0;13.565;17.2;11.228
10700.0;8.904;19.154;6.847
10800.0;12.358;18.296;9.673
10900.0;14.791;40.625;6.653
