time;wlan;wan;man
100.0;0.131;0.273;0.056
200.0;4.546;1.45;1.651
300.0;1.328;3.902;0.297
400.0;4.442;1.149;3.991
500.0;3.616;0.96;2.959
600.0;6.536;0.913;6.044
700.0;1.868;5.475;1.417
800.0;1.56;2.067;1.313
900.0;3.436;1.877;2.804
1000.0;2.736;3.011;2.367
1100.0;4.078;12.455;3.668
1200.0;3.972;3.654;3.469
1300.0;3.125;3.081;2.756
1400.0;3.91;3.921;3.228
1500.0;1.968;4.731;1.394
1600.0;1.927;6.488;1.271
1700.0;1.968;6.064;1.271
1800.0;2.056;5.511;1.359
1900.0;2.009;7.202;1.271
2000.0;6.742;5.982;5.635
2100.0;3.117;6.65;2.117
2200.0;4.777;6.244;2.735
2300.0;3.942;7.728;3.204
2400.0;4.955;6.637;4.053
2500.0;3.208;10.471;2.265
2600.0;4.253;9.85;3.126
2700.0;3.71;10.16;2.89
2800.0;5.756;7.501;4.869
2900.0;4.8;8.545;3.903
3000.0;6.853;10.318;5.992
3100.0;4.678;9.937;3.653
3200.0;5.704;11.035;4.023
3300.0;5.545;11.728;4.1
3400.0;5.814;11.292;3.466
3500.0;20.541;9.759;19.27
3600.0;7.246;9.136;5.606
3700.0;4.418;9.047;3.157
3800.0;6.825;9.283;4.988
3900.0;6.168;12.285;4.86
4000.0;7.688;11.332;6.581
4100.0;7.224;9.511;5.447
4200.0;8.501;16.845;6.857
4300.0;9.714;10.796;7.869
4400.0;10.558;14.892;3.814
4500.0;10.567;17.073;8.704
4600.0;10.689;13.902;7.902
4700.0;8.797;10.349;6.841
4800.0;7.383;10.387;5.538
4900.0;9.287;11.239;6.731
5000.0;11.179;12.644;8.283
5100.0;7.725;19.173;5.798
5200.0;10.405;13.241;7.52
5300.0;6.929;13.884;4.756
5400.0;12.984;22.956;10.524
5500.0;6.999;16.501;4.961
5600.0;9.05;16.081;5.207
5700.0;6.642;16.565;4.51
5800.0;8.2;16.86;6.384
5900.0;9.486;17.561;6.034
6000.0;7.037;16.853;5.269
6100.0;9.256;16.207;7.746
6200.0;7.508;16.74;5.645
6300.0;9.825;18.475;8.053
6400.0;7.889;18.746;6.023
6500.0;11.011;21.65;6.96
6600.0;8.613;16.1;5.937
6700.0;10.606;25.215;6.981
6800.0;14.605;18.422;12.719
6900.0;13.751;20.312;11.701
7000.0;10.203;21.988;8.19
7100.0;8.595;16.355;6.545
7200.0;9.765;16.909;7.428
7300.0;11.864;18.978;7.363
7400.0;11.632;18.289;9.271
7500.0;13.881;23.533;11.872
7600.0;10.086;18.338;7.763
7700.0;8.444;18.956;6.722
7800.0;12.585;19.644;10.781
7900.0;10.697;19.791;8.524
8000.0;8.182;18.255;6.129
8100.0;12.507;27.19;9.909
8200.0;10.296;19.935;7.999
8300.0;10.567;24.722;8.213
8400.0;9.772;17.182;7.558
8500.0;9.161;16.447;7.229
8600.0;10.407;20.709;8.059
8700.0;10.842;17.364;8.136
8800.0;11.67;17.136;9.82
8900.0;10.108;17.612;7.913
9000.0;15.0;16.732;10.182
9100.0;10.628;17.081;7.766
9200.0;15.513;20.267;12.982
9300.0;12.432;26.008;10.393
9400.0;9.982;19.165;7.472
9500.0;14.397;17.548;12.301
9600.0;10.251;18.503;8.16
9700.0;13.829;18.008;11.068
9800.0;13.166;16.445;9.221
9900.0;18.653;19.697;13.085
10000.0;15.423;22.08;12.922
10100.0;11.674;17.835;9.05
10200.0;15.239;18.637;9.247
10300.0;10.858;19.711;8.027
10400.0;15.216;16.292;12.551
10500.0;11.935;20.043;8.934
10600.0;11.05;21.655;8.426
10700.0;11.359;21.006;8.817
10800.0;12.815;21.995;9.89
10900.0;18.71;41.304;11.938
