time;wlan;wan;man
100.0;0.131;0.273;0.075
200.0;4.505;1.465;2.906
300.0;1.328;3.67;1.041
400.0;4.401;1.177;4.057
500.0;3.657;1.173;3.174
600.0;6.536;0.7;6.085
700.0;1.704;1.005;1.377
800.0;1.64;1.414;1.312
900.0;1.37;2.614;1.042
1000.0;2.717;3.071;2.203
1100.0;3.996;7.809;2.183
1200.0;3.926;4.022;3.054
1300.0;1.644;3.163;1.025
1400.0;3.705;4.157;2.992
1500.0;1.927;4.731;1.599
1600.0;5.655;6.564;4.151
1700.0;1.927;4.831;1.271
1800.0;1.968;5.968;1.435
1900.0;3.188;7.625;1.681
2000.0;5.696;4.827;4.885
2100.0;4.848;6.451;4.028
2200.0;4.022;6.847;2.472
2300.0;3.214;8.389;2.515
2400.0;4.565;9.331;3.948
2500.0;7.428;6.596;2.921
2600.0;4.43;6.189;3.569
2700.0;3.3;8.658;2.726
2800.0;4.372;7.276;3.696
2900.0;4.249;7.4;3.339
3000.0;6.459;9.526;5.429
3100.0;4.754;9.216;3.811
3200.0;5.793;16.641;4.726
3300.0;6.124;8.504;5.058
3400.0;6.209;10.181;4.569
3500.0;12.906;12.083;4.829
3600.0;9.602;10.279;8.203
3700.0;7.27;7.27;5.958
3800.0;7.677;15.611;6.078
3900.0;8.344;12.881;6.994
4000.0;6.934;10.602;5.18
4100.0;7.462;7.356;5.674
4200.0;10.11;15.867;6.897
4300.0;6.722;13.221;5.089
4400.0;6.573;10.271;4.974
4500.0;7.374;12.17;5.488
4600.0;7.463;10.144;5.822
4700.0;12.386;10.385;7.852
4800.0;5.999;12.427;4.728
4900.0;8.949;12.526;6.265
5000.0;7.956;14.764;6.068
5100.0;7.846;12.888;6.0
5200.0;11.067;12.288;8.223
5300.0;7.563;11.799;5.267
5400.0;8.221;11.064;6.817
5500.0;12.347;12.593;10.871
5600.0;10.359;15.292;8.76
5700.0;9.33;17.226;7.69
5800.0;9.427;16.823;7.898
5900.0;7.552;16.039;5.83
6000.0;7.077;16.727;5.396
6100.0;13.333;16.839;10.123
6200.0;12.358;18.169;9.095
6300.0;7.858;17.817;6.136
6400.0;8.658;15.538;6.425
6500.0;8.921;17.508;6.953
6600.0;10.143;21.693;8.667
6700.0;8.95;21.835;7.228
6800.0;9.247;17.273;7.134
6900.0;8.959;17.742;6.95
7000.0;11.205;17.803;7.063
7100.0;10.535;21.447;8.493
7200.0;9.155;19.459;7.942
7300.0;14.466;21.852;11.749
7400.0;7.671;18.315;5.58
7500.0;13.425;20.539;7.678
7600.0;11.1;22.141;7.825
7700.0;7.604;18.674;5.172
7800.0;8.649;19.406;6.722
7900.0;12.684;20.078;8.548
8000.0;12.971;19.741;10.645
8100.0;11.291;18.402;7.333
8200.0;9.285;22.499;7.275
8300.0;13.873;19.453;11.869
8400.0;6.89;18.496;4.88
8500.0;8.24;19.971;5.218
8600.0;11.644;17.425;10.168
8700.0;7.8;18.272;5.92
8800.0;8.416;23.546;5.905
8900.0;9.811;18.114;5.391
9000.0;10.018;16.858;7.826
9100.0;12.625;18.688;10.374
9200.0;9.17;17.057;6.879
9300.0;11.921;17.082;9.742
9400.0;14.665;17.61;10.164
9500.0;14.542;22.184;10.94
9600.0;10.261;22.361;7.883
9700.0;12.326;15.826;6.786
9800.0;10.329;18.645;8.021
9900.0;15.757;19.175;13.351
10000.0;11.797;18.171;8.653
10100.0;14.615;16.655;12.355
10200.0;10.015;18.653;7.801
10300.0;12.519;18.886;9.731
10400.0;11.022;17.148;8.685
10500.0;13.694;18.529;11.07
10600.0;10.928;21.052;7.313
10700.0;15.552;20.619;10.542
10800.0;13.815;20.724;10.943
10900.0;10.571;31.284;7.562
