time;ap0;ap1;ap2;ap3
100.0;58;60;36;46
200.0;58;60;36;46
300.0;58;60;36;46
400.0;58;60;36;46
500.0;58;60;36;46
600.0;58;60;36;46
700.0;58;60;36;46
800.0;58;60;36;46
900.0;58;60;36;46
1000.0;58;60;36;46
1100.0;58;60;36;46
1200.0;58;60;36;46
1300.0;58;60;36;46
1400.0;58;60;36;46
1500.0;58;60;36;46
1600.0;58;60;36;46
1700.0;58;60;36;46
1800.0;57;60;36;47
1900.0;57;60;36;47
2000.0;57;60;36;47
2100.0;57;60;36;47
2200.0;57;60;36;47
2300.0;57;60;36;47
2400.0;57;60;36;47
2500.0;57;60;36;47
2600.0;57;60;36;47
2700.0;57;60;36;47
2800.0;57;60;36;47
2900.0;57;60;36;47
3000.0;57;60;36;47
3100.0;57;60;36;47
3200.0;57;60;36;47
3300.0;57;60;36;47
3400.0;57;60;36;47
3500.0;57;60;36;47
3600.0;57;60;36;47
3700.0;57;60;36;47
3800.0;57;60;36;47
3900.0;57;60;36;47
4000.0;57;59;36;48
4100.0;57;59;36;48
4200.0;57;59;36;48
4300.0;57;59;36;48
4400.0;57;59;36;48
4500.0;57;59;36;48
4600.0;57;59;36;48
4700.0;57;59;36;48
4800.0;57;59;36;48
4900.0;57;59;36;48
5000.0;57;59;36;48
5100.0;57;59;36;48
5200.0;57;59;36;48
5300.0;57;59;36;48
5400.0;57;59;36;48
5500.0;57;59;36;48
5600.0;57;59;36;48
5700.0;57;59;36;48
5800.0;57;59;36;48
5900.0;57;59;36;48
6000.0;57;59;36;48
6100.0;57;59;36;48
6200.0;57;59;36;48
6300.0;57;59;36;48
6400.0;57;59;36;48
6500.0;57;59;36;48
6600.0;57;59;36;48
6700.0;57;59;36;48
6800.0;57;59;36;48
6900.0;57;59;36;48
7000.0;57;59;36;48
7100.0;57;59;36;48
7200.0;57;59;36;48
7300.0;57;59;36;48
7400.0;57;59;36;48
7500.0;57;59;36;48
7600.0;57;59;36;48
7700.0;57;59;36;48
7800.0;57;59;36;48
7900.0;57;59;36;48
8000.0;57;59;36;48
8100.0;57;59;36;48
8200.0;57;59;36;48
8300.0;57;59;36;48
8400.0;57;59;36;48
8500.0;57;59;36;48
8600.0;57;59;36;48
8700.0;57;59;36;48
8800.0;57;59;36;48
8900.0;57;59;36;48
9000.0;57;59;36;48
9100.0;57;59;36;48
9200.0;57;59;36;48
9300.0;57;59;36;48
9400.0;57;59;36;48
9500.0;57;59;36;48
9600.0;57;59;36;48
9700.0;57;59;36;48
9800.0;57;59;36;48
9900.0;57;59;36;48
10000.0;57;59;36;48
10100.0;57;59;36;48
10200.0;57;59;36;48
10300.0;57;59;36;48
10400.0;57;59;36;48
10500.0;57;59;36;48
10600.0;57;59;36;48
10700.0;57;59;36;48
10800.0;57;58;37;48
10900.0;57;58;37;48
