100.0;3.0;0.0;0.0;3.0
200.0;4.0;0.0;0.0;4.0
300.0;4.0;0.0;0.0;3.0
400.0;8.0;0.0;0.0;4.0
500.0;6.0;0.6;0.0;7.0
600.0;6.0;0.6;0.0;7.0
700.0;7.0;0.0;0.0;8.6
800.0;8.0;0.0;0.0;8.6
900.0;5.0;0.0;0.0;5.6
1000.0;3.0;0.0;0.0;3.0
1100.0;3.0;0.0;0.0;4.0
1200.0;3.0;0.0;0.0;6.6
1300.0;3.0;0.0;0.0;7.6
1400.0;3.0;0.0;1.2;6.6
1500.0;3.0;0.0;0.0;7.6
1600.0;3.0;0.0;0.0;8.0
1700.0;0.0;0.0;0.0;4.6
1800.0;0.0;0.0;3.0;5.0
1900.0;0.0;0.0;3.0;4.6
2000.0;0.0;0.0;3.0;0.0
2100.0;0.0;0.0;6.999999999999998;2.6
2200.0;0.0;0.0;6.999999999999998;1.6
2300.0;0.0;0.0;6.999999999999998;0.0
2400.0;0.0;0.0;17.599999999999998;0.0
2500.0;0.0;0.0;30.80000000000003;0.0
2600.0;0.0;0.0;27.600000000000023;0.0
2700.0;0.0;0.0;37.20000000000004;0.0
2800.0;0.0;0.0;61.2000000000001;1.0
2900.0;0.0;0.0;99.59999999999978;2.2
3000.0;0.0;0.0;94.79999999999981;1.0
3100.0;0.0;0.0;99.99999999999977;6.6
3200.0;0.0;0.0;98.5999999999998;7.6
3300.0;0.0;0.0;99.79999999999977;9.799999999999999
3400.0;0.0;0.0;99.19999999999979;10.399999999999999
3500.0;0.0;0.0;97.3999999999998;9.799999999999999
3600.0;0.0;3.6;99.79999999999978;9.2
3700.0;0.0;0.0;98.79999999999978;8.2
3800.0;0.0;2.4;97.5999999999998;9.999999999999998
3900.0;0.0;3.0;98.79999999999977;6.0
4000.0;0.0;1.0;98.19999999999978;10.999999999999998
4100.0;3.0;17.199999999999996;98.59999999999978;7.199999999999999
4200.0;3.0;4.0;98.79999999999978;2.6
4300.0;3.0;4.0;98.99999999999979;3.6
4400.0;3.0;8.799999999999997;99.99999999999976;5.799999999999999
4500.0;3.0;4.8;99.39999999999979;8.2
4600.0;3.0;17.4;98.39999999999979;10.799999999999999
4700.0;3.0;23.20000000000001;99.79999999999978;13.799999999999999
4800.0;6.0;4.0;98.19999999999979;14.2
4900.0;6.0;6.999999999999998;99.39999999999978;18.200000000000003
5000.0;3.0;4.0;96.39999999999979;14.799999999999999
5100.0;3.0;9.599999999999998;99.99999999999976;14.399999999999999
5200.0;3.6;5.199999999999999;94.7999999999998;12.2
5300.0;3.6;1.0;90.39999999999985;17.8
5400.0;4.6;1.0;65.00000000000009;15.599999999999998
5500.0;7.799999999999999;2.2;38.60000000000003;16.8
5600.0;7.999999999999999;2.8000000000000003;32.40000000000001;17.400000000000002
5700.0;6.6;0.0;41.400000000000034;12.799999999999999
5800.0;0.0;18.0;99.19999999999976;21.200000000000003
5900.0;0.0;1.0;74.0;25.40000000000002
6000.0;3.0;1.6;63.00000000000009;23.400000000000013
6100.0;3.0;1.0;58.60000000000007;24.800000000000015
6200.0;7.0;14.799999999999995;99.59999999999977;25.00000000000001
6300.0;10.999999999999998;60.200000000000095;86.99999999999989;28.200000000000017
6400.0;16.599999999999998;44.20000000000006;78.19999999999995;38.400000000000034
6500.0;12.6;4.0;96.59999999999978;30.400000000000013
6600.0;15.599999999999998;4.0;96.79999999999978;39.80000000000003
6700.0;12.0;4.0;99.59999999999977;48.80000000000005
6800.0;14.399999999999999;7.199999999999998;99.99999999999976;58.40000000000007
6900.0;11.399999999999999;4.0;92.19999999999982;63.00000000000008
7000.0;14.199999999999998;6.199999999999999;96.59999999999977;69.00000000000003
7100.0;20.8;6.799999999999999;92.9999999999998;73.59999999999998
7200.0;21.80000000000001;6.999999999999998;90.79999999999983;79.59999999999992
7300.0;21.20000000000001;15.399999999999993;99.99999999999974;73.39999999999999
7400.0;23.600000000000016;4.6;95.79999999999978;76.99999999999996
7500.0;20.20000000000001;36.400000000000034;97.39999999999978;78.59999999999994
7600.0;24.400000000000013;36.80000000000004;96.99999999999979;76.79999999999995
7700.0;31.80000000000002;21.800000000000004;99.99999999999976;81.59999999999991
7800.0;34.600000000000016;37.40000000000005;99.39999999999976;87.59999999999985
7900.0;34.000000000000014;62.00000000000011;98.99999999999976;91.99999999999982
8000.0;45.40000000000003;63.80000000000011;95.39999999999978;94.99999999999979
8100.0;51.600000000000044;77.79999999999998;96.5999999999998;99.19999999999975
8200.0;60.40000000000006;95.59999999999982;95.99999999999979;96.79999999999977
8300.0;75.19999999999996;99.19999999999978;95.39999999999979;99.39999999999974
8400.0;92.5999999999998;97.39999999999979;99.99999999999974;97.39999999999976
8500.0;98.59999999999974;97.99999999999979;98.79999999999974;99.19999999999975
8600.0;98.59999999999974;98.79999999999978;99.99999999999973;98.79999999999976
8700.0;99.59999999999974;98.19999999999979;99.99999999999973;99.99999999999973
8800.0;99.19999999999973;95.59999999999982;99.99999999999973;98.19999999999976
8900.0;99.79999999999973;99.39999999999978;98.19999999999975;99.79999999999974
9000.0;98.59999999999974;96.7999999999998;99.39999999999974;97.79999999999976
9100.0;99.59999999999974;99.19999999999978;99.79999999999974;99.59999999999974
9200.0;98.19999999999973;97.5999999999998;97.79999999999976;99.39999999999975
9300.0;98.99999999999973;99.59999999999977;99.79999999999974;99.39999999999974
9400.0;96.79999999999976;95.99999999999982;98.19999999999976;99.39999999999974
9500.0;99.19999999999973;99.39999999999978;99.99999999999974;99.39999999999974
9600.0;91.3999999999998;95.7999999999998;99.79999999999974;98.19999999999975
9700.0;99.99999999999974;99.99999999999976;99.19999999999975;99.59999999999974
9800.0;95.79999999999976;94.59999999999981;98.59999999999975;99.59999999999974
9900.0;99.99999999999972;99.99999999999976;98.99999999999974;95.39999999999979
10000.0;99.99999999999972;97.59999999999978;98.19999999999976;99.59999999999974
10100.0;98.99999999999973;99.99999999999976;99.99999999999974;99.59999999999974
10200.0;99.59999999999974;98.79999999999977;99.19999999999976;99.79999999999974
10300.0;99.59999999999974;99.39999999999976;99.19999999999976;99.19999999999975
10400.0;99.59999999999974;99.99999999999976;99.79999999999976;99.19999999999975
10500.0;98.99999999999974;99.99999999999976;99.79999999999976;99.79999999999974
10600.0;98.99999999999974;99.39999999999976;99.19999999999976;98.99999999999974
10700.0;98.99999999999974;98.19999999999978;99.79999999999976;98.99999999999974
10800.0;98.39999999999975;98.79999999999977;99.19999999999976;98.99999999999974
10900.0;81.79999999999991;62.2000000000001;48.00000000000005;76.99999999999996
