time;wlan;wan;man
100.0;0.143;0.0;0.102
200.0;2.988;0.0;2.69
300.0;1.086;0.0;0.84
400.0;5.41;0.0;5.246
500.0;1.894;0.0;1.386
600.0;4.13;0.0;3.966
700.0;1.927;0.0;1.435
800.0;3.126;0.0;2.177
900.0;4.807;0.0;2.618
1000.0;10.791;0.164;2.553
1100.0;7.332;0.738;2.715
1200.0;2.324;0.996;1.709
1300.0;2.474;1.524;1.691
1400.0;4.581;0.672;1.871
1500.0;3.018;1.005;2.362
1600.0;8.224;0.498;7.445
1700.0;3.206;0.805;2.304
1800.0;4.757;1.025;4.095
1900.0;5.041;0.804;3.133
2000.0;5.27;1.15;4.441
2100.0;6.155;2.07;5.25
2200.0;4.694;2.911;2.825
2300.0;2.612;1.722;1.751
2400.0;2.46;2.3;1.763
2500.0;6.824;2.631;1.915
2600.0;5.823;3.816;4.658
2700.0;4.568;2.501;3.461
2800.0;3.453;3.078;2.592
2900.0;4.241;3.526;3.298
3000.0;4.895;4.359;4.089
3100.0;3.551;6.146;2.556
3200.0;5.051;6.051;3.862
3300.0;4.84;4.924;2.378
3400.0;2.968;5.887;2.23
3500.0;2.772;15.879;1.993
3600.0;13.035;6.962;9.472
3700.0;5.35;7.771;4.612
3800.0;4.205;8.695;3.057
3900.0;2.255;13.081;1.763
4000.0;1.893;9.374;1.401
4100.0;2.908;10.945;2.293
4200.0;7.57;11.378;6.914
4300.0;4.44;10.855;2.476
4400.0;3.597;14.366;2.654
4500.0;6.637;10.099;5.735
4600.0;5.917;11.124;2.845
4700.0;7.725;11.702;7.081
4800.0;3.362;13.361;2.378
4900.0;4.754;11.456;3.796
5000.0;3.902;13.231;2.959
5100.0;7.42;18.55;6.723
5200.0;4.178;13.593;3.044
5300.0;4.986;14.746;4.185
5400.0;2.813;14.77;2.321
5500.0;4.986;15.545;4.547
5600.0;6.227;16.226;3.299
5700.0;3.444;16.36;2.624
5800.0;3.36;16.893;2.583
5900.0;2.789;18.859;2.337
6000.0;2.542;16.334;2.091
6100.0;5.863;15.838;5.207
6200.0;3.091;18.147;2.23
6300.0;8.397;16.294;7.495
6400.0;4.794;18.586;3.392
6500.0;4.724;15.703;3.616
6600.0;3.798;20.21;2.978
6700.0;3.47;18.645;2.663
6800.0;5.963;16.15;4.487
6900.0;4.561;21.675;3.536
7000.0;5.376;16.855;4.433
7100.0;7.571;17.1;6.709
7200.0;4.878;18.635;3.239
7300.0;8.855;17.064;7.871
7400.0;4.751;21.332;3.316
7500.0;4.502;20.404;3.496
7600.0;5.519;18.742;4.359
7700.0;5.953;21.43;3.411
7800.0;4.952;19.388;3.401
7900.0;7.144;25.396;5.791
8000.0;4.101;17.539;2.798
8100.0;5.326;18.809;3.987
8200.0;4.297;18.691;3.157
8300.0;6.443;17.783;5.334
8400.0;4.727;19.513;3.456
8500.0;8.45;14.404;6.828
8600.0;4.204;18.485;3.07
8700.0;5.406;17.097;4.171
8800.0;6.138;15.512;4.785
8900.0;5.561;17.323;4.618
9000.0;4.646;18.317;3.621
9100.0;4.049;16.674;3.081
9200.0;4.067;15.868;3.083
9300.0;8.991;18.014;6.533
9400.0;10.542;19.733;9.271
9500.0;5.409;23.885;3.872
9600.0;7.988;15.438;6.418
9700.0;7.769;19.964;5.257
9800.0;7.62;16.409;6.281
9900.0;5.289;15.524;3.649
10000.0;4.92;18.243;3.198
10100.0;6.117;16.605;4.272
10200.0;12.017;16.976;10.951
10300.0;4.264;17.177;3.198
10400.0;6.397;17.045;4.592
10500.0;3.253;19.0;2.009
10600.0;4.059;16.875;3.034
10700.0;3.082;15.186;2.59
10800.0;4.182;11.739;3.157
10900.0;2.337;11.511;1.394
