time;wlan;wan;man
100.0;0.143;0.0;0.135
200.0;3.861;0.0;3.85
300.0;1.086;0.0;1.086
400.0;5.41;0.0;4.278
500.0;1.919;0.0;1.452
600.0;6.58;0.0;6.29
700.0;1.886;0.0;1.183
800.0;3.167;0.0;2.346
900.0;4.7;0.082;3.752
1000.0;11.846;0.369;9.99
1100.0;6.676;1.64;6.102
1200.0;1.76;2.025;1.432
1300.0;1.613;4.684;1.076
1400.0;3.289;2.517;1.194
1500.0;4.415;2.494;1.488
1600.0;2.681;2.407;1.82
1700.0;2.404;3.273;1.666
1800.0;5.734;4.78;4.949
1900.0;4.641;2.104;2.133
2000.0;6.148;1.672;5.574
2100.0;5.956;3.662;5.71
2200.0;4.343;4.006;3.765
2300.0;3.22;3.608;2.482
2400.0;2.207;4.635;1.59
2500.0;4.446;5.681;3.626
2600.0;4.603;5.111;3.988
2700.0;3.958;5.274;2.651
2800.0;3.025;5.412;1.934
2900.0;2.304;6.56;1.763
3000.0;3.811;8.076;3.278
3100.0;4.006;8.694;2.696
3200.0;3.61;11.09;2.389
3300.0;6.242;8.778;5.791
3400.0;2.39;9.001;1.775
3500.0;9.908;10.373;9.416
3600.0;2.271;10.718;1.861
3700.0;5.018;13.671;4.567
3800.0;3.91;14.258;2.762
3900.0;3.824;14.178;2.173
4000.0;3.135;9.662;1.962
4100.0;6.718;14.784;5.775
4200.0;4.319;14.643;3.581
4300.0;2.629;12.546;1.768
4400.0;4.477;12.468;3.698
4500.0;4.874;13.306;3.864
4600.0;4.385;16.915;2.864
4700.0;6.449;14.674;5.193
4800.0;6.37;13.484;4.342
4900.0;5.674;14.038;4.566
5000.0;4.124;15.038;3.017
5100.0;7.074;15.289;3.086
5200.0;4.607;15.712;3.702
5300.0;4.038;17.796;2.849
5400.0;6.685;16.612;3.726
5500.0;6.577;18.075;5.962
5600.0;5.351;16.185;4.203
5700.0;4.827;17.261;3.556
5800.0;4.978;17.071;3.82
5900.0;3.772;18.272;2.788
6000.0;8.075;15.852;6.464
6100.0;5.724;16.414;4.363
6200.0;7.773;18.574;5.637
6300.0;7.34;18.228;6.567
6400.0;6.551;19.105;3.998
6500.0;6.101;18.92;5.199
6600.0;6.566;20.057;4.453
6700.0;5.349;19.063;3.914
6800.0;4.105;17.376;2.998
6900.0;5.484;17.361;3.813
7000.0;6.453;17.909;5.225
7100.0;8.831;16.602;7.929
7200.0;3.362;17.821;2.788
7300.0;4.908;18.627;3.573
7400.0;4.223;18.718;3.28
7500.0;4.373;23.084;3.272
7600.0;8.952;20.337;7.845
7700.0;4.167;19.798;3.101
7800.0;4.439;25.465;3.537
7900.0;4.54;17.885;3.72
8000.0;3.977;16.443;3.075
8100.0;4.68;22.589;3.778
8200.0;7.973;22.155;6.309
8300.0;8.598;21.932;6.941
8400.0;4.986;15.42;3.895
8500.0;4.879;17.549;3.608
8600.0;5.487;20.441;4.011
8700.0;7.742;15.219;4.52
8800.0;5.682;14.815;4.148
8900.0;4.76;18.21;3.53
9000.0;5.781;18.122;4.387
9100.0;5.409;14.989;3.933
9200.0;5.889;24.083;5.028
9300.0;5.02;17.249;3.711
9400.0;4.551;18.967;3.444
9500.0;8.06;17.844;6.294
9600.0;5.378;18.957;4.107
9700.0;7.237;19.595;6.294
9800.0;3.573;17.562;2.586
9900.0;7.11;16.677;3.987
10000.0;8.835;18.348;7.482
10100.0;4.474;16.892;3.312
10200.0;4.636;18.204;3.591
10300.0;4.618;16.743;3.347
10400.0;4.797;15.293;3.526
10500.0;5.551;17.362;4.444
10600.0;4.397;14.719;3.131
10700.0;7.502;14.097;6.258
10800.0;3.854;15.18;2.993
10900.0;2.542;9.717;1.927
