time;ap0;ap1;ap2;ap3
100.0;445;431;455;469
200.0;445;431;455;469
300.0;445;431;455;469
400.0;445;431;455;469
500.0;445;431;455;469
600.0;445;430;455;470
700.0;444;431;455;470
800.0;444;431;455;470
900.0;444;431;455;470
1000.0;444;431;455;470
1100.0;444;432;455;469
1200.0;444;432;455;469
1300.0;444;432;455;469
1400.0;444;432;455;469
1500.0;444;432;455;469
1600.0;444;432;455;469
1700.0;444;432;455;469
1800.0;444;432;455;469
1900.0;444;432;455;469
2000.0;444;432;455;469
2100.0;444;432;455;469
2200.0;444;432;455;469
2300.0;444;432;456;468
2400.0;444;431;457;468
2500.0;444;431;457;468
2600.0;444;431;457;468
2700.0;444;431;457;468
2800.0;444;431;457;468
2900.0;444;431;457;468
3000.0;445;431;456;468
3100.0;445;431;456;468
3200.0;444;431;457;468
3300.0;444;431;457;468
3400.0;444;431;457;468
3500.0;444;431;457;468
3600.0;445;430;457;468
3700.0;445;430;457;468
3800.0;445;430;457;468
3900.0;445;430;457;468
4000.0;445;430;457;468
4100.0;445;430;457;468
4200.0;445;430;457;468
4300.0;445;430;457;468
4400.0;446;430;456;468
4500.0;446;430;456;468
4600.0;446;430;456;468
4700.0;446;430;456;468
4800.0;446;430;456;468
4900.0;446;430;456;468
5000.0;446;430;456;468
5100.0;446;430;456;468
5200.0;446;430;456;468
5300.0;446;430;456;468
5400.0;446;429;457;468
5500.0;447;429;457;467
5600.0;447;429;457;467
5700.0;447;429;457;467
5800.0;447;429;457;467
5900.0;447;429;456;468
6000.0;447;429;456;468
6100.0;447;429;456;468
6200.0;446;430;456;468
6300.0;446;431;455;468
6400.0;446;431;455;468
6500.0;446;431;455;468
6600.0;446;430;457;467
6700.0;446;430;457;467
6800.0;446;430;457;467
6900.0;446;430;457;467
7000.0;446;430;457;467
7100.0;446;430;457;467
7200.0;446;430;457;467
7300.0;447;429;457;467
7400.0;447;429;457;467
7500.0;446;430;457;467
7600.0;446;430;457;467
7700.0;446;430;457;467
7800.0;444;430;459;467
7900.0;444;430;459;467
8000.0;444;430;459;467
8100.0;444;430;459;467
8200.0;444;430;459;467
8300.0;445;429;459;467
8400.0;445;429;459;467
8500.0;445;429;459;467
8600.0;445;429;459;467
8700.0;446;429;459;466
8800.0;446;429;459;466
8900.0;445;430;459;466
9000.0;445;430;459;466
9100.0;445;430;459;466
9200.0;445;430;459;466
9300.0;445;430;459;466
9400.0;445;430;459;466
9500.0;445;430;459;466
9600.0;445;430;459;466
9700.0;445;430;459;466
9800.0;445;430;459;466
9900.0;445;430;459;466
10000.0;445;430;459;466
10100.0;444;430;459;467
10200.0;444;430;459;467
10300.0;444;430;459;467
10400.0;444;430;459;467
10500.0;444;430;459;467
10600.0;444;430;459;467
10700.0;444;430;459;467
10800.0;444;430;459;467
10900.0;444;430;459;467
