time;wlan;wan;man
100.0;0.322;0.0;0.262
200.0;2.852;0.0;2.811
300.0;1.414;0.0;0.619
400.0;1.129;0.0;1.088
500.0;5.502;0.0;4.722
600.0;6.949;0.0;4.171
700.0;2.259;0.0;1.848
800.0;3.273;0.0;2.78
900.0;4.952;0.369;4.13
1000.0;8.423;1.088;7.009
1100.0;9.8;3.576;9.472
1200.0;2.588;3.628;2.144
1300.0;0.871;4.387;0.543
1400.0;2.71;4.444;2.341
1500.0;3.478;4.141;1.468
1600.0;2.411;4.106;1.628
1700.0;3.951;4.782;3.556
1800.0;3.95;5.125;1.155
1900.0;4.85;5.33;4.153
2000.0;6.026;5.25;4.642
2100.0;4.821;8.276;0.7
2200.0;3.157;8.234;2.665
2300.0;1.221;6.724;0.852
2400.0;7.212;6.697;2.713
2500.0;1.89;6.683;1.164
2600.0;3.561;8.356;2.911
2700.0;2.569;8.118;1.831
2800.0;2.239;8.33;1.624
2900.0;3.814;8.258;3.24
3000.0;1.869;9.651;1.295
3100.0;2.173;12.549;1.599
3200.0;2.05;11.221;1.435
3300.0;6.139;9.926;5.647
3400.0;2.214;11.332;1.64
3500.0;2.704;18.547;2.171
3600.0;5.113;12.104;4.621
3700.0;2.944;15.433;2.35
3800.0;2.312;12.632;1.692
3900.0;2.516;17.32;1.901
4000.0;2.832;13.655;1.843
4100.0;5.642;14.977;4.736
4200.0;10.627;12.795;5.529
4300.0;4.297;16.599;2.501
4400.0;4.421;14.658;3.314
4500.0;7.295;16.893;3.046
4600.0;6.497;19.278;3.261
4700.0;3.824;16.217;2.628
4800.0;3.179;17.331;2.52
4900.0;4.701;17.929;3.84
5000.0;3.719;17.362;2.776
5100.0;6.924;17.258;2.255
5200.0;7.445;19.826;6.464
5300.0;4.699;17.212;3.797
5400.0;3.871;16.213;3.01
5500.0;6.862;18.845;5.81
5600.0;6.435;16.586;5.656
5700.0;5.847;17.641;5.136
5800.0;2.502;16.236;1.845
5900.0;4.697;16.525;4.287
6000.0;4.415;16.788;3.133
6100.0;3.127;16.895;1.705
6200.0;2.326;17.527;1.647
6300.0;4.493;14.947;3.919
6400.0;1.639;22.149;1.126
6500.0;2.859;15.007;2.49
6600.0;6.096;20.934;4.421
6700.0;3.163;16.071;2.618
6800.0;4.15;18.3;1.845
6900.0;4.328;17.54;3.508
7000.0;2.46;20.507;1.804
7100.0;2.623;17.65;2.254
7200.0;2.132;20.112;1.763
7300.0;3.25;19.104;2.362
7400.0;2.337;20.56;1.599
7500.0;4.56;26.126;3.74
7600.0;3.445;14.228;2.502
7700.0;3.201;17.067;2.75
7800.0;4.04;25.22;2.711
7900.0;5.258;19.165;2.05
8000.0;2.964;17.77;2.136
8100.0;4.192;17.799;3.249
8200.0;5.486;24.517;4.461
8300.0;8.225;15.88;7.2
8400.0;7.298;22.706;6.396
8500.0;4.496;16.228;3.344
8600.0;4.879;15.319;3.567
8700.0;8.635;17.973;5.747
8800.0;6.534;16.205;4.889
8900.0;5.901;17.089;4.059
9000.0;7.042;16.765;5.689
9100.0;5.863;16.397;4.428
9200.0;5.686;21.682;4.045
9300.0;5.433;15.58;3.785
9400.0;6.837;15.845;5.234
9500.0;8.081;20.622;4.647
9600.0;8.624;16.237;6.732
9700.0;7.462;20.478;5.576
9800.0;6.802;21.556;4.223
9900.0;7.15;16.884;4.92
10000.0;6.598;13.622;4.876
10100.0;9.969;17.792;4.51
10200.0;7.134;19.813;5.084
10300.0;5.24;17.902;3.805
10400.0;5.339;15.491;3.854
10500.0;5.331;21.126;3.732
10600.0;6.858;17.109;4.464
10700.0;9.105;12.767;6.644
10800.0;5.207;11.533;3.485
10900.0;3.403;14.723;1.927
