time;ap0;ap1;ap2;ap3
100.0;542;561;528;569
200.0;542;562;528;568
300.0;542;562;528;568
400.0;542;562;528;568
500.0;542;562;528;568
600.0;542;563;527;568
700.0;542;563;527;568
800.0;542;563;527;568
900.0;542;563;527;568
1000.0;542;563;527;568
1100.0;542;563;527;568
1200.0;542;563;527;568
1300.0;543;563;526;568
1400.0;542;563;527;568
1500.0;542;563;527;568
1600.0;542;563;527;568
1700.0;542;563;527;568
1800.0;542;563;527;568
1900.0;542;563;528;567
2000.0;542;563;528;567
2100.0;542;563;528;567
2200.0;543;563;528;566
2300.0;543;563;528;566
2400.0;543;564;527;566
2500.0;544;564;526;566
2600.0;544;564;526;566
2700.0;544;563;527;566
2800.0;544;563;527;566
2900.0;545;562;527;566
3000.0;546;562;527;565
3100.0;546;563;526;565
3200.0;546;563;526;565
3300.0;546;563;526;565
3400.0;546;563;525;566
3500.0;546;563;525;566
3600.0;545;563;525;567
3700.0;546;563;524;567
3800.0;546;563;524;567
3900.0;547;561;525;567
4000.0;547;561;524;568
4100.0;547;561;524;568
4200.0;547;562;523;568
4300.0;547;562;523;568
4400.0;547;562;523;568
4500.0;547;562;523;568
4600.0;547;563;523;567
4700.0;547;563;523;567
4800.0;547;563;523;567
4900.0;548;563;522;567
5000.0;548;563;522;567
5100.0;548;563;523;566
5200.0;548;562;523;567
5300.0;549;562;523;566
5400.0;549;561;524;566
5500.0;549;561;524;566
5600.0;549;562;523;566
5700.0;549;562;523;566
5800.0;549;562;523;566
5900.0;549;562;523;566
6000.0;548;562;524;566
6100.0;547;561;524;568
6200.0;547;561;524;568
6300.0;547;561;524;568
6400.0;547;561;524;568
6500.0;547;561;524;568
6600.0;547;561;523;569
6700.0;547;562;523;568
6800.0;546;563;523;568
6900.0;545;563;524;568
7000.0;545;563;524;568
7100.0;545;563;524;568
7200.0;545;563;524;568
7300.0;545;563;524;568
7400.0;545;563;524;568
7500.0;545;563;524;568
7600.0;545;563;524;568
7700.0;546;562;524;568
7800.0;546;562;525;567
7900.0;546;562;525;567
8000.0;546;562;525;567
8100.0;546;562;525;567
8200.0;546;562;525;567
8300.0;546;561;525;568
8400.0;547;560;525;568
8500.0;547;560;525;568
8600.0;548;559;526;567
8700.0;548;559;527;566
8800.0;548;559;527;566
8900.0;548;559;527;566
9000.0;548;559;527;566
9100.0;548;559;527;566
9200.0;548;559;527;566
9300.0;549;559;527;565
9400.0;548;559;528;565
9500.0;548;559;528;565
9600.0;548;559;529;564
9700.0;548;560;529;563
9800.0;548;560;529;563
9900.0;547;560;529;564
10000.0;547;560;529;564
10100.0;546;561;529;564
10200.0;546;562;529;563
10300.0;546;562;529;563
10400.0;546;562;530;562
10500.0;546;562;530;562
10600.0;546;562;530;562
10700.0;546;563;530;561
10800.0;546;564;530;560
10900.0;546;564;530;560
