time;ap0;ap1;ap2;ap3
100.0;178;201;217;204
200.0;178;201;217;204
300.0;178;201;217;204
400.0;179;200;217;204
500.0;179;200;217;204
600.0;179;200;217;204
700.0;179;200;217;204
800.0;179;200;217;204
900.0;179;200;217;204
1000.0;179;200;217;204
1100.0;179;200;217;204
1200.0;179;200;217;204
1300.0;179;200;217;204
1400.0;179;200;217;204
1500.0;179;200;218;203
1600.0;179;200;218;203
1700.0;179;200;218;203
1800.0;179;200;218;203
1900.0;179;200;218;203
2000.0;179;200;218;203
2100.0;179;201;218;202
2200.0;179;200;218;203
2300.0;179;200;218;203
2400.0;179;200;218;203
2500.0;179;200;218;203
2600.0;179;200;218;203
2700.0;179;200;218;203
2800.0;179;200;218;203
2900.0;179;200;218;203
3000.0;179;200;218;203
3100.0;179;200;218;203
3200.0;179;200;218;203
3300.0;179;200;218;203
3400.0;179;200;218;203
3500.0;179;200;218;203
3600.0;179;200;218;203
3700.0;179;200;218;203
3800.0;179;200;218;203
3900.0;179;200;218;203
4000.0;179;200;218;203
4100.0;179;200;218;203
4200.0;179;200;218;203
4300.0;179;200;218;203
4400.0;179;200;218;203
4500.0;179;200;218;203
4600.0;179;200;218;203
4700.0;179;200;218;203
4800.0;179;200;218;203
4900.0;180;200;218;202
5000.0;180;200;218;202
5100.0;180;200;218;202
5200.0;180;201;218;201
5300.0;180;202;217;201
5400.0;180;202;217;201
5500.0;180;202;217;201
5600.0;180;202;217;201
5700.0;180;202;218;200
5800.0;180;202;218;200
5900.0;180;202;218;200
6000.0;180;202;218;200
6100.0;180;202;218;200
6200.0;180;202;218;200
6300.0;180;202;218;200
6400.0;180;202;219;199
6500.0;180;202;219;199
6600.0;180;202;219;199
6700.0;180;202;219;199
6800.0;180;202;219;199
6900.0;180;202;219;199
7000.0;180;202;219;199
7100.0;180;202;219;199
7200.0;180;202;219;199
7300.0;180;202;219;199
7400.0;180;202;219;199
7500.0;180;201;220;199
7600.0;180;201;220;199
7700.0;180;200;220;200
7800.0;180;200;220;200
7900.0;180;200;220;200
8000.0;180;200;220;200
8100.0;180;200;220;200
8200.0;180;200;220;200
8300.0;180;200;220;200
8400.0;180;200;220;200
8500.0;180;200;220;200
8600.0;180;201;219;200
8700.0;179;201;219;201
8800.0;179;201;219;201
8900.0;179;201;219;201
9000.0;179;201;220;200
9100.0;180;201;219;200
9200.0;180;201;219;200
9300.0;180;201;219;200
9400.0;180;201;219;200
9500.0;180;201;219;200
9600.0;180;201;219;200
9700.0;180;201;219;200
9800.0;180;201;219;200
9900.0;180;201;219;200
10000.0;181;201;218;200
10100.0;181;201;218;200
10200.0;181;201;218;200
10300.0;181;201;218;200
10400.0;181;201;218;200
10500.0;181;201;218;200
10600.0;181;201;218;200
10700.0;181;201;218;200
10800.0;181;201;218;200
10900.0;181;201;218;200
