time;ap0;ap1;ap2;ap3
100.0;359;347;340;354
200.0;359;347;340;354
300.0;359;347;340;354
400.0;359;347;340;354
500.0;358;348;340;354
600.0;358;348;340;354
700.0;358;348;340;354
800.0;358;348;340;354
900.0;358;348;340;354
1000.0;358;348;340;354
1100.0;358;348;340;354
1200.0;358;348;340;354
1300.0;358;348;340;354
1400.0;358;348;340;354
1500.0;358;348;340;354
1600.0;358;348;340;354
1700.0;359;348;340;353
1800.0;359;348;340;353
1900.0;359;348;340;353
2000.0;359;348;340;353
2100.0;359;348;340;353
2200.0;359;348;340;353
2300.0;359;348;340;353
2400.0;359;348;340;353
2500.0;359;348;339;354
2600.0;359;348;339;354
2700.0;359;347;339;355
2800.0;359;347;339;355
2900.0;358;348;339;355
3000.0;358;348;339;355
3100.0;358;348;339;355
3200.0;358;348;339;355
3300.0;358;349;339;354
3400.0;358;349;338;355
3500.0;358;349;338;355
3600.0;358;349;338;355
3700.0;357;350;338;355
3800.0;356;350;338;356
3900.0;356;350;338;356
4000.0;356;349;338;357
4100.0;356;349;338;357
4200.0;356;349;338;357
4300.0;357;348;338;357
4400.0;358;347;337;358
4500.0;357;347;336;360
4600.0;357;347;336;360
4700.0;356;347;336;361
4800.0;356;346;336;362
4900.0;356;346;336;362
5000.0;356;346;336;362
5100.0;355;346;337;362
5200.0;355;346;337;362
5300.0;355;346;337;362
5400.0;356;346;337;361
5500.0;356;346;337;361
5600.0;356;346;337;361
5700.0;356;346;337;361
5800.0;356;346;337;361
5900.0;356;346;337;361
6000.0;357;345;337;361
6100.0;357;345;337;361
6200.0;357;345;336;362
6300.0;357;345;336;362
6400.0;357;345;336;362
6500.0;357;345;336;362
6600.0;357;345;336;362
6700.0;357;345;336;362
6800.0;357;345;336;362
6900.0;357;345;336;362
7000.0;357;345;336;362
7100.0;357;345;336;362
7200.0;357;345;336;362
7300.0;357;345;336;362
7400.0;357;345;336;362
7500.0;357;345;336;362
7600.0;357;345;336;362
7700.0;357;345;336;362
7800.0;358;344;336;362
7900.0;358;344;336;362
8000.0;358;344;336;362
8100.0;358;344;336;362
8200.0;358;344;336;362
8300.0;358;344;336;362
8400.0;358;344;336;362
8500.0;358;343;337;362
8600.0;358;343;337;362
8700.0;358;343;337;362
8800.0;358;343;337;362
8900.0;358;343;337;362
9000.0;358;342;338;362
9100.0;358;342;339;361
9200.0;358;342;339;361
9300.0;358;342;339;361
9400.0;358;342;339;361
9500.0;358;342;339;361
9600.0;358;342;339;361
9700.0;358;342;339;361
9800.0;358;342;339;361
9900.0;358;342;339;361
10000.0;358;342;339;361
10100.0;358;342;339;361
10200.0;358;342;339;361
10300.0;358;344;338;360
10400.0;358;344;338;360
10500.0;358;344;338;360
10600.0;357;344;338;361
10700.0;357;343;338;362
10800.0;357;343;338;362
10900.0;357;342;339;362
