time;ap0;ap1;ap2;ap3
100.0;306;308;293;293
200.0;306;308;293;293
300.0;306;309;292;293
400.0;306;309;292;293
500.0;306;309;292;293
600.0;306;309;292;293
700.0;306;309;292;293
800.0;306;309;292;293
900.0;306;309;292;293
1000.0;306;309;291;294
1100.0;306;309;291;294
1200.0;306;309;291;294
1300.0;306;309;291;294
1400.0;306;308;291;295
1500.0;306;308;291;295
1600.0;306;308;291;295
1700.0;306;308;291;295
1800.0;307;308;290;295
1900.0;307;308;290;295
2000.0;307;308;290;295
2100.0;307;308;290;295
2200.0;307;308;290;295
2300.0;308;307;290;295
2400.0;308;307;290;295
2500.0;308;307;290;295
2600.0;308;308;289;295
2700.0;308;308;289;295
2800.0;308;308;289;295
2900.0;308;308;289;295
3000.0;308;308;289;295
3100.0;308;308;289;295
3200.0;308;308;289;295
3300.0;308;308;289;295
3400.0;308;308;289;295
3500.0;308;308;289;295
3600.0;308;308;289;295
3700.0;308;308;289;295
3800.0;308;308;289;295
3900.0;308;308;289;295
4000.0;308;308;290;294
4100.0;308;308;290;294
4200.0;308;308;290;294
4300.0;308;308;290;294
4400.0;308;308;290;294
4500.0;308;308;290;294
4600.0;308;308;290;294
4700.0;308;308;290;294
4800.0;308;308;290;294
4900.0;308;308;290;294
5000.0;308;308;290;294
5100.0;308;308;290;294
5200.0;307;308;291;294
5300.0;307;308;291;294
5400.0;307;308;291;294
5500.0;306;308;291;295
5600.0;306;308;291;295
5700.0;306;308;291;295
5800.0;306;308;291;295
5900.0;306;307;291;296
6000.0;306;307;291;296
6100.0;306;307;291;296
6200.0;305;308;291;296
6300.0;305;308;291;296
6400.0;305;308;291;296
6500.0;305;308;291;296
6600.0;305;308;291;296
6700.0;305;308;291;296
6800.0;305;308;291;296
6900.0;305;308;291;296
7000.0;305;308;291;296
7100.0;305;308;291;296
7200.0;305;308;291;296
7300.0;305;308;291;296
7400.0;305;308;291;296
7500.0;305;308;291;296
7600.0;305;308;291;296
7700.0;305;308;291;296
7800.0;305;308;291;296
7900.0;305;308;291;296
8000.0;304;309;291;296
8100.0;304;309;291;296
8200.0;305;309;290;296
8300.0;305;309;290;296
8400.0;305;309;290;296
8500.0;305;308;291;296
8600.0;305;308;291;296
8700.0;305;308;291;296
8800.0;305;308;291;296
8900.0;305;308;291;296
9000.0;305;308;291;296
9100.0;305;308;291;296
9200.0;304;309;291;296
9300.0;304;309;291;296
9400.0;304;309;291;296
9500.0;304;309;291;296
9600.0;304;309;291;296
9700.0;304;309;291;296
9800.0;304;309;291;296
9900.0;304;309;291;296
10000.0;304;309;291;296
10100.0;304;309;291;296
10200.0;303;309;292;296
10300.0;303;309;292;296
10400.0;303;309;292;296
10500.0;303;309;293;295
10600.0;304;308;293;295
10700.0;304;308;293;295
10800.0;304;308;293;295
10900.0;304;308;293;295
