time;wlan;wan;man
100.0;0.486;0.0;0.269
200.0;3.206;0.0;2.919
300.0;1.906;0.0;1.488
400.0;6.161;0.0;5.722
500.0;4.822;0.0;3.928
600.0;7.4;0.0;6.903
700.0;2.751;0.0;2.135
800.0;3.315;0.403;2.632
900.0;4.952;1.137;3.261
1000.0;6.815;2.921;5.145
1100.0;3.258;2.441;1.446
1200.0;4.605;3.308;4.094
1300.0;3.168;4.51;2.717
1400.0;2.337;4.577;1.671
1500.0;2.493;4.277;1.64
1600.0;8.547;3.983;7.522
1700.0;4.283;4.996;2.33
1800.0;4.865;4.476;3.778
1900.0;5.003;4.947;4.265
2000.0;3.248;4.99;2.155
2100.0;3.815;8.598;2.972
2200.0;7.688;6.846;5.894
2300.0;5.741;8.084;4.776
2400.0;2.893;7.256;2.196
2500.0;2.963;6.925;2.054
2600.0;3.645;13.221;1.728
2700.0;4.032;9.881;1.47
2800.0;2.801;9.832;1.609
2900.0;4.444;11.407;3.993
3000.0;2.566;11.523;1.476
3100.0;2.096;13.979;1.189
3200.0;2.663;13.779;1.966
3300.0;1.938;13.106;1.446
3400.0;2.451;13.785;1.435
3500.0;7.217;20.112;1.927
3600.0;9.539;13.329;5.669
3700.0;3.722;14.625;2.603
3800.0;10.96;14.027;10.154
3900.0;2.491;24.099;1.902
4000.0;1.347;17.893;1.019
4100.0;0.738;18.277;0.328
4200.0;5.119;18.948;3.744
4300.0;2.26;19.033;1.481
4400.0;4.051;16.8;2.923
4500.0;8.483;17.943;6.27
4600.0;6.77;17.616;2.652
4700.0;2.413;20.66;1.892
4800.0;2.33;15.922;1.838
4900.0;3.375;18.141;2.508
5000.0;5.802;16.961;2.459
5100.0;3.607;20.373;2.992
5200.0;5.197;15.847;3.82
5300.0;3.075;20.289;2.05
5400.0;4.672;18.812;2.419
5500.0;3.323;15.882;2.421
5600.0;3.733;23.871;2.79
5700.0;4.008;15.744;2.786
5800.0;3.944;15.58;3.001
5900.0;6.03;18.304;5.661
6000.0;3.549;16.594;2.77
6100.0;5.963;14.558;4.938
6200.0;6.48;16.973;3.67
6300.0;3.69;19.013;2.706
6400.0;6.386;19.825;3.727
6500.0;4.964;23.267;3.567
6600.0;6.35;17.263;5.653
6700.0;4.764;16.96;3.903
6800.0;3.298;18.169;2.396
6900.0;3.865;25.263;3.127
7000.0;6.635;17.765;4.984
7100.0;4.488;16.004;3.34
7200.0;3.649;21.763;2.747
7300.0;9.342;16.613;8.42
7400.0;4.364;27.503;3.585
7500.0;6.886;18.608;4.212
7600.0;3.568;17.664;2.748
7700.0;3.321;15.53;2.87
7800.0;2.569;23.229;2.241
7900.0;6.7;25.935;6.126
8000.0;2.752;17.183;2.077
8100.0;4.518;23.23;3.985
8200.0;3.082;16.834;2.385
8300.0;6.024;17.659;5.388
8400.0;3.335;19.191;2.46
8500.0;4.019;19.981;2.988
8600.0;3.687;15.785;2.744
8700.0;6.401;16.727;4.932
8800.0;3.895;16.121;2.993
8900.0;5.85;16.716;4.584
9000.0;3.854;20.388;2.706
9100.0;5.021;14.924;3.75
9200.0;5.975;18.606;4.524
9300.0;6.14;22.226;4.664
9400.0;4.059;18.32;2.788
9500.0;4.563;22.229;3.538
9600.0;4.774;15.147;3.79
9700.0;9.707;20.375;8.6
9800.0;6.751;27.978;5.234
9900.0;5.371;16.426;3.936
10000.0;4.983;14.548;3.835
10100.0;5.494;16.717;4.428
10200.0;6.15;18.764;4.838
10300.0;4.838;16.298;3.403
10400.0;6.288;19.153;4.879
10500.0;4.92;19.36;4.141
10600.0;4.565;19.472;3.827
10700.0;9.5;15.876;3.854
10800.0;5.125;15.407;3.813
10900.0;2.255;9.834;1.763
