time;load_on_edge;load_on_cloud;load_on_mobile
100.0;3.75;0.0;0.0
200.0;6.25;0.0;0.0
300.0;7.5;0.0;0.0
400.0;12.75;0.0;0.0
500.0;17.5;0.0;0.0
600.0;21.5;0.0;0.0
700.0;28.0;0.0;0.0
800.0;26.75;0.0;0.0
900.0;29.25;0.0;0.0
1000.0;33.0;0.0;0.0
1100.0;39.5;0.0;0.0
1200.0;41.0;0.0;0.0
1300.0;43.25;0.0;0.0
1400.0;40.5;0.0;0.0
1500.0;41.5;0.0;0.0
1600.0;39.5;0.0;0.0
1700.0;37.5;0.0;0.0
1800.0;42.25;0.0;0.0
1900.0;41.25;0.0;0.0
2000.0;41.5;0.0;0.0
2100.0;42.0;0.0;0.0
2200.0;49.25;0.0;0.0
2300.0;49.75;0.0;0.0
2400.0;52.75;0.0;0.0
2500.0;54.0;0.0;0.0
2600.0;51.25;0.0;0.0
2700.0;47.75;0.0;0.0
2800.0;50.0;0.0;0.0
2900.0;51.75;0.0;0.0
3000.0;53.0;0.0;0.0
3100.0;59.0;0.0;0.0
3200.0;60.75;0.0;0.0
3300.0;62.75;0.0;0.0
3400.0;63.5;0.0;0.0
3500.0;67.25;0.0;0.0
3600.0;67.75;0.0;0.0
3700.0;69.25;0.0;0.0
3800.0;65.25;0.0;0.0
3900.0;75.25;0.0;0.0
4000.0;71.5;0.0;0.0
4100.0;77.25;0.0;0.0
4200.0;73.25;0.0;0.0
4300.0;79.75;0.3;0.0
4400.0;73.75;0.0;0.0
4500.0;74.5;0.0;0.0
4600.0;77.5;0.0;0.0
4700.0;68.25;0.0;0.0
4800.0;72.5;1.2;0.0
4900.0;78.0;0.75;0.0
5000.0;75.75;1.7499999999999996;0.0
5100.0;71.25;2.699999999999999;0.0
5200.0;81.25;2.599999999999999;0.0
5300.0;77.75;1.7;0.0
5400.0;81.75;2.599999999999999;0.0
5500.0;78.75;5.750000000000003;0.0
5600.0;77.0;3.3999999999999995;0.0
5700.0;76.25;4.75;0.0
5800.0;76.75;7.350000000000005;0.0
5900.0;76.0;8.100000000000009;0.0
6000.0;85.0;8.200000000000008;0.0
6100.0;74.0;13.45000000000002;0.0
6200.0;73.75;15.750000000000027;0.0
6300.0;79.75;17.65000000000001;0.0
6400.0;70.0;25.499999999999943;0.0
6500.0;80.25;25.549999999999947;0.0
6600.0;81.25;27.14999999999994;0.0
6700.0;77.75;27.04999999999995;0.0
6800.0;81.75;27.349999999999945;0.0
6900.0;80.75;25.099999999999955;0.0
7000.0;82.25;26.949999999999953;0.0
7100.0;80.5;27.349999999999948;0.0
7200.0;76.0;31.199999999999946;0.0
7300.0;78.25;26.54999999999995;0.0
7400.0;78.5;27.94999999999994;0.0
7500.0;82.5;27.449999999999942;0.0
7600.0;83.5;29.199999999999946;0.0
7700.0;80.5;30.549999999999947;0.0
7800.0;80.25;30.14999999999994;0.0
7900.0;85.75;27.99999999999994;0.0
8000.0;82.0;29.249999999999943;0.0
8100.0;80.25;30.449999999999953;0.0
8200.0;81.5;28.34999999999994;0.0
8300.0;80.0;29.099999999999945;0.0
8400.0;77.5;32.49999999999995;0.0
8500.0;81.25;33.74999999999994;0.0
8600.0;78.0;31.44999999999994;0.0
8700.0;83.0;33.74999999999994;0.0
8800.0;84.5;37.89999999999995;0.0
8900.0;80.5;39.19999999999995;0.0
9000.0;84.25;42.449999999999946;0.0
9100.0;79.25;45.549999999999926;0.0
9200.0;83.0;46.14999999999992;0.0
9300.0;78.0;49.599999999999866;0.0
9400.0;85.0;49.149999999999885;0.0
9500.0;83.75;50.79999999999987;0.0
9600.0;80.5;50.69999999999988;0.0
9700.0;79.5;50.19999999999988;0.0
9800.0;77.75;49.44999999999989;0.0
9900.0;77.5;49.099999999999895;0.0
10000.0;78.5;50.949999999999875;0.0
10100.0;80.0;52.29999999999986;0.0
10200.0;76.5;49.79999999999987;0.0
10300.0;80.25;50.049999999999876;0.0
10400.0;80.0;49.89999999999986;0.0
10500.0;81.5;50.09999999999988;0.0
10600.0;83.75;51.69999999999987;0.0
10700.0;80.75;49.59999999999988;0.0
10800.0;76.5;54.899999999999864;0.0
10900.0;84.5;51.149999999999864;0.0
