time;ap0;ap1;ap2;ap3
100.0;157;172;153;118
200.0;157;172;153;118
300.0;157;172;153;118
400.0;157;172;153;118
500.0;157;172;153;118
600.0;157;172;153;118
700.0;157;172;153;118
800.0;157;172;153;118
900.0;157;172;153;118
1000.0;157;172;153;118
1100.0;157;172;153;118
1200.0;157;172;153;118
1300.0;157;173;153;117
1400.0;157;173;153;117
1500.0;157;173;153;117
1600.0;157;173;153;117
1700.0;157;173;153;117
1800.0;157;173;153;117
1900.0;157;173;153;117
2000.0;157;173;153;117
2100.0;157;173;153;117
2200.0;157;173;153;117
2300.0;157;173;153;117
2400.0;157;173;153;117
2500.0;157;173;153;117
2600.0;157;173;153;117
2700.0;157;173;153;117
2800.0;158;173;152;117
2900.0;158;173;152;117
3000.0;158;173;152;117
3100.0;158;173;152;117
3200.0;158;173;152;117
3300.0;158;173;152;117
3400.0;157;174;152;117
3500.0;157;174;152;117
3600.0;157;174;152;117
3700.0;157;174;152;117
3800.0;157;173;153;117
3900.0;157;173;153;117
4000.0;157;173;153;117
4100.0;157;173;153;117
4200.0;157;173;153;117
4300.0;157;173;153;117
4400.0;157;173;153;117
4500.0;157;173;153;117
4600.0;157;173;153;117
4700.0;157;173;153;117
4800.0;157;172;153;118
4900.0;157;172;153;118
5000.0;157;172;153;118
5100.0;157;172;153;118
5200.0;157;172;153;118
5300.0;157;172;153;118
5400.0;157;172;153;118
5500.0;157;172;153;118
5600.0;157;172;153;118
5700.0;157;172;153;118
5800.0;157;172;153;118
5900.0;157;172;153;118
6000.0;157;172;153;118
6100.0;157;172;152;119
6200.0;157;172;152;119
6300.0;157;172;152;119
6400.0;157;172;152;119
6500.0;157;172;152;119
6600.0;157;172;152;119
6700.0;157;172;152;119
6800.0;157;172;152;119
6900.0;157;172;152;119
7000.0;157;172;152;119
7100.0;157;171;153;119
7200.0;157;171;153;119
7300.0;157;171;153;119
7400.0;157;171;153;119
7500.0;157;171;153;119
7600.0;157;172;152;119
7700.0;157;172;152;119
7800.0;157;172;152;119
7900.0;157;172;152;119
8000.0;157;172;152;119
8100.0;157;172;152;119
8200.0;157;172;152;119
8300.0;157;172;152;119
8400.0;157;172;152;119
8500.0;157;172;152;119
8600.0;157;172;152;119
8700.0;157;172;151;120
8800.0;157;172;151;120
8900.0;157;172;151;120
9000.0;157;172;151;120
9100.0;157;171;151;121
9200.0;157;171;151;121
9300.0;157;172;151;120
9400.0;157;172;151;120
9500.0;157;172;151;120
9600.0;157;172;151;120
9700.0;157;172;151;120
9800.0;157;172;151;120
9900.0;157;172;151;120
10000.0;157;172;151;120
10100.0;157;172;151;120
10200.0;157;172;151;120
10300.0;157;172;151;120
10400.0;157;172;151;120
10500.0;157;172;151;120
10600.0;157;171;152;120
10700.0;157;171;152;120
10800.0;157;171;152;120
10900.0;157;171;152;120
