time;wlan;wan;man
100.0;0.0;0.0;0.0
200.0;0.082;0.0;0.082
300.0;0.041;0.0;0.041
400.0;0.0;0.0;0.0
500.0;0.0;0.0;0.0
600.0;0.041;0.0;0.041
700.0;0.041;0.0;0.041
800.0;0.041;0.0;0.041
900.0;0.041;0.0;0.041
1000.0;0.0;0.0;0.0
1100.0;0.041;0.0;0.041
1200.0;0.082;0.0;0.082
1300.0;0.0;0.0;0.0
1400.0;0.041;0.0;0.041
1500.0;0.082;0.0;0.082
1600.0;0.041;0.0;0.041
1700.0;0.105;0.0;0.105
1800.0;0.0;0.0;0.0
1900.0;0.0;0.0;0.0
2000.0;0.0;0.0;0.0
2100.0;0.0;0.0;0.0
2200.0;1.082;0.0;1.082
2300.0;0.0;0.0;0.0
2400.0;0.0;0.0;0.0
2500.0;0.0;0.0;0.0
2600.0;0.0;0.0;0.0
2700.0;0.0;0.0;0.0
2800.0;0.0;0.0;0.0
2900.0;0.0;0.0;0.0
3000.0;0.0;0.0;0.0
3100.0;0.0;0.0;0.0
3200.0;0.0;0.0;0.0
3300.0;0.0;0.0;0.0
3400.0;0.0;0.0;0.0
3500.0;0.0;0.0;0.0
3600.0;0.0;0.0;0.0
3700.0;0.0;0.0;0.0
3800.0;0.0;0.0;0.0
3900.0;0.0;0.0;0.0
4000.0;0.081;0.0;0.081
4100.0;0.041;0.0;0.0
4200.0;0.0;0.0;0.0
4300.0;0.0;0.0;0.0
4400.0;0.0;0.0;0.0
4500.0;0.0;0.0;0.0
4600.0;0.0;0.0;0.0
4700.0;0.0;0.0;0.0
4800.0;0.123;0.0;0.0
4900.0;1.421;0.0;1.339
5000.0;0.041;0.0;0.0
5100.0;0.041;0.0;0.041
5200.0;0.0;0.0;0.0
5300.0;0.0;0.0;0.0
5400.0;0.082;0.0;0.041
5500.0;0.0;0.0;0.0
5600.0;0.0;0.0;0.0
5700.0;0.123;0.0;0.123
5800.0;1.304;0.0;1.263
5900.0;0.082;0.0;0.0
6000.0;2.462;0.0;2.38
6100.0;0.0;0.0;0.0
6200.0;0.266;0.0;0.266
6300.0;0.0;0.0;0.0
6400.0;0.041;0.0;0.0
6500.0;0.0;0.0;0.0
6600.0;0.0;0.0;0.0
6700.0;0.041;0.0;0.0
6800.0;0.205;0.082;0.082
6900.0;0.164;0.0;0.041
7000.0;0.0;0.0;0.0
7100.0;0.0;0.0;0.0
7200.0;0.0;0.0;0.0
7300.0;0.0;0.0;0.0
7400.0;0.0;0.0;0.0
7500.0;0.0;0.0;0.0
7600.0;0.082;0.205;0.082
7700.0;0.041;0.287;0.0
7800.0;0.123;0.492;0.041
7900.0;0.041;2.511;0.041
8000.0;0.205;0.451;0.123
8100.0;0.082;0.168;0.0
8200.0;0.0;0.635;0.0
8300.0;0.0;0.665;0.0
8400.0;0.0;1.61;0.0
8500.0;0.0;0.464;0.0
8600.0;0.0;3.189;0.0
8700.0;0.041;0.767;0.0
8800.0;0.0;0.738;0.0
8900.0;0.041;0.697;0.0
9000.0;0.0;0.779;0.0
9100.0;0.041;0.487;0.0
9200.0;0.022;0.937;0.0
9300.0;0.041;0.574;0.0
9400.0;1.647;0.0;0.0
9500.0;0.0;0.0;0.0
9600.0;0.164;0.547;0.082
9700.0;0.123;3.087;0.082
9800.0;0.205;0.943;0.082
9900.0;0.082;1.066;0.0
10000.0;0.082;1.271;0.041
10100.0;1.429;0.943;0.082
10200.0;0.041;0.287;0.041
10300.0;0.0;0.0;0.0
10400.0;0.0;1.148;0.0
10500.0;0.0;0.533;0.0
10600.0;0.0;0.984;0.0
10700.0;0.041;0.943;0.0
10800.0;0.0;0.861;0.0
10900.0;0.0;0.41;0.0
