time;ap0;ap1;ap2;ap3
100.0;415;398;396;391
200.0;415;398;396;391
300.0;415;398;396;391
400.0;414;398;397;391
500.0;414;398;397;391
600.0;414;398;397;391
700.0;414;398;397;391
800.0;414;398;397;391
900.0;414;398;397;391
1000.0;414;398;397;391
1100.0;414;398;397;391
1200.0;414;398;397;391
1300.0;414;398;397;391
1400.0;414;398;396;392
1500.0;414;398;396;392
1600.0;414;397;397;392
1700.0;413;398;397;392
1800.0;413;398;397;392
1900.0;413;398;397;392
2000.0;413;398;397;392
2100.0;414;398;395;393
2200.0;414;399;396;391
2300.0;414;398;397;391
2400.0;414;398;397;391
2500.0;414;398;397;391
2600.0;414;399;396;391
2700.0;415;399;396;390
2800.0;415;399;395;391
2900.0;415;399;395;391
3000.0;415;399;395;391
3100.0;415;399;395;391
3200.0;415;399;395;391
3300.0;415;399;395;391
3400.0;415;399;394;392
3500.0;415;399;394;392
3600.0;415;399;394;392
3700.0;415;399;394;392
3800.0;415;399;394;392
3900.0;415;399;394;392
4000.0;415;399;394;392
4100.0;415;399;393;393
4200.0;415;399;393;393
4300.0;416;399;393;392
4400.0;416;399;393;392
4500.0;416;399;393;392
4600.0;416;399;393;392
4700.0;416;401;392;391
4800.0;416;401;392;391
4900.0;417;400;392;391
5000.0;417;400;392;391
5100.0;418;400;391;391
5200.0;418;400;391;391
5300.0;418;400;391;391
5400.0;418;400;391;391
5500.0;417;400;391;392
5600.0;417;400;391;392
5700.0;417;400;391;392
5800.0;417;400;391;392
5900.0;417;401;391;391
6000.0;417;401;391;391
6100.0;417;401;391;391
6200.0;417;401;391;391
6300.0;417;401;391;391
6400.0;416;402;391;391
6500.0;416;402;391;391
6600.0;416;402;391;391
6700.0;416;402;391;391
6800.0;416;402;391;391
6900.0;416;402;391;391
7000.0;415;402;391;392
7100.0;414;402;392;392
7200.0;414;402;392;392
7300.0;414;402;392;392
7400.0;414;402;392;392
7500.0;414;402;392;392
7600.0;414;402;392;392
7700.0;414;401;393;392
7800.0;414;401;393;392
7900.0;414;401;393;392
8000.0;414;401;393;392
8100.0;414;401;393;392
8200.0;414;401;393;392
8300.0;414;401;393;392
8400.0;414;401;393;392
8500.0;414;401;393;392
8600.0;414;401;393;392
8700.0;414;401;393;392
8800.0;414;401;392;393
8900.0;415;400;392;393
9000.0;415;400;392;393
9100.0;415;400;392;393
9200.0;415;400;392;393
9300.0;415;400;392;393
9400.0;415;400;392;393
9500.0;415;400;393;392
9600.0;415;400;393;392
9700.0;416;399;393;392
9800.0;416;398;394;392
9900.0;416;398;393;393
10000.0;416;398;393;393
10100.0;415;398;393;394
10200.0;416;397;393;394
10300.0;416;397;393;394
10400.0;415;397;393;395
10500.0;415;397;393;395
10600.0;415;397;393;395
10700.0;416;397;393;394
10800.0;417;397;392;394
10900.0;417;397;392;394
