100.0;70.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200.0;100.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0
300.0;100.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;100.0;130.0;36.0;0.0;0.0;0.0;0.0;0.0
500.0;100.0;100.0;98.0;42.0;0.0;0.0;0.0;0.0
600.0;100.0;106.0;104.0;96.0;52.0;0.0;0.0;0.0
700.0;108.0;100.0;104.0;100.0;102.0;0.0;0.0;0.0
800.0;96.0;106.0;100.0;100.0;106.0;62.0;0.0;0.0
900.0;110.0;88.0;100.0;100.0;92.0;54.0;0.0;0.0
1000.0;98.0;112.0;112.0;100.0;118.0;116.0;0.0;0.0
1100.0;114.0;112.0;106.0;124.0;100.0;92.0;10.0;0.0
1200.0;96.0;106.0;100.0;100.0;130.0;116.0;16.0;0.0
1300.0;102.0;98.0;106.0;130.0;104.0;98.0;10.0;0.0
1400.0;96.0;92.0;124.0;118.0;98.0;104.0;10.0;0.0
1500.0;102.0;104.0;100.0;106.0;86.0;110.0;16.0;0.0
1600.0;108.0;116.0;118.0;106.0;92.0;80.0;10.0;0.0
1700.0;90.0;100.0;118.0;124.0;122.0;80.0;20.0;0.0
1800.0;98.0;118.0;122.0;88.0;86.0;92.0;26.0;0.0
1900.0;110.0;98.0;116.0;100.0;126.0;50.0;20.0;0.0
2000.0;98.0;98.0;116.0;106.0;86.0;110.0;30.0;0.0
2100.0;104.0;80.0;74.0;124.0;138.0;80.0;30.0;0.0
2200.0;98.0;110.0;128.0;118.0;90.0;76.0;20.0;0.0
2300.0;116.0;98.0;122.0;118.0;112.0;60.0;20.0;0.0
2400.0;98.0;104.0;92.0;100.0;100.0;132.0;20.0;0.0
2500.0;110.0;104.0;104.0;118.0;100.0;90.0;20.0;0.0
2600.0;128.0;92.0;140.0;88.0;100.0;90.0;20.0;0.0
2700.0;92.0;116.0;110.0;138.0;100.0;80.0;20.0;0.0
2800.0;122.0;92.0;86.0;138.0;100.0;80.0;20.0;0.0
2900.0;116.0;98.0;128.0;102.0;114.0;92.0;10.0;0.0
3000.0;88.0;98.0;122.0;144.0;126.0;80.0;10.0;0.0
3100.0;112.0;118.0;98.0;132.0;126.0;80.0;10.0;0.0
3200.0;100.0;98.0;100.0;102.0;120.0;98.0;28.0;0.0
3300.0;112.0;98.0;94.0;126.0;96.0;70.0;30.0;0.0
3400.0;94.0;98.0;130.0;114.0;102.0;94.0;20.0;0.0
3500.0;130.0;104.0;118.0;82.0;146.0;70.0;20.0;0.0
3600.0;118.0;110.0;106.0;118.0;122.0;106.0;20.0;0.0
3700.0;76.0;132.0;94.0;118.0;128.0;70.0;20.0;0.0
3800.0;100.0;114.0;130.0;142.0;98.0;80.0;20.0;0.0
3900.0;94.0;96.0;88.0;136.0;104.0;110.0;20.0;0.0
4000.0;136.0;126.0;106.0;104.0;80.0;80.0;50.0;0.0
4100.0;124.0;96.0;130.0;74.0;80.0;100.0;50.0;0.0
4200.0;94.0;102.0;148.0;104.0;80.0;100.0;20.0;0.0
4300.0;102.0;86.0;148.0;134.0;80.0;90.0;20.0;0.0
4400.0;114.0;140.0;94.0;122.0;70.0;90.0;20.0;0.0
4500.0;106.0;140.0;140.0;104.0;70.0;80.0;20.0;0.0
4600.0;124.0;86.0;176.0;74.0;124.0;80.0;20.0;0.0
4700.0;92.0;122.0;170.0;98.0;70.0;80.0;20.0;0.0
4800.0;110.0;104.0;146.0;104.0;100.0;80.0;10.0;0.0
4900.0;100.0;92.0;98.0;92.0;100.0;122.0;16.0;0.0
5000.0;118.0;152.0;128.0;92.0;60.0;80.0;10.0;0.0
5100.0;94.0;112.0;142.0;116.0;96.0;80.0;10.0;0.0
5200.0;136.0;106.0;106.0;70.0;138.0;80.0;10.0;0.0
5300.0;100.0;106.0;166.0;154.0;86.0;80.0;10.0;0.0
5400.0;106.0;154.0;160.0;142.0;40.0;80.0;10.0;0.0
5500.0;100.0;148.0;118.0;118.0;116.0;80.0;10.0;0.0
5600.0;100.0;112.0;100.0;136.0;92.0;92.0;10.0;0.0
5700.0;130.0;106.0;130.0;118.0;62.0;86.0;10.0;0.0
5800.0;118.0;112.0;94.0;166.0;128.0;70.0;10.0;0.0
5900.0;100.0;148.0;160.0;154.0;92.0;70.0;10.0;0.0
6000.0;160.0;136.0;154.0;100.0;44.0;60.0;0.0;0.0
6100.0;148.0;124.0;130.0;130.0;44.0;60.0;0.0;0.0
6200.0;88.0;140.0;100.0;112.0;92.0;110.0;0.0;0.0
6300.0;166.0;140.0;154.0;70.0;62.0;60.0;0.0;0.0
6400.0;124.0;148.0;136.0;142.0;84.0;60.0;0.0;0.0
6500.0;94.0;136.0;118.0;124.0;122.0;60.0;0.0;0.0
6600.0;124.0;112.0;100.0;76.0;120.0;96.0;12.0;0.0
6700.0;118.0;106.0;106.0;136.0;108.0;108.0;0.0;0.0
6800.0;102.0;126.0;100.0;100.0;128.0;138.0;6.0;0.0
6900.0;108.0;102.0;100.0;158.0;86.0;102.0;0.0;0.0
7000.0;96.0;108.0;64.0;158.0;164.0;60.0;0.0;0.0
7100.0;102.0;150.0;170.0;98.0;64.0;60.0;0.0;0.0
7200.0;108.0;138.0;158.0;128.0;52.0;60.0;0.0;0.0
7300.0;148.0;126.0;110.0;92.0;128.0;60.0;0.0;0.0
7400.0;100.0;108.0;110.0;98.0;120.0;148.0;0.0;0.0
7500.0;160.0;114.0;128.0;98.0;102.0;70.0;0.0;0.0
7600.0;124.0;96.0;122.0;112.0;104.0;88.0;0.0;0.0
7700.0;94.0;126.0;110.0;100.0;102.0;130.0;0.0;0.0
7800.0;110.0;108.0;74.0;110.0;134.0;130.0;0.0;0.0
7900.0;168.0;104.0;134.0;92.0;98.0;118.0;6.0;0.0
8000.0;168.0;104.0;86.0;152.0;80.0;70.0;0.0;0.0
8100.0;114.0;128.0;158.0;116.0;86.0;40.0;0.0;0.0
8200.0;108.0;104.0;134.0;114.0;92.0;88.0;0.0;0.0
8300.0;122.0;98.0;92.0;114.0;110.0;106.0;0.0;0.0
8400.0;92.0;110.0;92.0;102.0;192.0;94.0;10.0;0.0
8500.0;164.0;98.0;136.0;90.0;132.0;40.0;10.0;0.0
8600.0;146.0;86.0;124.0;90.0;90.0;104.0;10.0;0.0
8700.0;110.0;152.0;100.0;112.0;96.0;80.0;0.0;0.0
8800.0;108.0;116.0;100.0;100.0;120.0;104.0;0.0;0.0
8900.0;120.0;86.0;124.0;100.0;102.0;122.0;12.0;0.0
9000.0;102.0;98.0;100.0;100.0;96.0;104.0;30.0;0.0
9100.0;96.0;98.0;136.0;100.0;150.0;50.0;10.0;0.0
9200.0;108.0;98.0;106.0;100.0;96.0;128.0;10.0;0.0
9300.0;112.0;104.0;100.0;100.0;60.0;130.0;50.0;0.0
9400.0;100.0;122.0;112.0;100.0;108.0;52.0;50.0;0.0
9500.0;106.0;116.0;124.0;100.0;72.0;100.0;50.0;0.0
9600.0;94.0;62.0;100.0;100.0;142.0;148.0;50.0;0.0
9700.0;156.0;116.0;112.0;100.0;70.0;64.0;50.0;0.0
9800.0;138.0;86.0;76.0;100.0;166.0;40.0;50.0;0.0
9900.0;114.0;106.0;140.0;100.0;124.0;40.0;40.0;0.0
10000.0;102.0;106.0;134.0;100.0;94.0;112.0;40.0;0.0
10100.0;126.0;130.0;92.0;100.0;88.0;76.0;40.0;0.0
10200.0;114.0;88.0;92.0;100.0;100.0;134.0;10.0;0.0
10300.0;120.0;118.0;122.0;126.0;88.0;86.0;10.0;0.0
10400.0;132.0;112.0;98.0;108.0;148.0;40.0;10.0;0.0
10500.0;124.0;112.0;116.0;138.0;70.0;84.0;10.0;0.0
10600.0;100.0;94.0;116.0;114.0;106.0;120.0;10.0;0.0
10700.0;88.0;76.0;92.0;90.0;70.0;222.0;10.0;0.0
10800.0;108.0;112.0;84.0;90.0;70.0;174.0;10.0;0.0
10900.0;114.0;106.0;160.0;90.0;112.0;60.0;10.0;0.0
