time;wlan;wan;man
100.0;0.0;0.0;0.0
200.0;0.0;0.0;0.0
300.0;0.0;0.0;0.0
400.0;0.057;0.0;0.057
500.0;0.025;0.0;0.025
600.0;0.0;0.0;0.0
700.0;2.613;0.164;2.531
800.0;0.287;0.396;0.205
900.0;0.0;1.527;0.0
1000.0;0.0;2.798;0.0
1100.0;1.075;1.927;1.075
1200.0;0.0;2.828;0.0
1300.0;0.127;1.517;0.045
1400.0;0.082;1.779;0.0
1500.0;0.123;2.201;0.0
1600.0;0.0;3.222;0.0
1700.0;0.0;3.534;0.0
1800.0;0.082;3.4;0.041
1900.0;0.082;1.83;0.0
2000.0;0.084;1.836;0.002
2100.0;0.0;3.564;0.0
2200.0;0.082;4.15;0.0
2300.0;0.0;5.714;0.0
2400.0;0.0;1.603;0.0
2500.0;0.041;1.606;0.0
2600.0;0.032;2.751;0.032
2700.0;0.0;2.21;0.0
2800.0;0.045;1.233;0.004
2900.0;0.041;1.312;0.0
3000.0;0.082;2.967;0.0
3100.0;0.123;2.907;0.041
3200.0;0.041;1.569;0.0
3300.0;1.578;0.574;1.578
3400.0;0.082;0.675;0.0
3500.0;0.041;7.624;0.0
3600.0;0.041;2.904;0.0
3700.0;0.123;0.597;0.082
3800.0;0.0;0.582;0.0
3900.0;0.0;4.739;0.0
4000.0;0.0;0.563;0.0
4100.0;0.0;1.841;0.0
4200.0;0.041;1.639;0.0
4300.0;0.041;0.874;0.0
4400.0;0.0;0.391;0.0
4500.0;0.0;3.124;0.0
4600.0;0.0;1.022;0.0
4700.0;0.0;0.753;0.0
4800.0;0.041;1.673;0.0
4900.0;0.0;4.196;0.0
5000.0;0.0;1.767;0.0
5100.0;0.0;3.975;0.0
5200.0;0.0;2.147;0.0
5300.0;0.0;6.768;0.0
5400.0;0.0;2.146;0.0
5500.0;0.0;1.562;0.0
5600.0;0.0;4.136;0.0
5700.0;0.0;6.065;0.0
5800.0;0.0;0.635;0.0
5900.0;0.0;0.643;0.0
6000.0;0.0;3.872;0.0
6100.0;0.0;1.952;0.0
6200.0;0.139;5.169;0.0
6300.0;0.0;2.296;0.0
6400.0;0.499;1.297;0.0
6500.0;0.0;1.258;0.0
6600.0;0.041;1.875;0.0
6700.0;0.0;3.369;0.0
6800.0;0.0;2.057;0.0
6900.0;0.082;0.696;0.0
7000.0;0.058;1.991;0.0
7100.0;0.041;6.724;0.0
7200.0;0.0;1.837;0.0
7300.0;0.02;3.677;0.02
7400.0;0.041;0.123;0.0
7500.0;0.041;1.879;0.0
7600.0;1.977;4.422;1.977
7700.0;0.082;2.582;0.0
7800.0;0.082;2.059;0.0
7900.0;0.0;0.617;0.0
8000.0;0.0;0.328;0.0
8100.0;0.0;1.031;0.0
8200.0;0.001;0.481;0.001
8300.0;0.0;0.286;0.0
8400.0;0.0;0.096;0.0
8500.0;0.254;0.301;0.082
8600.0;0.082;0.354;0.041
8700.0;0.0;0.303;0.0
8800.0;0.0;0.387;0.0
8900.0;0.041;2.576;0.0
9000.0;0.0;1.963;0.0
9100.0;1.269;1.434;1.269
9200.0;0.041;1.783;0.0
9300.0;0.658;6.621;0.0
9400.0;0.041;9.395;0.0
9500.0;0.082;7.562;0.041
9600.0;0.0;2.836;0.0
9700.0;0.0;5.661;0.0
9800.0;0.0;0.086;0.0
9900.0;0.0;1.94;0.0
10000.0;0.041;2.173;0.0
10100.0;0.041;2.035;0.0
10200.0;0.082;0.115;0.041
10300.0;0.0;1.928;0.0
10400.0;0.0;1.327;0.0
10500.0;0.0;1.131;0.0
10600.0;0.0;1.881;0.0
10700.0;0.082;3.399;0.0
10800.0;0.0;3.936;0.0
10900.0;0.0;5.495;0.0
