time;wlan;wan;man
100.0;0.008;0.0;0.008
200.0;0.041;0.0;0.0
300.0;0.0;0.0;0.0
400.0;0.041;0.0;0.0
500.0;0.0;0.0;0.0
600.0;1.091;0.0;1.091
700.0;0.041;0.0;0.041
800.0;0.0;0.0;0.0
900.0;0.0;0.123;0.0
1000.0;0.0;0.883;0.0
1100.0;0.041;5.547;0.041
1200.0;0.041;1.189;0.041
1300.0;0.0;1.148;0.0
1400.0;0.082;1.253;0.041
1500.0;0.0;1.169;0.0
1600.0;0.123;1.922;0.082
1700.0;0.123;0.884;0.041
1800.0;0.047;2.476;0.047
1900.0;1.976;1.271;1.975
2000.0;0.041;2.995;0.041
2100.0;0.041;3.576;0.041
2200.0;0.041;1.394;0.041
2300.0;0.041;1.729;0.041
2400.0;0.0;1.765;0.0
2500.0;0.123;1.77;0.082
2600.0;0.0;3.144;0.0
2700.0;0.0;2.036;0.0
2800.0;0.082;2.27;0.082
2900.0;0.123;5.202;0.123
3000.0;0.046;1.634;0.046
3100.0;1.718;1.649;1.513
3200.0;0.123;3.715;0.082
3300.0;0.082;1.189;0.041
3400.0;0.082;3.377;0.041
3500.0;0.082;4.888;0.041
3600.0;0.0;1.23;0.0
3700.0;0.124;1.3;0.083
3800.0;0.041;1.274;0.0
3900.0;4.25;0.738;0.0
4000.0;0.0;0.686;0.0
4100.0;0.184;0.605;0.0
4200.0;1.726;1.749;1.726
4300.0;0.0;0.917;0.0
4400.0;0.038;0.517;0.038
4500.0;2.088;1.858;2.088
4600.0;0.0;3.4;0.0
4700.0;0.082;0.873;0.082
4800.0;0.164;0.377;0.0
4900.0;0.041;1.507;0.0
5000.0;0.472;0.412;0.431
5100.0;0.0;0.246;0.0
5200.0;0.041;4.198;0.0
5300.0;0.409;1.362;0.409
5400.0;0.012;0.367;0.012
5500.0;0.041;0.888;0.0
5600.0;0.174;1.829;0.174
5700.0;0.0;0.287;0.0
5800.0;0.0;0.84;0.0
5900.0;0.0;1.878;0.0
6000.0;0.0;3.1;0.0
6100.0;0.061;0.599;0.031
6200.0;3.892;2.814;0.0
6300.0;0.546;0.588;0.505
6400.0;2.372;0.272;2.372
6500.0;0.124;0.745;0.082
6600.0;0.0;0.488;0.0
6700.0;0.082;2.211;0.0
6800.0;0.0;0.205;0.0
6900.0;0.0;1.024;0.0
7000.0;0.028;0.96;0.0
7100.0;0.0;1.395;0.0
7200.0;0.082;2.247;0.041
7300.0;0.0;0.922;0.0
7400.0;0.0;1.745;0.0
7500.0;0.041;4.256;0.0
7600.0;0.082;1.909;0.082
7700.0;0.123;1.357;0.123
7800.0;0.205;2.092;0.041
7900.0;0.0;0.432;0.0
8000.0;0.0;3.981;0.0
8100.0;0.0;0.087;0.0
8200.0;0.041;0.112;0.041
8300.0;0.099;0.942;0.0
8400.0;0.0;8.828;0.0
8500.0;0.041;1.352;0.0
8600.0;0.481;1.977;0.0
8700.0;0.0;2.204;0.0
8800.0;0.328;3.139;0.164
8900.0;0.369;5.422;0.164
9000.0;0.136;5.953;0.041
9100.0;0.041;1.296;0.0
9200.0;0.205;1.322;0.123
9300.0;0.0;1.31;0.0
9400.0;0.0;6.399;0.0
9500.0;0.0;3.617;0.0
9600.0;0.0;1.572;0.0
9700.0;0.0;2.455;0.0
9800.0;0.038;1.11;0.0
9900.0;0.0;1.916;0.0
10000.0;0.082;2.324;0.0
10100.0;0.132;0.369;0.009
10200.0;0.082;1.55;0.0
10300.0;0.0;0.82;0.0
10400.0;0.179;0.205;0.138
10500.0;0.041;0.43;0.0
10600.0;0.164;1.545;0.0
10700.0;0.0;4.291;0.0
10800.0;0.0;1.664;0.0
10900.0;0.0;1.465;0.0
