time;wlan;wan;man
100.0;0.008;0.0;0.008
200.0;0.0;0.0;0.0
300.0;0.0;0.0;0.0
400.0;0.0;0.0;0.0
500.0;0.041;0.0;0.041
600.0;0.082;0.0;0.041
700.0;0.0;0.0;0.0
800.0;0.041;0.0;0.0
900.0;0.082;0.0;0.0
1000.0;0.041;0.0;0.0
1100.0;1.091;0.0;1.091
1200.0;0.004;0.0;0.004
1300.0;0.0;0.0;0.0
1400.0;0.082;0.0;0.082
1500.0;0.133;0.0;0.133
1600.0;0.041;0.0;0.0
1700.0;0.105;0.0;0.041
1800.0;0.041;0.0;0.0
1900.0;0.0;0.0;0.0
2000.0;1.082;0.0;0.0
2100.0;2.003;0.0;1.962
2200.0;0.0;0.0;0.0
2300.0;0.111;0.0;0.07
2400.0;0.043;0.0;0.043
2500.0;0.041;0.0;0.0
2600.0;0.041;0.0;0.0
2700.0;0.082;0.0;0.0
2800.0;0.205;0.123;0.082
2900.0;0.123;0.0;0.123
3000.0;0.128;0.123;0.082
3100.0;1.713;0.38;0.364
3200.0;1.09;0.574;1.049
3300.0;0.123;2.851;0.082
3400.0;0.0;1.677;0.0
3500.0;0.0;0.779;0.0
3600.0;0.022;0.943;0.022
3700.0;0.246;0.779;0.123
3800.0;0.082;1.23;0.041
3900.0;0.0;1.122;0.0
4000.0;0.041;1.189;0.041
4100.0;0.123;1.517;0.041
4200.0;0.0;1.292;0.0
4300.0;0.0;2.857;0.0
4400.0;0.041;1.547;0.041
4500.0;0.082;0.503;0.0
4600.0;0.001;2.934;0.0
4700.0;0.0;2.395;0.0
4800.0;0.0;0.697;0.0
4900.0;0.0;1.886;0.0
5000.0;0.0;0.861;0.0
5100.0;0.041;1.025;0.0
5200.0;0.041;1.743;0.0
5300.0;0.0;1.886;0.0
5400.0;1.003;1.788;0.041
5500.0;0.0;1.794;0.0
5600.0;0.0;7.022;0.0
5700.0;0.0;1.681;0.0
5800.0;0.0;1.845;0.0
5900.0;0.041;1.726;0.0
6000.0;0.041;2.278;0.0
6100.0;0.0;3.85;0.0
6200.0;0.0;3.632;0.0
6300.0;0.041;3.157;0.0
6400.0;0.0;1.605;0.0
6500.0;0.0;4.473;0.0
6600.0;0.0;1.669;0.0
6700.0;0.0;5.509;0.0
6800.0;0.0;5.608;0.0
6900.0;0.0;2.541;0.0
7000.0;0.0;1.433;0.0
7100.0;0.0;1.4;0.0
7200.0;0.0;2.067;0.0
7300.0;0.041;1.133;0.0
7400.0;0.0;3.084;0.0
7500.0;0.082;1.575;0.041
7600.0;0.123;1.408;0.041
7700.0;0.0;1.271;0.0
7800.0;0.205;2.026;0.082
7900.0;0.0;3.716;0.0
8000.0;0.082;1.399;0.0
8100.0;0.041;1.061;0.0
8200.0;0.041;1.015;0.0
8300.0;0.0;1.025;0.0
8400.0;0.123;1.271;0.082
8500.0;0.0;1.238;0.0
8600.0;0.0;1.025;0.0
8700.0;0.0;1.018;0.0
8800.0;0.0;1.694;0.0
8900.0;0.041;0.902;0.0
9000.0;0.041;4.435;0.0
9100.0;0.041;0.987;0.0
9200.0;0.0;1.05;0.0
9300.0;0.0;3.036;0.0
9400.0;0.0;1.757;0.0
9500.0;0.0;1.213;0.0
9600.0;0.13;0.817;0.089
9700.0;0.787;2.431;0.787
9800.0;0.0;1.332;0.0
9900.0;0.0;1.675;0.0
10000.0;0.0;0.903;0.0
10100.0;0.041;0.697;0.0
10200.0;0.041;0.984;0.0
10300.0;0.164;1.149;0.082
10400.0;0.0;0.656;0.0
10500.0;0.123;0.787;0.041
10600.0;0.041;0.938;0.041
10700.0;0.0;1.091;0.0
10800.0;0.0;0.535;0.0
10900.0;0.082;0.492;0.041
