time;load_on_edge;load_on_cloud;load_on_mobile
100.0;0.0;0.0;0.0
200.0;0.0;0.0;0.0
300.0;0.0;0.0;0.0
400.0;0.0;0.0;0.0
500.0;762.5;0.0;0.0
600.0;762.5;0.0;0.0
700.0;1225.0;0.0;0.0
800.0;762.5;0.0;0.0
900.0;1225.0;0.0;0.0
1000.0;762.5;0.0;0.0
1100.0;762.5;0.0;0.0
1200.0;2425.0;0.0;0.0
1300.0;2425.0;0.0;0.0
1400.0;2887.5;0.0;0.0
1500.0;3487.5;0.0;0.0
1600.0;2725.0;0.0;0.0
1700.0;2725.0;0.0;0.0
1800.0;2125.0;0.0;0.0
1900.0;3787.5;0.0;0.0
2000.0;3487.5;0.0;0.0
2100.0;3787.5;0.0;0.0
2200.0;3787.5;0.0;0.0
2300.0;4087.5;0.0;0.0
2400.0;2125.0;0.0;0.0
2500.0;2125.0;0.0;0.0
2600.0;4387.5;0.0;0.0
2700.0;4687.5;0.0;0.0
2800.0;4387.5;0.0;0.0
2900.0;6050.0;0.0;0.0
3000.0;4387.5;0.0;0.0
3100.0;4987.5;0.0;0.0
3200.0;4687.5;0.0;0.0
3300.0;4087.5;0.0;0.0
3400.0;5587.5;0.0;0.0
3500.0;4987.5;0.0;0.0
3600.0;3325.0;0.0;0.0
3700.0;6187.5;0.0;0.0
3800.0;5587.5;0.0;0.0
3900.0;4387.5;0.0;0.0
4000.0;3625.0;0.0;0.0
4100.0;8750.0;0.0;0.0
4200.0;9512.5;0.0;0.0
4300.0;11012.5;0.0;0.0
4400.0;13275.0;0.0;0.0
4500.0;9512.5;0.0;0.0
4600.0;6950.0;0.0;0.0
4700.0;6787.5;0.0;0.0
4800.0;8150.0;0.0;0.0
4900.0;14175.0;0.0;0.0
5000.0;10112.5;0.0;0.0
5100.0;8912.5;0.0;0.0
5200.0;14612.5;0.0;0.0
5300.0;16575.0;0.0;0.0
5400.0;13712.5;0.0;0.0
5500.0;15075.0;0.0;0.0
5600.0;11612.5;0.0;0.0
5700.0;12512.5;0.0;0.0
5800.0;13712.5;0.0;0.0
5900.0;17775.0;0.0;0.0
6000.0;10412.5;0.0;0.0
6100.0;9812.5;0.0;0.0
6200.0;7550.0;0.0;0.0
6300.0;13412.5;0.0;0.0
6400.0;13875.0;0.0;0.0
6500.0;8612.5;0.0;0.0
6600.0;14912.5;0.0;0.0
6700.0;7712.5;0.0;0.0
6800.0;14612.5;0.0;0.0
6900.0;16137.5;0.0;0.0
7000.0;9812.5;0.0;0.0
7100.0;4687.5;0.0;0.0
7200.0;6187.5;0.0;0.0
7300.0;9350.0;0.0;0.0
7400.0;3025.0;0.0;0.0
7500.0;13412.5;0.0;0.0
7600.0;12812.5;0.0;0.0
7700.0;15975.0;0.0;0.0
7800.0;15075.0;0.0;0.0
7900.0;13737.5;0.0;0.0
8000.0;16137.5;2125.0;0.0
8100.0;15075.0;0.0;0.0
8200.0;14175.0;0.0;0.0
8300.0;14475.0;0.0;0.0
8400.0;13275.0;0.0;0.0
8500.0;10875.0;0.0;0.0
8600.0;15375.0;0.0;0.0
8700.0;12675.0;925.0;0.0
8800.0;12075.0;0.0;0.0
8900.0;12075.0;1525.0;0.0
9000.0;11775.0;0.0;0.0
9100.0;14175.0;2725.0;0.0
9200.0;12375.0;0.0;0.0
9300.0;4987.5;0.0;0.0
9400.0;10875.0;0.0;0.0
9500.0;6350.0;0.0;0.0
9600.0;3325.0;0.0;0.0
9700.0;12375.0;925.0;0.0
9800.0;8912.5;0.0;0.0
9900.0;8012.5;0.0;0.0
10000.0;8150.0;1525.0;0.0
10100.0;10112.5;0.0;0.0
10200.0;11475.0;2125.0;0.0
10300.0;4687.5;0.0;0.0
10400.0;7250.0;0.0;0.0
10500.0;10112.5;925.0;0.0
10600.0;10712.5;0.0;0.0
10700.0;11912.5;0.0;0.0
10800.0;9812.5;0.0;0.0
10900.0;11312.5;0.0;0.0
