time;wlan;wan;man
100.0;0.041;0.0;0.0
200.0;0.0;0.0;0.0
300.0;0.0;0.0;0.0
400.0;0.016;0.0;0.016
500.0;0.107;0.287;0.107
600.0;0.082;0.246;0.041
700.0;2.654;0.492;2.613
800.0;0.234;1.742;0.111
900.0;0.013;1.548;0.013
1000.0;0.145;3.722;0.145
1100.0;0.0;1.804;0.0
1200.0;0.0;1.738;0.0
1300.0;1.12;2.709;1.12
1400.0;0.057;1.066;0.0
1500.0;0.0;2.111;0.0
1600.0;0.0;4.132;0.0
1700.0;0.883;1.674;0.883
1800.0;0.0;2.847;0.0
1900.0;0.0;2.153;0.0
2000.0;0.0;1.387;0.0
2100.0;0.0;3.101;0.0
2200.0;0.0;2.746;0.0
2300.0;0.0;0.896;0.0
2400.0;0.0;4.995;0.0
2500.0;0.041;0.716;0.0
2600.0;0.041;2.909;0.0
2700.0;0.041;1.734;0.0
2800.0;0.041;0.536;0.0
2900.0;0.041;0.451;0.0
3000.0;0.041;0.55;0.0
3100.0;0.0;4.806;0.0
3200.0;0.041;0.192;0.0
3300.0;0.123;0.205;0.041
3400.0;0.082;0.309;0.082
3500.0;0.246;3.044;0.123
3600.0;0.0;1.219;0.0
3700.0;0.123;0.277;0.082
3800.0;0.0;0.044;0.0
3900.0;0.0;2.825;0.0
4000.0;0.0;1.296;0.0
4100.0;0.164;2.212;0.082
4200.0;0.123;8.202;0.082
4300.0;0.0;1.934;0.0
4400.0;0.0;1.02;0.0
4500.0;0.041;2.367;0.0
4600.0;0.041;3.739;0.0
4700.0;0.0;1.689;0.0
4800.0;0.049;0.525;0.049
4900.0;0.0;0.948;0.0
5000.0;0.857;4.905;0.857
5100.0;0.0;1.229;0.0
5200.0;0.041;2.033;0.0
5300.0;0.048;1.556;0.0
5400.0;0.029;3.249;0.029
5500.0;0.0;1.142;0.0
5600.0;0.0;2.567;0.0
5700.0;0.0;0.451;0.0
5800.0;0.294;2.432;0.0
5900.0;1.304;0.64;1.304
6000.0;0.041;0.78;0.0
6100.0;0.0;0.872;0.0
6200.0;0.0;6.917;0.0
6300.0;0.0;1.333;0.0
6400.0;0.123;1.221;0.0
6500.0;0.041;0.493;0.0
6600.0;0.0;0.803;0.0
6700.0;0.0;1.324;0.0
6800.0;0.0;1.325;0.0
6900.0;0.0;5.57;0.0
7000.0;0.0;0.226;0.0
7100.0;0.0;2.569;0.0
7200.0;0.0;4.161;0.0
7300.0;0.0;4.475;0.0
7400.0;0.0;4.692;0.0
7500.0;0.0;2.89;0.0
7600.0;0.001;3.609;0.0
7700.0;0.0;2.368;0.0
7800.0;0.0;2.442;0.0
7900.0;0.0;2.208;0.0
8000.0;0.0;1.799;0.0
8100.0;0.0;3.596;0.0
8200.0;0.0;2.032;0.0
8300.0;1.074;5.613;0.0
8400.0;0.0;10.11;0.0
8500.0;0.041;3.314;0.0
8600.0;0.082;2.049;0.041
8700.0;0.0;3.887;0.0
8800.0;0.0;3.117;0.0
8900.0;0.0;3.417;0.0
9000.0;0.041;7.73;0.041
9100.0;0.082;6.883;0.082
9200.0;0.001;1.977;0.001
9300.0;0.0;4.373;0.0
9400.0;0.0;5.029;0.0
9500.0;0.041;9.186;0.0
9600.0;0.0;5.862;0.0
9700.0;0.45;3.454;0.409
9800.0;0.0;9.17;0.0
9900.0;0.0;0.042;0.0
10000.0;0.077;3.597;0.0
10100.0;0.0;6.437;0.0
10200.0;0.0;0.0;0.0
10300.0;0.0;1.761;0.0
10400.0;0.0;2.612;0.0
10500.0;1.545;0.404;0.0
10600.0;0.0;2.472;0.0
10700.0;0.041;4.028;0.0
10800.0;0.164;2.412;0.082
10900.0;0.0;3.485;0.0
