time;wlan;wan;man
100.0;0.008;0.0;0.008
200.0;0.0;0.0;0.0
300.0;0.0;0.0;0.0
400.0;0.0;0.0;0.0
500.0;0.0;0.0;0.0
600.0;0.0;0.0;0.0
700.0;0.0;0.0;0.0
800.0;0.041;0.0;0.041
900.0;0.0;0.0;0.0
1000.0;1.236;0.0;1.154
1100.0;0.123;0.0;0.041
1200.0;0.291;0.0;0.209
1300.0;0.123;0.0;0.123
1400.0;0.215;0.0;0.174
1500.0;0.164;0.0;0.082
1600.0;0.082;0.0;0.0
1700.0;0.146;0.0;0.064
1800.0;1.264;0.0;1.141
1900.0;3.263;0.0;3.14
2000.0;0.084;0.0;0.002
2100.0;1.962;0.0;1.921
2200.0;0.041;0.0;0.0
2300.0;0.234;0.0;0.193
2400.0;0.412;0.041;0.248
2500.0;0.41;0.123;0.164
2600.0;0.41;0.0;0.205
2700.0;0.205;0.123;0.164
2800.0;0.332;0.512;0.205
2900.0;0.135;0.492;0.053
3000.0;0.123;0.828;0.082
3100.0;1.888;0.988;0.351
3200.0;1.541;8.514;1.5
3300.0;0.041;1.949;0.0
3400.0;0.123;3.511;0.082
3500.0;0.082;5.047;0.041
3600.0;0.186;4.734;0.145
3700.0;0.246;1.731;0.164
3800.0;0.041;1.066;0.0
3900.0;0.0;1.231;0.0
4000.0;0.041;1.393;0.0
4100.0;0.0;1.845;0.0
4200.0;0.0;2.591;0.0
4300.0;0.041;1.891;0.0
4400.0;0.041;1.883;0.0
4500.0;0.0;1.569;0.0
4600.0;0.0;1.775;0.0
4700.0;0.0;2.511;0.0
4800.0;0.0;1.23;0.0
4900.0;0.0;1.618;0.0
5000.0;0.082;4.015;0.041
5100.0;0.0;1.763;0.0
5200.0;0.0;1.744;0.0
5300.0;0.041;1.599;0.0
5400.0;0.012;3.463;0.012
5500.0;0.0;1.63;0.0
5600.0;0.041;4.322;0.041
5700.0;0.041;1.189;0.0
5800.0;0.0;3.187;0.0
5900.0;0.002;1.256;0.002
6000.0;2.562;1.442;2.546
6100.0;0.031;1.649;0.031
6200.0;0.041;3.528;0.0
6300.0;0.546;3.102;0.505
6400.0;0.082;1.377;0.082
6500.0;0.041;1.132;0.0
6600.0;0.0;0.959;0.0
6700.0;0.0;9.069;0.0
6800.0;0.0;1.235;0.0
6900.0;0.0;1.171;0.0
7000.0;0.041;1.23;0.0
7100.0;0.042;1.025;0.001
7200.0;0.0;0.943;0.0
7300.0;0.796;1.177;0.755
7400.0;0.0;2.879;0.0
7500.0;0.0;0.712;0.0
7600.0;0.0;0.547;0.0
7700.0;0.041;0.986;0.0
7800.0;0.041;0.574;0.0
7900.0;0.0;0.451;0.0
8000.0;0.041;0.533;0.0
8100.0;0.0;0.697;0.0
8200.0;0.112;0.574;0.03
8300.0;0.002;0.591;0.0
8400.0;0.082;0.41;0.0
8500.0;0.0;0.36;0.0
8600.0;0.082;0.41;0.041
8700.0;0.0;0.485;0.0
8800.0;0.0;0.727;0.0
8900.0;0.0;0.287;0.0
9000.0;0.0;0.287;0.0
9100.0;0.228;0.459;0.0
9200.0;0.06;0.495;0.06
9300.0;1.647;0.403;1.606
9400.0;0.0;0.604;0.0
9500.0;0.041;2.293;0.0
9600.0;0.055;0.834;0.0
9700.0;1.816;1.115;0.0
9800.0;0.153;0.41;0.15
9900.0;0.0;0.328;0.0
10000.0;0.0;0.492;0.0
10100.0;0.0;0.56;0.0
10200.0;0.041;0.37;0.0
10300.0;0.124;0.328;0.083
10400.0;0.0;0.41;0.0
10500.0;0.0;0.561;0.0
10600.0;0.307;0.451;0.0
10700.0;0.041;2.071;0.0
10800.0;0.041;0.371;0.0
10900.0;0.0;0.722;0.0
