time;ap0;ap1;ap2;ap3
100.0;359;347;340;354
200.0;359;347;340;354
300.0;359;347;340;354
400.0;359;347;340;354
500.0;359;347;340;354
600.0;359;347;340;354
700.0;359;347;340;354
800.0;359;347;340;354
900.0;359;347;340;354
1000.0;359;347;340;354
1100.0;359;347;340;354
1200.0;359;347;340;354
1300.0;359;347;340;354
1400.0;359;347;340;354
1500.0;359;347;340;354
1600.0;360;347;339;354
1700.0;360;347;338;355
1800.0;360;347;338;355
1900.0;360;347;338;355
2000.0;360;347;338;355
2100.0;360;347;338;355
2200.0;360;347;338;355
2300.0;360;347;338;355
2400.0;360;347;338;355
2500.0;360;347;338;355
2600.0;360;347;338;355
2700.0;360;347;338;355
2800.0;360;347;338;355
2900.0;360;347;338;355
3000.0;360;347;338;355
3100.0;360;347;338;355
3200.0;360;347;338;355
3300.0;360;347;338;355
3400.0;360;347;338;355
3500.0;360;347;338;355
3600.0;360;346;339;355
3700.0;360;345;340;355
3800.0;360;346;340;354
3900.0;360;346;340;354
4000.0;360;346;340;354
4100.0;361;346;339;354
4200.0;361;346;339;354
4300.0;361;346;339;354
4400.0;361;346;339;354
4500.0;361;346;339;354
4600.0;361;346;339;354
4700.0;361;346;339;354
4800.0;360;346;339;355
4900.0;360;346;338;356
5000.0;360;346;338;356
5100.0;360;346;338;356
5200.0;360;346;338;356
5300.0;360;347;337;356
5400.0;360;347;337;356
5500.0;360;347;336;357
5600.0;361;346;336;357
5700.0;361;346;336;357
5800.0;361;346;336;357
5900.0;361;346;336;357
6000.0;361;346;336;357
6100.0;361;346;336;357
6200.0;361;346;336;357
6300.0;361;346;336;357
6400.0;361;346;336;357
6500.0;362;346;335;357
6600.0;362;346;335;357
6700.0;362;346;335;357
6800.0;362;346;334;358
6900.0;362;346;334;358
7000.0;362;346;334;358
7100.0;362;346;334;358
7200.0;362;346;334;358
7300.0;360;345;335;360
7400.0;359;345;336;360
7500.0;359;345;336;360
7600.0;359;345;336;360
7700.0;359;345;336;360
7800.0;360;345;335;360
7900.0;360;345;335;360
8000.0;360;345;335;360
8100.0;360;345;335;360
8200.0;360;345;335;360
8300.0;360;345;335;360
8400.0;360;345;335;360
8500.0;361;344;335;360
8600.0;361;343;336;360
8700.0;362;343;335;360
8800.0;362;343;335;360
8900.0;362;342;336;360
9000.0;361;342;337;360
9100.0;361;342;336;361
9200.0;361;343;336;360
9300.0;361;343;336;360
9400.0;360;343;337;360
9500.0;360;343;337;360
9600.0;360;343;337;360
9700.0;360;343;337;360
9800.0;360;343;337;360
9900.0;359;343;337;361
10000.0;359;343;337;361
10100.0;359;343;336;362
10200.0;359;342;336;363
10300.0;359;342;336;363
10400.0;359;341;336;364
10500.0;359;341;336;364
10600.0;359;341;336;364
10700.0;360;340;336;364
10800.0;360;340;336;364
10900.0;360;340;336;364
