time;load_on_edge;load_on_cloud;load_on_mobile
100.0;8.75;0.0;0.0
200.0;13.25;0.0;0.0
300.0;16.0;0.0;0.0
400.0;33.25;0.0;0.0
500.0;42.5;0.0;0.0
600.0;57.25;0.0;0.0
700.0;64.25;0.0;0.0
800.0;71.25;0.0;0.0
900.0;68.0;0.0;0.0
1000.0;82.0;0.15;0.0
1100.0;82.25;1.9;0.0
1200.0;83.0;2.55;0.0
1300.0;81.0;2.6999999999999997;0.0
1400.0;80.25;2.55;0.0
1500.0;78.0;1.5;0.0
1600.0;78.75;1.55;0.0
1700.0;81.75;2.3499999999999996;0.0
1800.0;78.75;2.0;0.0
1900.0;77.5;2.3499999999999996;0.0
2000.0;80.5;1.7499999999999996;0.0
2100.0;78.75;1.7499999999999996;0.0
2200.0;80.0;1.4999999999999998;0.0
2300.0;80.75;0.75;0.0
2400.0;80.75;1.0;0.0
2500.0;80.75;0.7000000000000001;0.0
2600.0;82.25;0.7000000000000001;0.0
2700.0;82.0;1.25;0.0
2800.0;79.75;1.3499999999999999;0.0
2900.0;82.5;2.3999999999999995;0.0
3000.0;83.5;2.3999999999999995;0.0
3100.0;84.5;3.3999999999999995;0.0
3200.0;80.75;3.9499999999999993;0.0
3300.0;78.25;4.450000000000001;0.0
3400.0;81.5;5.050000000000002;0.0
3500.0;83.75;5.400000000000001;0.0
3600.0;87.5;4.049999999999999;0.0
3700.0;79.75;4.850000000000001;0.0
3800.0;85.5;5.550000000000002;0.0
3900.0;81.0;7.550000000000002;0.0
4000.0;85.25;8.350000000000001;0.0
4100.0;81.75;9.950000000000001;0.0
4200.0;81.0;11.700000000000003;0.0
4300.0;82.5;12.050000000000002;0.0
4400.0;81.25;12.000000000000002;0.0
4500.0;82.5;12.650000000000006;0.0
4600.0;85.5;12.650000000000006;0.0
4700.0;81.5;14.000000000000007;0.0
4800.0;81.75;15.400000000000007;0.0
4900.0;77.5;15.450000000000006;0.0
5000.0;80.0;15.600000000000007;0.0
5100.0;81.25;17.25;0.0
5200.0;80.75;17.799999999999997;0.0
5300.0;87.75;17.749999999999996;0.0
5400.0;86.5;17.549999999999994;0.0
5500.0;86.25;17.999999999999996;0.0
5600.0;80.25;19.599999999999994;0.0
5700.0;80.25;18.999999999999993;0.0
5800.0;87.25;20.049999999999994;0.0
5900.0;91.75;19.799999999999994;0.0
6000.0;81.75;20.24999999999999;0.0
6100.0;79.5;19.699999999999996;0.0
6200.0;80.25;20.349999999999994;0.0
6300.0;81.5;21.549999999999994;0.0
6400.0;86.75;22.349999999999994;0.0
6500.0;81.75;23.349999999999994;0.0
6600.0;80.0;23.299999999999994;0.0
6700.0;85.25;24.799999999999994;0.0
6800.0;87.5;24.099999999999994;0.0
6900.0;82.0;23.349999999999994;0.0
7000.0;81.25;24.599999999999994;0.0
7100.0;80.5;28.14999999999999;0.0
7200.0;80.5;28.049999999999994;0.0
7300.0;83.0;25.999999999999993;0.0
7400.0;85.5;28.549999999999994;0.0
7500.0;84.0;27.149999999999995;0.0
7600.0;80.75;26.65;0.0
7700.0;82.75;29.549999999999997;0.0
7800.0;83.25;30.25;0.0
7900.0;90.0;28.099999999999998;0.0
8000.0;82.5;30.15;0.0
8100.0;80.25;31.5;0.0
8200.0;80.0;31.9;0.0
8300.0;80.25;32.349999999999994;0.0
8400.0;86.5;33.449999999999996;0.0
8500.0;83.75;34.05;0.0
8600.0;81.25;33.7;0.0
8700.0;81.25;36.95;0.0
8800.0;81.0;37.150000000000006;0.0
8900.0;83.25;34.8;0.0
9000.0;78.75;31.799999999999997;0.0
9100.0;80.0;30.699999999999996;0.0
9200.0;80.75;32.15;0.0
9300.0;82.0;33.85;0.0
9400.0;80.5;32.5;0.0
9500.0;83.5;30.9;0.0
9600.0;87.0;31.849999999999998;0.0
9700.0;83.5;32.75;0.0
9800.0;82.0;31.049999999999997;0.0
9900.0;83.0;31.999999999999996;0.0
10000.0;86.0;31.199999999999996;0.0
10100.0;81.5;30.799999999999994;0.0
10200.0;79.75;33.15;0.0
10300.0;83.75;34.55;0.0
10400.0;81.0;31.199999999999996;0.0
10500.0;81.75;31.749999999999996;0.0
10600.0;82.5;34.3;0.0
10700.0;81.0;33.3;0.0
10800.0;81.0;32.5;0.0
10900.0;81.5;31.349999999999998;0.0
