time;load_on_edge;load_on_cloud;load_on_mobile
100.0;0.0;0.0;0.0
200.0;1.25;0.0;0.0
300.0;2.5;0.0;0.0
400.0;6.25;0.0;0.0
500.0;9.25;0.0;0.0
600.0;11.5;0.0;0.0
700.0;13.5;0.0;0.0
800.0;12.0;0.0;0.0
900.0;14.75;0.0;0.0
1000.0;15.0;0.0;0.0
1100.0;15.0;0.0;0.0
1200.0;24.75;0.0;0.0
1300.0;23.5;0.0;0.0
1400.0;23.5;0.0;0.0
1500.0;24.25;0.0;0.0
1600.0;25.0;0.0;0.0
1700.0;26.25;0.0;0.0
1800.0;26.75;0.0;0.0
1900.0;31.25;0.0;0.0
2000.0;29.75;0.0;0.0
2100.0;33.0;0.0;0.0
2200.0;30.75;0.0;0.0
2300.0;30.25;0.0;0.0
2400.0;28.0;0.0;0.0
2500.0;26.5;0.0;0.0
2600.0;32.5;0.0;0.0
2700.0;31.75;0.0;0.0
2800.0;33.25;0.0;0.0
2900.0;37.5;0.0;0.0
3000.0;35.25;0.0;0.0
3100.0;38.0;0.0;0.0
3200.0;36.0;0.0;0.0
3300.0;37.25;0.0;0.0
3400.0;39.5;0.0;0.0
3500.0;34.75;0.0;0.0
3600.0;30.25;0.0;0.0
3700.0;36.25;0.0;0.0
3800.0;32.5;0.0;0.0
3900.0;31.0;0.0;0.0
4000.0;29.5;0.0;0.0
4100.0;47.25;0.0;0.0
4200.0;57.0;0.0;0.0
4300.0;62.0;0.0;0.0
4400.0;63.5;0.0;0.0
4500.0;50.75;0.0;0.0
4600.0;40.0;0.0;0.0
4700.0;42.0;0.0;0.0
4800.0;47.0;0.0;0.0
4900.0;66.25;0.0;0.0
5000.0;52.25;0.0;0.0
5100.0;53.0;0.0;0.0
5200.0;65.5;0.0;0.0
5300.0;73.0;0.0;0.0
5400.0;62.5;0.0;0.0
5500.0;73.75;0.0;0.0
5600.0;60.25;0.0;0.0
5700.0;59.5;0.0;0.0
5800.0;62.25;0.0;0.0
5900.0;78.25;0.0;0.0
6000.0;57.25;0.0;0.0
6100.0;56.75;0.0;0.0
6200.0;43.5;0.0;0.0
6300.0;62.5;0.0;0.0
6400.0;67.0;0.0;0.0
6500.0;57.0;0.0;0.0
6600.0;70.5;0.0;0.0
6700.0;52.5;0.0;0.0
6800.0;69.5;0.0;0.0
6900.0;79.5;0.0;0.0
7000.0;58.75;0.0;0.0
7100.0;44.5;0.0;0.0
7200.0;48.25;0.0;0.0
7300.0;54.75;0.0;0.0
7400.0;40.25;0.0;0.0
7500.0;66.5;0.0;0.0
7600.0;69.0;0.0;0.0
7700.0;78.0;0.0;0.0
7800.0;77.25;0.0;0.0
7900.0;74.75;0.0;0.0
8000.0;79.0;1.2;0.0
8100.0;76.5;0.75;0.0
8200.0;79.25;0.0;0.0
8300.0;79.25;0.0;0.0
8400.0;80.0;0.25;0.0
8500.0;71.0;0.0;0.0
8600.0;82.25;0.05;0.0
8700.0;80.75;0.15;0.0
8800.0;78.5;0.0;0.0
8900.0;76.75;0.3;0.0
9000.0;79.75;0.0;0.0
9100.0;80.25;0.6;0.0
9200.0;75.0;0.25;0.0
9300.0;60.25;0.0;0.0
9400.0;78.0;0.0;0.0
9500.0;64.0;0.0;0.0
9600.0;56.75;0.0;0.0
9700.0;85.75;0.2;0.0
9800.0;75.25;0.0;0.0
9900.0;76.75;0.0;0.0
10000.0;80.25;0.3;0.0
10100.0;81.25;0.0;0.0
10200.0;82.75;0.44999999999999996;0.0
10300.0;64.5;0.0;0.0
10400.0;69.75;0.0;0.0
10500.0;77.25;0.15;0.0
10600.0;81.0;0.0;0.0
10700.0;80.25;0.0;0.0
10800.0;72.0;0.0;0.0
10900.0;77.5;0.25;0.0
