time;wlan;wan;man
100.0;0.008;0.0;0.008
200.0;0.0;0.0;0.0
300.0;0.0;0.0;0.0
400.0;0.0;0.0;0.0
500.0;0.0;0.0;0.0
600.0;0.0;0.0;0.0
700.0;0.0;0.0;0.0
800.0;0.0;0.0;0.0
900.0;0.0;0.0;0.0
1000.0;1.132;0.0;1.132
1100.0;0.0;0.0;0.0
1200.0;0.0;0.0;0.0
1300.0;0.0;0.0;0.0
1400.0;0.0;0.0;0.0
1500.0;0.0;0.0;0.0
1600.0;0.0;0.0;0.0
1700.0;0.023;0.0;0.023
1800.0;0.0;0.0;0.0
1900.0;0.041;0.0;0.041
2000.0;0.041;0.0;0.041
2100.0;0.0;0.0;0.0
2200.0;0.0;0.0;0.0
2300.0;1.082;0.0;1.082
2400.0;0.0;0.0;0.0
2500.0;0.041;0.0;0.0
2600.0;0.082;0.0;0.0
2700.0;0.0;0.0;0.0
2800.0;0.045;0.0;0.004
2900.0;0.082;0.0;0.0
3000.0;0.005;0.0;0.0
3100.0;1.349;0.0;0.0
3200.0;0.041;0.0;0.0
3300.0;0.082;0.0;0.0
3400.0;0.041;0.0;0.0
3500.0;1.496;0.0;1.496
3600.0;0.041;0.0;0.0
3700.0;0.041;0.0;0.041
3800.0;0.0;0.328;0.0
3900.0;0.0;0.533;0.0
4000.0;0.0;1.307;0.0
4100.0;0.0;0.779;0.0
4200.0;0.0;0.984;0.0
4300.0;0.0;0.328;0.0
4400.0;0.0;0.813;0.0
4500.0;0.082;0.872;0.041
4600.0;0.041;2.236;0.0
4700.0;0.082;1.312;0.041
4800.0;0.0;0.943;0.0
4900.0;0.082;1.066;0.041
5000.0;0.082;0.82;0.041
5100.0;0.0;1.075;0.0
5200.0;0.0;1.333;0.0
5300.0;0.082;0.943;0.041
5400.0;0.07;1.353;0.07
5500.0;0.082;2.606;0.082
5600.0;0.164;0.861;0.123
5700.0;0.0;2.018;0.0
5800.0;0.0;1.64;0.0
5900.0;0.0;1.23;0.0
6000.0;0.09;1.246;0.0
6100.0;1.353;1.57;1.312
6200.0;2.333;1.527;2.333
6300.0;0.082;3.207;0.082
6400.0;0.266;1.622;0.0
6500.0;0.001;2.864;0.001
6600.0;0.0;1.272;0.0
6700.0;0.0;5.962;0.0
6800.0;0.0;2.573;0.0
6900.0;0.069;2.731;0.028
7000.0;0.123;1.599;0.041
7100.0;0.083;2.385;0.042
7200.0;0.755;1.722;0.755
7300.0;0.041;1.905;0.041
7400.0;0.0;2.084;0.0
7500.0;0.0;4.578;0.0
7600.0;0.041;1.763;0.0
7700.0;0.082;1.394;0.041
7800.0;0.082;1.64;0.041
7900.0;0.082;1.708;0.041
8000.0;0.082;1.888;0.0
8100.0;0.205;5.027;0.164
8200.0;0.041;1.711;0.0
8300.0;0.082;1.679;0.0
8400.0;0.0;1.64;0.0
8500.0;0.041;1.53;0.0
8600.0;0.041;1.23;0.0
8700.0;0.123;6.579;0.0
8800.0;0.123;1.177;0.0
8900.0;0.164;1.476;0.082
9000.0;0.0;6.297;0.0
9100.0;0.041;1.58;0.0
9200.0;0.085;1.29;0.0
9300.0;0.021;1.312;0.021
9400.0;0.041;1.852;0.0
9500.0;0.0;1.582;0.0
9600.0;0.694;1.353;0.571
9700.0;1.857;1.394;1.816
9800.0;0.15;1.394;0.0
9900.0;1.388;1.558;0.041
10000.0;0.041;1.128;0.041
10100.0;0.0;1.271;0.0
10200.0;0.041;1.599;0.0
10300.0;0.083;1.845;0.0
10400.0;0.164;1.64;0.123
10500.0;0.041;1.566;0.041
10600.0;0.082;2.116;0.082
10700.0;0.123;1.763;0.082
10800.0;0.041;1.421;0.041
10900.0;0.0;4.643;0.0
