time;ap0;ap1;ap2;ap3
100.0;473;505;524;498
200.0;473;506;523;498
300.0;473;506;523;498
400.0;473;506;523;498
500.0;473;506;523;498
600.0;473;505;523;499
700.0;473;505;523;499
800.0;473;505;523;499
900.0;473;504;523;500
1000.0;473;504;523;500
1100.0;474;504;523;499
1200.0;474;504;523;499
1300.0;474;504;523;499
1400.0;474;504;523;499
1500.0;473;504;523;500
1600.0;473;504;523;500
1700.0;473;504;523;500
1800.0;474;504;523;499
1900.0;475;504;522;499
2000.0;475;504;522;499
2100.0;475;504;522;499
2200.0;474;504;523;499
2300.0;475;503;523;499
2400.0;475;503;523;499
2500.0;476;503;522;499
2600.0;476;503;522;499
2700.0;476;503;522;499
2800.0;476;503;522;499
2900.0;476;503;522;499
3000.0;477;503;521;499
3100.0;477;503;521;499
3200.0;478;502;521;499
3300.0;478;502;521;499
3400.0;478;502;521;499
3500.0;479;501;521;499
3600.0;479;501;521;499
3700.0;479;501;521;499
3800.0;479;501;521;499
3900.0;479;501;521;499
4000.0;479;501;521;499
4100.0;479;501;521;499
4200.0;479;501;521;499
4300.0;478;501;522;499
4400.0;478;501;522;499
4500.0;478;501;522;499
4600.0;478;501;522;499
4700.0;478;501;522;499
4800.0;478;502;521;499
4900.0;478;501;522;499
5000.0;478;501;522;499
5100.0;478;500;522;500
5200.0;478;500;521;501
5300.0;479;499;521;501
5400.0;480;499;520;501
5500.0;480;499;520;501
5600.0;480;499;520;501
5700.0;480;500;519;501
5800.0;480;500;519;501
5900.0;480;500;519;501
6000.0;480;500;519;501
6100.0;480;499;519;502
6200.0;480;499;519;502
6300.0;480;499;519;502
6400.0;480;500;519;501
6500.0;480;499;519;502
6600.0;480;499;520;501
6700.0;480;499;520;501
6800.0;480;499;520;501
6900.0;480;499;520;501
7000.0;480;499;520;501
7100.0;479;499;521;501
7200.0;479;499;521;501
7300.0;479;499;521;501
7400.0;479;499;521;501
7500.0;479;499;521;501
7600.0;477;500;522;501
7700.0;477;500;522;501
7800.0;477;500;522;501
7900.0;477;500;522;501
8000.0;477;500;522;501
8100.0;477;500;522;501
8200.0;477;500;522;501
8300.0;477;500;522;501
8400.0;477;500;522;501
8500.0;477;500;522;501
8600.0;477;501;522;500
8700.0;476;501;523;500
8800.0;476;501;523;500
8900.0;476;501;523;500
9000.0;475;501;523;501
9100.0;475;501;523;501
9200.0;476;501;523;500
9300.0;476;501;523;500
9400.0;477;501;522;500
9500.0;477;501;522;500
9600.0;477;501;522;500
9700.0;476;501;522;501
9800.0;476;501;522;501
9900.0;476;501;522;501
10000.0;477;501;522;500
10100.0;476;501;523;500
10200.0;477;501;522;500
10300.0;477;501;522;500
10400.0;476;502;520;502
10500.0;476;502;520;502
10600.0;475;502;520;503
10700.0;475;502;520;503
10800.0;475;502;520;503
10900.0;475;502;520;503
