time;ap0;ap1;ap2;ap3
100.0;262;250;261;227
200.0;262;250;261;227
300.0;262;250;261;227
400.0;262;250;261;227
500.0;262;250;261;227
600.0;262;250;261;227
700.0;262;250;261;227
800.0;262;250;261;227
900.0;262;251;260;227
1000.0;262;251;260;227
1100.0;262;251;260;227
1200.0;262;251;260;227
1300.0;262;251;260;227
1400.0;262;251;260;227
1500.0;262;251;260;227
1600.0;262;251;260;227
1700.0;262;251;260;227
1800.0;262;251;260;227
1900.0;262;252;260;226
2000.0;262;252;259;227
2100.0;262;252;259;227
2200.0;262;251;260;227
2300.0;262;251;260;227
2400.0;262;251;260;227
2500.0;262;251;260;227
2600.0;262;251;260;227
2700.0;262;251;260;227
2800.0;261;252;260;227
2900.0;261;252;260;227
3000.0;261;253;259;227
3100.0;261;253;259;227
3200.0;261;253;260;226
3300.0;261;253;260;226
3400.0;261;253;260;226
3500.0;262;252;260;226
3600.0;262;253;259;226
3700.0;262;253;259;226
3800.0;262;253;259;226
3900.0;262;253;259;226
4000.0;262;253;259;226
4100.0;262;253;259;226
4200.0;262;253;259;226
4300.0;262;253;259;226
4400.0;262;253;259;226
4500.0;261;253;260;226
4600.0;261;253;260;226
4700.0;261;253;260;226
4800.0;261;253;260;226
4900.0;261;253;260;226
5000.0;261;253;260;226
5100.0;261;253;260;226
5200.0;261;253;260;226
5300.0;261;253;260;226
5400.0;261;253;260;226
5500.0;261;254;259;226
5600.0;261;254;259;226
5700.0;261;254;259;226
5800.0;261;254;259;226
5900.0;261;254;259;226
6000.0;261;254;259;226
6100.0;261;254;259;226
6200.0;261;254;259;226
6300.0;261;254;259;226
6400.0;261;254;259;226
6500.0;261;254;259;226
6600.0;261;254;259;226
6700.0;261;254;259;226
6800.0;261;254;259;226
6900.0;261;254;260;225
7000.0;261;254;260;225
7100.0;261;254;260;225
7200.0;261;254;260;225
7300.0;260;254;260;226
7400.0;260;254;260;226
7500.0;260;254;260;226
7600.0;260;254;260;226
7700.0;260;254;260;226
7800.0;260;254;260;226
7900.0;260;254;260;226
8000.0;260;254;260;226
8100.0;260;254;260;226
8200.0;260;254;260;226
8300.0;260;254;260;226
8400.0;260;254;260;226
8500.0;260;254;260;226
8600.0;260;254;261;225
8700.0;260;254;261;225
8800.0;260;254;261;225
8900.0;260;254;261;225
9000.0;260;254;261;225
9100.0;260;254;261;225
9200.0;260;254;261;225
9300.0;260;254;261;225
9400.0;260;254;261;225
9500.0;260;254;261;225
9600.0;260;254;261;225
9700.0;260;254;261;225
9800.0;260;254;261;225
9900.0;260;254;261;225
10000.0;260;254;261;225
10100.0;260;254;261;225
10200.0;260;254;261;225
10300.0;260;254;261;225
10400.0;260;254;261;225
10500.0;259;254;261;226
10600.0;259;254;261;226
10700.0;259;254;261;226
10800.0;259;254;261;226
10900.0;259;254;261;226
