time;ap0;ap1;ap2;ap3
100.0;359;346;340;355
200.0;359;346;340;355
300.0;359;347;340;354
400.0;359;347;340;354
500.0;359;347;340;354
600.0;359;347;340;354
700.0;359;347;340;354
800.0;359;347;340;354
900.0;359;347;340;354
1000.0;359;347;340;354
1100.0;359;347;341;353
1200.0;358;347;342;353
1300.0;357;347;342;354
1400.0;357;347;342;354
1500.0;357;347;342;354
1600.0;357;348;341;354
1700.0;357;348;341;354
1800.0;357;348;341;354
1900.0;358;348;341;353
2000.0;358;348;341;353
2100.0;358;348;341;353
2200.0;358;347;341;354
2300.0;358;347;341;354
2400.0;358;347;341;354
2500.0;358;347;341;354
2600.0;358;347;341;354
2700.0;358;347;341;354
2800.0;358;347;341;354
2900.0;358;347;341;354
3000.0;358;347;342;353
3100.0;358;346;344;352
3200.0;358;346;344;352
3300.0;358;346;344;352
3400.0;358;346;344;352
3500.0;358;346;344;352
3600.0;358;346;343;353
3700.0;359;345;343;353
3800.0;359;345;343;353
3900.0;359;345;343;353
4000.0;359;344;345;352
4100.0;359;344;345;352
4200.0;359;344;345;352
4300.0;359;344;345;352
4400.0;360;344;344;352
4500.0;360;345;343;352
4600.0;360;345;343;352
4700.0;360;345;343;352
4800.0;360;345;343;352
4900.0;360;345;343;352
5000.0;360;345;343;352
5100.0;360;345;342;353
5200.0;360;345;342;353
5300.0;360;345;342;353
5400.0;360;345;341;354
5500.0;360;345;341;354
5600.0;360;345;341;354
5700.0;360;345;341;354
5800.0;360;345;341;354
5900.0;360;345;341;354
6000.0;361;345;340;354
6100.0;361;345;340;354
6200.0;361;345;340;354
6300.0;361;345;340;354
6400.0;361;345;340;354
6500.0;361;345;340;354
6600.0;361;345;340;354
6700.0;361;345;340;354
6800.0;361;345;340;354
6900.0;361;345;340;354
7000.0;361;345;340;354
7100.0;361;345;340;354
7200.0;361;345;340;354
7300.0;361;344;340;355
7400.0;361;344;340;355
7500.0;361;344;340;355
7600.0;361;344;340;355
7700.0;361;344;340;355
7800.0;361;344;340;355
7900.0;361;343;340;356
8000.0;361;343;340;356
8100.0;361;343;340;356
8200.0;361;343;340;356
8300.0;361;343;340;356
8400.0;361;343;340;356
8500.0;361;343;340;356
8600.0;362;343;340;355
8700.0;362;343;340;355
8800.0;362;343;340;355
8900.0;362;343;340;355
9000.0;362;344;340;354
9100.0;362;344;340;354
9200.0;362;344;340;354
9300.0;362;344;340;354
9400.0;362;345;339;354
9500.0;362;345;339;354
9600.0;362;345;339;354
9700.0;363;345;338;354
9800.0;363;345;338;354
9900.0;363;345;338;354
10000.0;363;345;338;354
10100.0;362;346;338;354
10200.0;362;346;338;354
10300.0;362;346;338;354
10400.0;362;347;337;354
10500.0;362;347;337;354
10600.0;362;347;337;354
10700.0;362;347;337;354
10800.0;362;347;337;354
10900.0;362;347;337;354
