time;ap0;ap1;ap2;ap3
100.0;305;308;293;294
200.0;305;308;293;294
300.0;305;308;293;294
400.0;304;308;293;295
500.0;304;308;293;295
600.0;305;308;293;294
700.0;305;307;293;295
800.0;305;307;293;295
900.0;305;307;293;295
1000.0;305;307;293;295
1100.0;305;307;293;295
1200.0;306;307;293;294
1300.0;306;307;293;294
1400.0;306;307;293;294
1500.0;306;307;293;294
1600.0;306;307;293;294
1700.0;306;307;293;294
1800.0;306;307;293;294
1900.0;306;307;293;294
2000.0;306;307;293;294
2100.0;306;307;293;294
2200.0;305;307;293;295
2300.0;305;307;293;295
2400.0;305;307;293;295
2500.0;305;307;293;295
2600.0;305;307;293;295
2700.0;305;307;293;295
2800.0;305;307;293;295
2900.0;305;306;293;296
3000.0;305;306;293;296
3100.0;305;307;292;296
3200.0;306;307;291;296
3300.0;306;307;291;296
3400.0;306;307;291;296
3500.0;306;307;291;296
3600.0;306;307;291;296
3700.0;306;307;291;296
3800.0;306;307;291;296
3900.0;306;308;291;295
4000.0;306;308;291;295
4100.0;305;308;291;296
4200.0;305;308;291;296
4300.0;305;308;291;296
4400.0;305;308;291;296
4500.0;305;308;291;296
4600.0;305;308;291;296
4700.0;305;309;290;296
4800.0;305;309;290;296
4900.0;305;309;290;296
5000.0;305;309;290;296
5100.0;306;308;290;296
5200.0;307;308;290;295
5300.0;307;308;290;295
5400.0;307;308;290;295
5500.0;306;309;290;295
5600.0;306;309;290;295
5700.0;306;309;290;295
5800.0;306;309;290;295
5900.0;306;309;290;295
6000.0;307;309;290;294
6100.0;307;309;291;293
6200.0;307;309;291;293
6300.0;307;309;291;293
6400.0;307;309;291;293
6500.0;307;309;291;293
6600.0;307;309;291;293
6700.0;307;309;291;293
6800.0;307;309;291;293
6900.0;307;309;291;293
7000.0;307;309;291;293
7100.0;307;309;291;293
7200.0;307;309;291;293
7300.0;307;309;291;293
7400.0;307;309;291;293
7500.0;307;309;291;293
7600.0;307;309;291;293
7700.0;307;309;291;293
7800.0;307;310;290;293
7900.0;307;310;290;293
8000.0;307;310;290;293
8100.0;307;310;290;293
8200.0;307;310;290;293
8300.0;307;310;290;293
8400.0;308;309;290;293
8500.0;308;309;290;293
8600.0;308;309;290;293
8700.0;308;308;290;294
8800.0;308;308;290;294
8900.0;308;308;290;294
9000.0;308;308;290;294
9100.0;308;308;290;294
9200.0;308;308;290;294
9300.0;308;308;290;294
9400.0;308;308;290;294
9500.0;308;308;290;294
9600.0;308;308;290;294
9700.0;308;308;290;294
9800.0;308;308;290;294
9900.0;308;308;290;294
10000.0;308;308;290;294
10100.0;308;308;290;294
10200.0;309;307;290;294
10300.0;308;307;290;295
10400.0;308;307;290;295
10500.0;308;307;290;295
10600.0;308;307;290;295
10700.0;308;307;290;295
10800.0;306;307;292;295
10900.0;306;307;292;295
