time;wlan;wan;man
100.0;0.377;0.068;0.0
200.0;2.296;1.107;0.0
300.0;1.203;3.877;0.0
400.0;1.441;5.822;0.0
500.0;2.256;3.772;0.0
600.0;2.05;5.314;0.0
700.0;2.54;1.352;0.0
800.0;3.303;1.609;0.0
900.0;3.328;3.197;0.0
1000.0;7.347;9.883;0.0
1100.0;5.495;6.978;0.0
1200.0;6.591;0.108;0.0
1300.0;4.844;1.017;0.0
1400.0;5.233;0.175;0.0
1500.0;6.59;0.335;0.0
1600.0;11.416;6.045;0.0
1700.0;6.765;0.06;0.0
1800.0;7.895;1.327;0.0
1900.0;8.025;4.145;0.123
2000.0;9.759;0.181;0.205
2100.0;9.662;4.21;0.533
2200.0;6.888;2.702;0.574
2300.0;7.163;0.534;0.164
2400.0;9.54;3.111;0.287
2500.0;8.421;2.17;0.328
2600.0;10.072;6.495;0.701
2700.0;11.167;1.086;1.763
2800.0;9.907;1.075;3.101
2900.0;13.201;0.991;5.681
3000.0;9.807;8.929;2.924
3100.0;11.405;4.119;5.977
3200.0;10.752;8.816;5.268
3300.0;9.268;4.621;3.994
3400.0;10.677;7.654;3.663
3500.0;13.064;6.701;3.075
3600.0;11.741;5.687;5.203
3700.0;21.185;3.736;11.755
3800.0;9.887;11.868;4.802
3900.0;13.253;4.199;3.791
4000.0;10.567;10.226;3.374
4100.0;8.864;8.972;3.116
4200.0;7.918;9.384;2.993
4300.0;10.35;8.672;6.947
4400.0;9.507;6.837;5.992
4500.0;10.83;9.629;5.605
4600.0;10.915;12.667;6.775
4700.0;8.885;10.477;3.649
4800.0;9.694;9.46;5.189
4900.0;7.362;10.502;3.485
5000.0;7.705;14.715;3.567
5100.0;7.837;11.194;2.912
5200.0;7.556;10.468;2.694
5300.0;10.236;11.61;5.611
5400.0;9.524;11.993;3.845
5500.0;6.941;13.044;3.801
5600.0;11.696;14.273;5.691
5700.0;10.783;16.349;2.857
5800.0;9.67;15.581;5.717
5900.0;7.134;16.049;3.608
6000.0;9.038;16.508;3.954
6100.0;8.336;18.452;5.146
6200.0;20.34;19.478;12.344
6300.0;9.147;19.798;2.542
6400.0;8.412;17.683;3.28
6500.0;7.327;15.704;2.445
6600.0;9.769;17.972;3.362
6700.0;7.421;18.394;2.706
6800.0;8.85;17.18;3.565
6900.0;6.55;21.799;1.807
7000.0;6.985;16.324;1.435
7100.0;9.69;16.822;3.157
7200.0;9.942;17.318;3.198
7300.0;6.876;17.096;2.921
7400.0;6.557;21.933;2.911
7500.0;7.808;18.117;3.362
7600.0;6.846;16.787;2.01
7700.0;9.17;19.0;2.214
7800.0;6.612;18.181;2.126
7900.0;8.342;20.133;3.57
8000.0;7.341;22.048;2.665
8100.0;5.878;20.62;3.28
8200.0;11.384;20.22;5.176
8300.0;7.992;16.831;2.091
8400.0;6.95;21.474;2.278
8500.0;8.922;15.544;2.46
8600.0;6.021;17.396;2.747
8700.0;7.544;18.592;2.419
8800.0;5.454;15.472;2.05
8900.0;8.453;16.748;1.599
9000.0;6.826;17.403;1.804
9100.0;13.027;17.073;2.726
9200.0;10.051;17.672;3.448
9300.0;13.851;24.747;3.204
9400.0;9.541;15.98;3.297
9500.0;8.241;19.358;3.526
9600.0;14.388;17.839;9.382
9700.0;9.041;19.848;2.583
9800.0;11.285;21.498;6.649
9900.0;6.243;18.765;1.894
10000.0;6.15;15.621;2.337
10100.0;14.635;18.802;1.927
10200.0;7.763;18.53;2.789
10300.0;9.252;20.49;3.732
10400.0;7.178;15.786;2.03
10500.0;10.629;22.17;4.099
10600.0;8.519;20.918;2.255
10700.0;9.339;14.223;5.269
10800.0;9.017;14.307;3.034
10900.0;7.145;10.434;3.848
