time;ap0;ap1;ap2;ap3
100.0;178;202;216;204
200.0;178;202;216;204
300.0;178;202;216;204
400.0;178;202;216;204
500.0;178;202;216;204
600.0;178;202;216;204
700.0;179;202;215;204
800.0;179;202;215;204
900.0;179;202;215;204
1000.0;179;202;215;204
1100.0;179;202;215;204
1200.0;179;202;215;204
1300.0;179;202;215;204
1400.0;179;202;215;204
1500.0;179;202;215;204
1600.0;180;201;215;204
1700.0;180;202;215;203
1800.0;180;203;214;203
1900.0;180;203;214;203
2000.0;180;203;214;203
2100.0;180;203;214;203
2200.0;180;203;215;202
2300.0;180;203;215;202
2400.0;180;203;215;202
2500.0;180;203;215;202
2600.0;180;203;215;202
2700.0;180;203;215;202
2800.0;180;203;215;202
2900.0;180;203;215;202
3000.0;181;203;215;201
3100.0;181;203;215;201
3200.0;180;203;215;202
3300.0;180;203;215;202
3400.0;180;203;215;202
3500.0;180;203;215;202
3600.0;180;203;215;202
3700.0;180;203;215;202
3800.0;180;203;215;202
3900.0;180;203;215;202
4000.0;180;203;215;202
4100.0;180;203;215;202
4200.0;180;203;214;203
4300.0;180;203;214;203
4400.0;180;203;214;203
4500.0;180;203;214;203
4600.0;180;203;215;202
4700.0;180;203;215;202
4800.0;180;203;215;202
4900.0;180;203;215;202
5000.0;180;203;215;202
5100.0;180;203;215;202
5200.0;180;203;215;202
5300.0;180;203;215;202
5400.0;180;203;215;202
5500.0;180;203;215;202
5600.0;180;203;215;202
5700.0;180;203;215;202
5800.0;180;203;215;202
5900.0;180;203;215;202
6000.0;180;203;215;202
6100.0;180;202;215;203
6200.0;180;203;214;203
6300.0;180;203;214;203
6400.0;180;203;214;203
6500.0;180;202;215;203
6600.0;180;202;215;203
6700.0;180;202;215;203
6800.0;180;202;215;203
6900.0;180;202;215;203
7000.0;180;202;215;203
7100.0;180;202;215;203
7200.0;180;202;215;203
7300.0;180;202;215;203
7400.0;181;202;215;202
7500.0;182;202;214;202
7600.0;182;202;214;202
7700.0;182;202;214;202
7800.0;182;202;214;202
7900.0;182;202;214;202
8000.0;182;202;214;202
8100.0;182;202;214;202
8200.0;182;202;214;202
8300.0;182;202;214;202
8400.0;182;202;214;202
8500.0;182;202;214;202
8600.0;182;202;214;202
8700.0;182;202;214;202
8800.0;182;202;214;202
8900.0;182;201;215;202
9000.0;182;201;215;202
9100.0;181;202;215;202
9200.0;181;202;215;202
9300.0;181;202;215;202
9400.0;181;202;215;202
9500.0;181;202;215;202
9600.0;181;202;215;202
9700.0;181;202;215;202
9800.0;181;202;215;202
9900.0;181;202;215;202
10000.0;181;202;215;202
10100.0;181;202;214;203
10200.0;181;202;214;203
10300.0;181;202;214;203
10400.0;181;202;214;203
10500.0;181;202;214;203
10600.0;181;202;214;203
10700.0;181;202;214;203
10800.0;180;202;214;204
10900.0;179;203;214;204
