time;ap0;ap1;ap2;ap3
100.0;542;561;528;569
200.0;542;561;528;569
300.0;542;561;528;569
400.0;542;562;528;568
500.0;543;562;528;567
600.0;543;562;528;567
700.0;543;562;528;567
800.0;543;562;528;567
900.0;543;563;527;567
1000.0;543;563;527;567
1100.0;544;562;527;567
1200.0;545;562;528;565
1300.0;544;562;529;565
1400.0;543;564;528;565
1500.0;545;564;528;563
1600.0;546;564;528;562
1700.0;547;565;527;561
1800.0;547;566;526;561
1900.0;546;566;527;561
2000.0;546;566;527;561
2100.0;546;566;527;561
2200.0;546;566;527;561
2300.0;546;567;526;561
2400.0;546;567;526;561
2500.0;546;567;526;561
2600.0;546;567;526;561
2700.0;546;567;527;560
2800.0;546;567;526;561
2900.0;546;568;525;561
3000.0;546;568;525;561
3100.0;546;568;525;561
3200.0;546;568;525;561
3300.0;546;568;525;561
3400.0;547;568;524;561
3500.0;547;568;524;561
3600.0;547;568;524;561
3700.0;547;568;524;561
3800.0;547;568;524;561
3900.0;547;568;524;561
4000.0;547;568;524;561
4100.0;547;568;524;561
4200.0;547;568;524;561
4300.0;547;568;524;561
4400.0;548;568;524;560
4500.0;548;568;524;560
4600.0;548;568;524;560
4700.0;548;568;524;560
4800.0;548;568;524;560
4900.0;548;568;524;560
5000.0;548;568;524;560
5100.0;548;568;524;560
5200.0;548;568;524;560
5300.0;547;569;524;560
5400.0;547;569;524;560
5500.0;547;569;524;560
5600.0;547;569;524;560
5700.0;548;569;524;559
5800.0;548;569;524;559
5900.0;548;569;524;559
6000.0;548;569;524;559
6100.0;548;570;523;559
6200.0;548;570;523;559
6300.0;548;570;523;559
6400.0;548;570;523;559
6500.0;548;569;522;561
6600.0;548;569;522;561
6700.0;549;569;522;560
6800.0;549;568;523;560
6900.0;548;569;523;560
7000.0;548;569;523;560
7100.0;548;569;523;560
7200.0;547;569;524;560
7300.0;547;569;524;560
7400.0;546;570;525;559
7500.0;546;570;525;559
7600.0;546;570;525;559
7700.0;546;570;525;559
7800.0;546;570;525;559
7900.0;546;570;525;559
8000.0;546;570;525;559
8100.0;546;570;525;559
8200.0;546;570;525;559
8300.0;546;570;525;559
8400.0;546;570;525;559
8500.0;545;570;526;559
8600.0;545;570;527;558
8700.0;545;570;527;558
8800.0;545;570;528;557
8900.0;545;570;528;557
9000.0;545;570;528;557
9100.0;545;570;528;557
9200.0;544;570;529;557
9300.0;544;570;529;557
9400.0;546;568;531;555
9500.0;546;568;531;555
9600.0;546;568;531;555
9700.0;546;568;531;555
9800.0;546;568;531;555
9900.0;546;567;532;555
10000.0;546;567;532;555
10100.0;546;567;532;555
10200.0;546;567;532;555
10300.0;547;568;531;554
10400.0;547;568;531;554
10500.0;547;568;531;554
10600.0;547;568;531;554
10700.0;547;568;531;554
10800.0;546;569;531;554
10900.0;546;569;531;554
