time;wlan;wan;man
100.0;0.377;0.068;0.0
200.0;2.296;1.133;0.0
300.0;1.203;4.109;0.0
400.0;1.441;5.835;0.0
500.0;2.256;3.772;0.0
600.0;2.05;9.948;0.0
700.0;2.54;1.352;0.0
800.0;3.304;1.609;0.0
900.0;3.468;3.197;0.0
1000.0;7.347;9.883;0.0
1100.0;5.495;6.979;0.0
1200.0;6.556;0.108;0.0
1300.0;6.192;1.017;0.0
1400.0;5.166;0.201;0.0
1500.0;9.183;0.907;0.0
1600.0;8.835;6.074;0.041
1700.0;5.714;0.136;0.0
1800.0;9.315;2.116;0.0
1900.0;8.149;4.172;0.288
2000.0;10.046;0.181;0.246
2100.0;7.14;6.349;0.287
2200.0;6.765;3.358;0.205
2300.0;7.608;0.595;0.246
2400.0;11.612;3.111;0.205
2500.0;8.585;2.17;0.827
2600.0;10.16;6.735;2.232
2700.0;11.653;1.373;1.312
2800.0;12.042;2.512;2.46
2900.0;11.291;1.123;3.854
3000.0;10.31;10.353;4.732
3100.0;12.047;3.054;7.011
3200.0;10.812;7.481;4.927
3300.0;10.007;5.494;4.688
3400.0;13.925;3.457;6.537
3500.0;9.957;10.283;4.1
3600.0;10.178;5.776;4.242
3700.0;9.798;5.564;4.428
3800.0;25.105;7.555;8.488
3900.0;16.041;9.005;11.342
4000.0;9.254;7.435;3.649
4100.0;7.59;10.199;4.178
4200.0;6.226;11.132;3.055
4300.0;7.228;8.924;3.239
4400.0;7.593;8.211;5.092
4500.0;8.595;14.677;3.485
4600.0;10.025;11.559;3.4
4700.0;9.57;10.222;3.157
4800.0;6.416;13.592;2.624
4900.0;5.913;12.695;2.546
5000.0;5.54;14.254;1.968
5100.0;5.399;17.481;2.118
5200.0;6.559;14.855;3.069
5300.0;9.243;18.494;5.182
5400.0;8.042;21.709;3.403
5500.0;6.144;21.082;3.473
5600.0;9.144;17.685;5.395
5700.0;10.295;20.692;2.952
5800.0;5.998;15.293;3.608
5900.0;6.104;18.933;2.734
6000.0;8.093;16.778;2.255
6100.0;9.968;16.434;2.87
6200.0;5.453;17.549;2.378
6300.0;9.37;17.932;2.542
6400.0;6.825;20.404;3.579
6500.0;5.215;17.63;1.681
6600.0;11.744;22.216;1.886
6700.0;4.162;18.413;1.189
6800.0;3.715;16.4;1.419
6900.0;3.898;17.715;1.681
7000.0;5.885;19.386;1.886
7100.0;6.615;17.252;2.583
7200.0;5.797;16.244;2.297
7300.0;4.123;16.406;1.968
7400.0;9.119;17.38;1.761
7500.0;5.528;20.897;1.189
7600.0;4.585;17.969;1.763
7700.0;4.701;17.637;2.341
7800.0;5.661;16.79;1.845
7900.0;5.456;21.223;1.517
8000.0;5.419;19.794;1.64
8100.0;9.438;23.535;4.264
8200.0;12.286;15.958;2.911
8300.0;6.534;16.494;2.583
8400.0;12.251;25.031;3.24
8500.0;6.948;19.279;3.116
8600.0;7.234;15.577;3.416
8700.0;5.904;16.168;3.157
8800.0;6.995;18.151;2.829
8900.0;6.473;16.498;2.583
9000.0;8.906;17.826;3.157
9100.0;7.878;15.785;3.198
9200.0;9.693;19.131;2.427
9300.0;8.277;17.015;4.087
9400.0;9.489;22.329;3.936
9500.0;13.379;22.458;3.618
9600.0;10.688;20.345;3.854
9700.0;8.151;19.832;3.429
9800.0;10.625;23.593;4.057
9900.0;12.216;22.103;4.794
10000.0;9.491;16.993;4.776
10100.0;9.507;18.88;5.301
10200.0;9.377;19.502;4.47
10300.0;15.438;19.867;4.573
10400.0;10.975;18.906;3.116
10500.0;8.429;16.687;3.64
10600.0;16.262;15.043;2.542
10700.0;17.563;16.796;5.403
10800.0;11.673;16.252;3.731
10900.0;5.805;9.56;2.624
